Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 10:15:08 2022
Short Description: KEXT_MAX/Fice_min for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.988,0.012,0.000
400.000,0.990,0.010,0.000
420.000,0.989,0.011,0.000
440.000,0.989,0.011,0.000
460.000,0.988,0.011,0.001
480.000,0.987,0.011,0.001
500.000,0.986,0.011,0.003
520.000,0.985,0.011,0.004
540.000,0.983,0.011,0.007
560.000,0.982,0.009,0.009
580.000,0.978,0.008,0.014
600.000,0.976,0.007,0.017
620.000,0.972,0.005,0.022
640.000,0.968,0.004,0.027
660.000,0.964,0.003,0.033
680.000,0.959,0.003,0.038
700.000,0.954,0.002,0.044
720.000,0.949,0.001,0.050
740.000,0.943,0.001,0.056
760.000,0.932,0.000,0.067
780.000,0.919,0.000,0.081
800.000,0.910,0.000,0.090
820.000,0.909,0.000,0.091
840.000,0.906,0.000,0.094
860.000,0.892,0.000,0.109
880.000,0.872,0.000,0.128
900.000,0.857,0.000,0.144
920.000,0.850,0.000,0.151
940.000,0.839,0.000,0.162
960.000,0.818,0.000,0.183
980.000,0.787,0.000,0.214
1000.000,0.755,0.000,0.245
1020.000,0.725,0.000,0.276
1040.000,0.718,0.000,0.282
1060.000,0.737,0.000,0.264
1080.000,0.755,0.000,0.246
1100.000,0.758,0.000,0.242
1120.000,0.752,0.000,0.249
1140.000,0.735,0.000,0.266
1160.000,0.700,0.000,0.301
1180.000,0.643,0.000,0.358
1200.000,0.600,0.000,0.402
1220.000,0.542,0.000,0.459
1240.000,0.519,0.000,0.483
1260.000,0.512,0.000,0.490
1280.000,0.514,0.000,0.488
1300.000,0.513,0.000,0.489
1320.000,0.518,0.000,0.483
1340.000,0.516,0.000,0.485
1360.000,0.505,0.000,0.496
1380.000,0.495,0.000,0.507
1400.000,0.461,0.000,0.541
1420.000,0.297,0.000,0.706
1440.000,0.178,0.000,0.826
1460.000,0.120,0.000,0.884
1480.000,0.088,0.000,0.915
1500.000,0.083,0.000,0.921
1520.000,0.087,0.000,0.917
1540.000,0.096,0.000,0.908
1560.000,0.107,0.000,0.897
1580.000,0.117,0.000,0.886
1600.000,0.131,0.000,0.873
