Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:31:37 2022
Short Description: KEXT_MAX/Fice_min for depth 13.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 130.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:130.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.975,0.024,0.000
400.000,0.977,0.023,0.000
420.000,0.977,0.023,0.000
440.000,0.976,0.024,0.000
460.000,0.978,0.022,0.000
480.000,0.974,0.026,0.001
500.000,0.975,0.023,0.001
520.000,0.974,0.023,0.002
540.000,0.974,0.022,0.004
560.000,0.973,0.021,0.006
580.000,0.971,0.021,0.008
600.000,0.969,0.021,0.010
620.000,0.966,0.019,0.014
640.000,0.962,0.018,0.019
660.000,0.961,0.016,0.023
680.000,0.958,0.014,0.028
700.000,0.952,0.013,0.035
720.000,0.946,0.010,0.044
740.000,0.941,0.009,0.050
760.000,0.931,0.006,0.062
780.000,0.918,0.005,0.078
800.000,0.910,0.003,0.087
820.000,0.910,0.003,0.088
840.000,0.906,0.003,0.092
860.000,0.889,0.002,0.110
880.000,0.867,0.001,0.133
900.000,0.853,0.000,0.147
920.000,0.851,0.000,0.149
940.000,0.839,0.000,0.161
960.000,0.819,0.000,0.181
980.000,0.784,0.000,0.217
1000.000,0.749,0.000,0.252
1020.000,0.716,0.000,0.285
1040.000,0.712,0.000,0.289
1060.000,0.738,0.000,0.263
1080.000,0.749,0.000,0.252
1100.000,0.755,0.000,0.246
1120.000,0.752,0.000,0.249
1140.000,0.728,0.000,0.273
1160.000,0.694,0.000,0.307
1180.000,0.638,0.000,0.363
1200.000,0.596,0.000,0.406
1220.000,0.534,0.000,0.468
1240.000,0.515,0.000,0.487
1260.000,0.501,0.000,0.501
1280.000,0.500,0.000,0.501
1300.000,0.505,0.000,0.497
1320.000,0.510,0.000,0.492
1340.000,0.510,0.000,0.491
1360.000,0.503,0.000,0.498
1380.000,0.489,0.000,0.513
1400.000,0.457,0.000,0.545
1420.000,0.291,0.000,0.712
1440.000,0.174,0.000,0.829
1460.000,0.122,0.000,0.882
1480.000,0.084,0.000,0.919
1500.000,0.079,0.000,0.924
1520.000,0.084,0.000,0.920
1540.000,0.090,0.000,0.913
1560.000,0.105,0.000,0.899
1580.000,0.116,0.000,0.888
1600.000,0.130,0.000,0.874
