Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:56:23 2022
Short Description: KEXT_MAX/Fice_min for depth 20.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 200.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:200.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.985,0.015,0.000
400.000,0.985,0.014,0.000
420.000,0.986,0.014,0.000
440.000,0.986,0.014,0.000
460.000,0.984,0.015,0.001
480.000,0.984,0.015,0.001
500.000,0.983,0.015,0.002
520.000,0.981,0.016,0.004
540.000,0.982,0.013,0.005
560.000,0.980,0.012,0.008
580.000,0.978,0.011,0.011
600.000,0.976,0.011,0.014
620.000,0.971,0.009,0.020
640.000,0.968,0.007,0.024
660.000,0.964,0.006,0.030
680.000,0.960,0.005,0.035
700.000,0.955,0.004,0.041
720.000,0.946,0.003,0.051
740.000,0.942,0.002,0.056
760.000,0.933,0.001,0.066
780.000,0.920,0.001,0.079
800.000,0.912,0.000,0.088
820.000,0.907,0.000,0.093
840.000,0.905,0.000,0.095
860.000,0.892,0.000,0.108
880.000,0.869,0.000,0.131
900.000,0.857,0.000,0.144
920.000,0.850,0.000,0.151
940.000,0.840,0.000,0.161
960.000,0.817,0.000,0.184
980.000,0.785,0.000,0.216
1000.000,0.750,0.000,0.251
1020.000,0.722,0.000,0.279
1040.000,0.719,0.000,0.281
1060.000,0.737,0.000,0.264
1080.000,0.752,0.000,0.249
1100.000,0.761,0.000,0.240
1120.000,0.750,0.000,0.251
1140.000,0.732,0.000,0.269
1160.000,0.699,0.000,0.302
1180.000,0.642,0.000,0.359
1200.000,0.603,0.000,0.398
1220.000,0.544,0.000,0.458
1240.000,0.513,0.000,0.488
1260.000,0.506,0.000,0.496
1280.000,0.510,0.000,0.492
1300.000,0.507,0.000,0.495
1320.000,0.516,0.000,0.486
1340.000,0.512,0.000,0.489
1360.000,0.507,0.000,0.495
1380.000,0.490,0.000,0.512
1400.000,0.464,0.000,0.538
1420.000,0.294,0.000,0.709
1440.000,0.183,0.000,0.821
1460.000,0.123,0.000,0.881
1480.000,0.083,0.000,0.921
1500.000,0.083,0.000,0.920
1520.000,0.083,0.000,0.920
1540.000,0.089,0.000,0.915
1560.000,0.106,0.000,0.897
1580.000,0.117,0.000,0.887
1600.000,0.128,0.000,0.875
