Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:37:22 2022
Short Description: KEXT_MAX/Fice_min for depth 1.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 10.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:10.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.772,0.227,0.000
400.000,0.768,0.232,0.000
420.000,0.774,0.226,0.000
440.000,0.766,0.234,0.000
460.000,0.772,0.228,0.000
480.000,0.769,0.231,0.000
500.000,0.768,0.232,0.000
520.000,0.766,0.233,0.000
540.000,0.773,0.227,0.000
560.000,0.772,0.227,0.000
580.000,0.772,0.228,0.001
600.000,0.767,0.232,0.001
620.000,0.768,0.230,0.001
640.000,0.770,0.229,0.002
660.000,0.769,0.229,0.002
680.000,0.767,0.231,0.003
700.000,0.762,0.234,0.004
720.000,0.768,0.228,0.005
740.000,0.764,0.230,0.006
760.000,0.766,0.226,0.008
780.000,0.768,0.221,0.011
800.000,0.761,0.224,0.014
820.000,0.760,0.225,0.015
840.000,0.763,0.222,0.015
860.000,0.758,0.221,0.021
880.000,0.755,0.214,0.031
900.000,0.745,0.218,0.038
920.000,0.745,0.214,0.042
940.000,0.743,0.210,0.047
960.000,0.728,0.209,0.063
980.000,0.719,0.194,0.087
1000.000,0.702,0.179,0.119
1020.000,0.678,0.168,0.154
1040.000,0.676,0.167,0.156
1060.000,0.698,0.170,0.131
1080.000,0.702,0.180,0.118
1100.000,0.703,0.183,0.115
1120.000,0.701,0.180,0.119
1140.000,0.689,0.171,0.140
1160.000,0.667,0.157,0.177
1180.000,0.627,0.129,0.245
1200.000,0.586,0.106,0.308
1220.000,0.533,0.078,0.388
1240.000,0.514,0.065,0.421
1260.000,0.498,0.062,0.440
1280.000,0.502,0.061,0.437
1300.000,0.508,0.064,0.428
1320.000,0.505,0.065,0.429
1340.000,0.509,0.064,0.427
1360.000,0.502,0.062,0.436
1380.000,0.484,0.058,0.459
1400.000,0.455,0.044,0.501
1420.000,0.290,0.005,0.708
1440.000,0.177,0.000,0.826
1460.000,0.116,0.000,0.888
1480.000,0.083,0.000,0.920
1500.000,0.080,0.000,0.923
1520.000,0.083,0.000,0.920
1540.000,0.090,0.000,0.913
1560.000,0.101,0.000,0.903
1580.000,0.115,0.000,0.889
1600.000,0.124,0.000,0.879
