Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:50:07 2022
Short Description: KEXT_MIN/Fice_mean for depth 2.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 20.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:20.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.676,0.323,0.000
400.000,0.679,0.320,0.000
420.000,0.676,0.324,0.000
440.000,0.681,0.319,0.000
460.000,0.677,0.323,0.000
480.000,0.677,0.323,0.000
500.000,0.681,0.319,0.000
520.000,0.679,0.321,0.001
540.000,0.675,0.324,0.001
560.000,0.673,0.326,0.001
580.000,0.676,0.322,0.002
600.000,0.677,0.320,0.002
620.000,0.678,0.318,0.003
640.000,0.675,0.320,0.005
660.000,0.676,0.318,0.006
680.000,0.675,0.318,0.007
700.000,0.678,0.312,0.010
720.000,0.669,0.317,0.013
740.000,0.671,0.314,0.016
760.000,0.672,0.306,0.022
780.000,0.658,0.311,0.031
800.000,0.661,0.300,0.039
820.000,0.657,0.303,0.040
840.000,0.655,0.303,0.042
860.000,0.648,0.295,0.057
880.000,0.635,0.282,0.083
900.000,0.625,0.275,0.100
920.000,0.619,0.271,0.110
940.000,0.611,0.265,0.124
960.000,0.593,0.247,0.161
980.000,0.562,0.221,0.216
1000.000,0.528,0.191,0.281
1020.000,0.487,0.167,0.347
1040.000,0.486,0.162,0.352
1060.000,0.512,0.179,0.309
1080.000,0.526,0.195,0.280
1100.000,0.528,0.199,0.273
1120.000,0.528,0.192,0.281
1140.000,0.501,0.175,0.325
1160.000,0.469,0.146,0.386
1180.000,0.406,0.103,0.492
1200.000,0.358,0.073,0.569
1220.000,0.299,0.041,0.660
1240.000,0.280,0.031,0.689
1260.000,0.268,0.028,0.706
1280.000,0.272,0.029,0.701
1300.000,0.276,0.029,0.696
1320.000,0.275,0.031,0.696
1340.000,0.278,0.030,0.693
1360.000,0.269,0.028,0.704
1380.000,0.262,0.024,0.716
1400.000,0.234,0.015,0.754
1420.000,0.120,0.001,0.883
1440.000,0.062,0.000,0.940
1460.000,0.038,0.000,0.963
1480.000,0.026,0.000,0.975
1500.000,0.023,0.000,0.978
1520.000,0.025,0.000,0.977
1540.000,0.029,0.000,0.973
1560.000,0.031,0.000,0.970
1580.000,0.037,0.000,0.964
1600.000,0.041,0.000,0.960
