Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:00:17 2022
Short Description: KEXT_MIN/Fice_mean for depth 4.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 40.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:40.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.809,0.191,0.000
400.000,0.810,0.190,0.000
420.000,0.805,0.195,0.000
440.000,0.807,0.193,0.000
460.000,0.803,0.197,0.000
480.000,0.805,0.195,0.000
500.000,0.806,0.194,0.001
520.000,0.803,0.196,0.001
540.000,0.802,0.196,0.002
560.000,0.806,0.191,0.003
580.000,0.802,0.194,0.004
600.000,0.804,0.191,0.005
620.000,0.802,0.191,0.007
640.000,0.796,0.194,0.010
660.000,0.798,0.189,0.012
680.000,0.794,0.191,0.015
700.000,0.793,0.186,0.021
720.000,0.794,0.179,0.027
740.000,0.782,0.186,0.032
760.000,0.777,0.179,0.044
780.000,0.767,0.173,0.060
800.000,0.762,0.162,0.076
820.000,0.754,0.167,0.079
840.000,0.761,0.160,0.079
860.000,0.742,0.150,0.108
880.000,0.709,0.136,0.155
900.000,0.696,0.125,0.179
920.000,0.688,0.118,0.194
940.000,0.672,0.111,0.217
960.000,0.644,0.094,0.262
980.000,0.599,0.072,0.330
1000.000,0.550,0.051,0.399
1020.000,0.508,0.033,0.459
1040.000,0.502,0.034,0.464
1060.000,0.531,0.044,0.425
1080.000,0.552,0.050,0.397
1100.000,0.556,0.053,0.391
1120.000,0.546,0.051,0.403
1140.000,0.519,0.040,0.441
1160.000,0.478,0.027,0.496
1180.000,0.412,0.012,0.577
1200.000,0.360,0.006,0.636
1220.000,0.302,0.002,0.699
1240.000,0.281,0.001,0.721
1260.000,0.267,0.001,0.736
1280.000,0.268,0.001,0.734
1300.000,0.271,0.001,0.732
1320.000,0.278,0.001,0.725
1340.000,0.275,0.001,0.727
1360.000,0.274,0.001,0.729
1380.000,0.259,0.001,0.744
1400.000,0.232,0.000,0.771
1420.000,0.120,0.000,0.884
1440.000,0.064,0.000,0.939
1460.000,0.040,0.000,0.962
1480.000,0.025,0.000,0.977
1500.000,0.024,0.000,0.977
1520.000,0.025,0.000,0.976
1540.000,0.028,0.000,0.973
1560.000,0.032,0.000,0.970
1580.000,0.036,0.000,0.965
1600.000,0.042,0.000,0.960
