Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:41:33 2022
Short Description: KEXT_MIN/Fice_mean for depth 0.5 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 5.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:5.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.375,0.625,0.000
400.000,0.382,0.618,0.000
420.000,0.378,0.622,0.000
440.000,0.374,0.626,0.000
460.000,0.374,0.626,0.000
480.000,0.375,0.625,0.000
500.000,0.377,0.623,0.000
520.000,0.377,0.623,0.000
540.000,0.373,0.627,0.000
560.000,0.376,0.623,0.000
580.000,0.377,0.623,0.000
600.000,0.372,0.628,0.000
620.000,0.371,0.628,0.001
640.000,0.374,0.625,0.001
660.000,0.372,0.626,0.001
680.000,0.369,0.629,0.002
700.000,0.378,0.620,0.002
720.000,0.372,0.625,0.003
740.000,0.376,0.620,0.003
760.000,0.369,0.626,0.005
780.000,0.375,0.618,0.007
800.000,0.370,0.621,0.008
820.000,0.372,0.620,0.009
840.000,0.371,0.620,0.009
860.000,0.374,0.613,0.012
880.000,0.370,0.611,0.019
900.000,0.368,0.609,0.023
920.000,0.366,0.609,0.025
940.000,0.360,0.611,0.029
960.000,0.356,0.606,0.038
980.000,0.348,0.597,0.054
1000.000,0.345,0.580,0.075
1020.000,0.337,0.561,0.102
1040.000,0.332,0.566,0.102
1060.000,0.334,0.581,0.085
1080.000,0.343,0.581,0.076
1100.000,0.345,0.583,0.071
1120.000,0.341,0.584,0.075
1140.000,0.335,0.574,0.091
1160.000,0.330,0.554,0.116
1180.000,0.306,0.522,0.171
1200.000,0.291,0.490,0.219
1220.000,0.256,0.446,0.297
1240.000,0.240,0.426,0.334
1260.000,0.238,0.413,0.349
1280.000,0.233,0.419,0.348
1300.000,0.239,0.418,0.343
1320.000,0.242,0.424,0.335
1340.000,0.237,0.429,0.334
1360.000,0.235,0.418,0.348
1380.000,0.230,0.404,0.366
1400.000,0.211,0.370,0.418
1420.000,0.120,0.198,0.683
1440.000,0.061,0.111,0.830
1460.000,0.037,0.082,0.882
1480.000,0.025,0.074,0.903
1500.000,0.023,0.074,0.904
1520.000,0.024,0.077,0.901
1540.000,0.026,0.076,0.899
1560.000,0.032,0.078,0.892
1580.000,0.036,0.081,0.884
1600.000,0.041,0.087,0.874
