Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 10:01:39 2022
Short Description: KEXT_MIN/Fice_mean for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.961,0.038,0.000
400.000,0.961,0.039,0.000
420.000,0.960,0.040,0.000
440.000,0.961,0.039,0.000
460.000,0.961,0.038,0.001
480.000,0.960,0.038,0.002
500.000,0.960,0.036,0.004
520.000,0.957,0.037,0.007
540.000,0.953,0.037,0.011
560.000,0.953,0.032,0.015
580.000,0.948,0.031,0.021
600.000,0.944,0.029,0.026
620.000,0.936,0.027,0.037
640.000,0.927,0.024,0.048
660.000,0.919,0.021,0.060
680.000,0.914,0.018,0.068
700.000,0.905,0.013,0.082
720.000,0.887,0.010,0.102
740.000,0.876,0.009,0.115
760.000,0.855,0.006,0.139
780.000,0.834,0.003,0.163
800.000,0.812,0.002,0.186
820.000,0.811,0.002,0.188
840.000,0.810,0.002,0.189
860.000,0.780,0.001,0.220
880.000,0.743,0.000,0.258
900.000,0.716,0.000,0.285
920.000,0.704,0.000,0.296
940.000,0.687,0.000,0.313
960.000,0.653,0.000,0.348
980.000,0.605,0.000,0.396
1000.000,0.546,0.000,0.455
1020.000,0.500,0.000,0.502
1040.000,0.501,0.000,0.501
1060.000,0.531,0.000,0.471
1080.000,0.551,0.000,0.451
1100.000,0.558,0.000,0.444
1120.000,0.551,0.000,0.450
1140.000,0.521,0.000,0.481
1160.000,0.480,0.000,0.522
1180.000,0.408,0.000,0.595
1200.000,0.356,0.000,0.647
1220.000,0.297,0.000,0.706
1240.000,0.274,0.000,0.730
1260.000,0.270,0.000,0.734
1280.000,0.264,0.000,0.739
1300.000,0.272,0.000,0.731
1320.000,0.274,0.000,0.730
1340.000,0.272,0.000,0.731
1360.000,0.272,0.000,0.732
1380.000,0.254,0.000,0.749
1400.000,0.229,0.000,0.774
1420.000,0.117,0.000,0.887
1440.000,0.062,0.000,0.941
1460.000,0.039,0.000,0.963
1480.000,0.027,0.000,0.975
1500.000,0.023,0.000,0.978
1520.000,0.025,0.000,0.976
1540.000,0.028,0.000,0.974
1560.000,0.032,0.000,0.969
1580.000,0.036,0.000,0.965
1600.000,0.042,0.000,0.960
