Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:56:43 2022
Short Description: KEXT_MIN/Fice_min for depth 13.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 130.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:130.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.930,0.070,0.000
400.000,0.933,0.067,0.000
420.000,0.929,0.071,0.000
440.000,0.927,0.073,0.000
460.000,0.929,0.070,0.000
480.000,0.932,0.068,0.001
500.000,0.934,0.065,0.001
520.000,0.930,0.068,0.002
540.000,0.928,0.068,0.004
560.000,0.924,0.070,0.006
580.000,0.926,0.066,0.008
600.000,0.925,0.065,0.010
620.000,0.924,0.061,0.015
640.000,0.917,0.062,0.020
660.000,0.912,0.061,0.027
680.000,0.908,0.059,0.033
700.000,0.902,0.055,0.043
720.000,0.894,0.052,0.054
740.000,0.889,0.047,0.063
760.000,0.876,0.042,0.082
780.000,0.858,0.035,0.107
800.000,0.841,0.031,0.128
820.000,0.837,0.029,0.133
840.000,0.841,0.028,0.131
860.000,0.817,0.021,0.162
880.000,0.782,0.013,0.205
900.000,0.762,0.009,0.229
920.000,0.744,0.009,0.247
940.000,0.738,0.007,0.256
960.000,0.701,0.004,0.296
980.000,0.659,0.001,0.341
1000.000,0.607,0.001,0.394
1020.000,0.565,0.000,0.436
1040.000,0.559,0.000,0.442
1060.000,0.588,0.000,0.413
1080.000,0.607,0.001,0.394
1100.000,0.614,0.001,0.387
1120.000,0.611,0.001,0.390
1140.000,0.584,0.000,0.417
1160.000,0.537,0.000,0.464
1180.000,0.472,0.000,0.530
1200.000,0.424,0.000,0.578
1220.000,0.359,0.000,0.643
1240.000,0.335,0.000,0.668
1260.000,0.326,0.000,0.677
1280.000,0.327,0.000,0.676
1300.000,0.328,0.000,0.675
1320.000,0.335,0.000,0.667
1340.000,0.334,0.000,0.669
1360.000,0.324,0.000,0.679
1380.000,0.313,0.000,0.690
1400.000,0.281,0.000,0.723
1420.000,0.152,0.000,0.852
1440.000,0.086,0.000,0.917
1460.000,0.051,0.000,0.952
1480.000,0.036,0.000,0.966
1500.000,0.033,0.000,0.968
1520.000,0.034,0.000,0.968
1540.000,0.039,0.000,0.963
1560.000,0.045,0.000,0.957
1580.000,0.051,0.000,0.951
1600.000,0.055,0.000,0.947
