Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:00:15 2022
Short Description: KEXT_MIN/Fice_min for depth 16.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 160.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:160.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.940,0.060,0.000
400.000,0.939,0.061,0.000
420.000,0.941,0.059,0.000
440.000,0.942,0.057,0.000
460.000,0.940,0.059,0.000
480.000,0.941,0.058,0.001
500.000,0.939,0.059,0.002
520.000,0.935,0.062,0.003
540.000,0.935,0.060,0.005
560.000,0.935,0.058,0.007
580.000,0.934,0.056,0.010
600.000,0.930,0.057,0.013
620.000,0.929,0.052,0.018
640.000,0.922,0.052,0.026
660.000,0.919,0.049,0.032
680.000,0.919,0.044,0.037
700.000,0.909,0.042,0.049
720.000,0.899,0.039,0.063
740.000,0.894,0.035,0.071
760.000,0.878,0.029,0.093
780.000,0.858,0.023,0.119
800.000,0.845,0.018,0.137
820.000,0.837,0.018,0.145
840.000,0.840,0.017,0.143
860.000,0.816,0.012,0.172
880.000,0.773,0.006,0.221
900.000,0.757,0.004,0.239
920.000,0.743,0.004,0.253
940.000,0.733,0.003,0.265
960.000,0.697,0.001,0.302
980.000,0.648,0.000,0.352
1000.000,0.604,0.000,0.397
1020.000,0.559,0.000,0.443
1040.000,0.556,0.000,0.446
1060.000,0.585,0.000,0.417
1080.000,0.609,0.000,0.392
1100.000,0.608,0.000,0.393
1120.000,0.599,0.000,0.402
1140.000,0.575,0.000,0.427
1160.000,0.531,0.000,0.471
1180.000,0.462,0.000,0.540
1200.000,0.413,0.000,0.589
1220.000,0.351,0.000,0.652
1240.000,0.332,0.000,0.671
1260.000,0.317,0.000,0.686
1280.000,0.323,0.000,0.680
1300.000,0.323,0.000,0.680
1320.000,0.323,0.000,0.680
1340.000,0.328,0.000,0.675
1360.000,0.314,0.000,0.689
1380.000,0.304,0.000,0.699
1400.000,0.275,0.000,0.728
1420.000,0.149,0.000,0.855
1440.000,0.084,0.000,0.919
1460.000,0.050,0.000,0.952
1480.000,0.034,0.000,0.968
1500.000,0.031,0.000,0.970
1520.000,0.033,0.000,0.969
1540.000,0.037,0.000,0.965
1560.000,0.044,0.000,0.958
1580.000,0.048,0.000,0.954
1600.000,0.057,0.000,0.946
