Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:04:31 2022
Short Description: KEXT_MIN/Fice_min for depth 20.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 200.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:200.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.954,0.045,0.000
400.000,0.954,0.046,0.000
420.000,0.955,0.045,0.000
440.000,0.952,0.047,0.000
460.000,0.951,0.049,0.001
480.000,0.953,0.045,0.001
500.000,0.951,0.047,0.002
520.000,0.951,0.045,0.004
540.000,0.949,0.045,0.006
560.000,0.949,0.043,0.009
580.000,0.947,0.042,0.012
600.000,0.942,0.042,0.016
620.000,0.936,0.041,0.023
640.000,0.934,0.036,0.029
660.000,0.930,0.033,0.037
680.000,0.923,0.032,0.045
700.000,0.916,0.028,0.055
720.000,0.901,0.026,0.073
740.000,0.896,0.022,0.082
760.000,0.881,0.018,0.101
780.000,0.862,0.012,0.126
800.000,0.844,0.009,0.147
820.000,0.843,0.009,0.149
840.000,0.841,0.008,0.151
860.000,0.818,0.005,0.178
880.000,0.780,0.002,0.218
900.000,0.756,0.001,0.243
920.000,0.748,0.001,0.252
940.000,0.736,0.001,0.264
960.000,0.702,0.000,0.298
980.000,0.652,0.000,0.349
1000.000,0.609,0.000,0.392
1020.000,0.565,0.000,0.437
1040.000,0.563,0.000,0.438
1060.000,0.593,0.000,0.408
1080.000,0.607,0.000,0.394
1100.000,0.619,0.000,0.382
1120.000,0.610,0.000,0.391
1140.000,0.576,0.000,0.425
1160.000,0.539,0.000,0.463
1180.000,0.469,0.000,0.533
1200.000,0.422,0.000,0.580
1220.000,0.357,0.000,0.646
1240.000,0.335,0.000,0.668
1260.000,0.326,0.000,0.677
1280.000,0.324,0.000,0.679
1300.000,0.330,0.000,0.673
1320.000,0.331,0.000,0.672
1340.000,0.332,0.000,0.671
1360.000,0.324,0.000,0.679
1380.000,0.309,0.000,0.694
1400.000,0.282,0.000,0.721
1420.000,0.156,0.000,0.848
1440.000,0.087,0.000,0.917
1460.000,0.051,0.000,0.951
1480.000,0.036,0.000,0.966
1500.000,0.033,0.000,0.969
1520.000,0.035,0.000,0.966
1540.000,0.039,0.000,0.963
1560.000,0.043,0.000,0.959
1580.000,0.050,0.000,0.952
1600.000,0.058,0.000,0.944
