Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:46:15 2022
Short Description: KEXT_MIN/Fice_min for depth 5.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 50.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:50.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.836,0.164,0.000
400.000,0.833,0.167,0.000
420.000,0.836,0.163,0.000
440.000,0.837,0.163,0.000
460.000,0.833,0.166,0.000
480.000,0.838,0.161,0.000
500.000,0.837,0.162,0.001
520.000,0.835,0.164,0.001
540.000,0.834,0.164,0.001
560.000,0.835,0.163,0.002
580.000,0.837,0.159,0.003
600.000,0.831,0.165,0.004
620.000,0.832,0.162,0.006
640.000,0.833,0.159,0.008
660.000,0.828,0.161,0.011
680.000,0.830,0.157,0.013
700.000,0.829,0.154,0.017
720.000,0.821,0.156,0.024
740.000,0.819,0.154,0.028
760.000,0.818,0.144,0.038
780.000,0.808,0.140,0.052
800.000,0.799,0.136,0.065
820.000,0.796,0.136,0.068
840.000,0.791,0.138,0.070
860.000,0.781,0.126,0.093
880.000,0.754,0.113,0.133
900.000,0.738,0.105,0.157
920.000,0.732,0.100,0.168
940.000,0.723,0.092,0.185
960.000,0.688,0.081,0.231
980.000,0.651,0.060,0.288
1000.000,0.605,0.042,0.353
1020.000,0.557,0.030,0.414
1040.000,0.561,0.028,0.411
1060.000,0.584,0.037,0.379
1080.000,0.607,0.043,0.349
1100.000,0.609,0.045,0.345
1120.000,0.605,0.042,0.352
1140.000,0.576,0.033,0.391
1160.000,0.536,0.022,0.442
1180.000,0.471,0.010,0.520
1200.000,0.419,0.005,0.578
1220.000,0.355,0.001,0.646
1240.000,0.331,0.001,0.671
1260.000,0.322,0.001,0.680
1280.000,0.325,0.001,0.677
1300.000,0.325,0.001,0.677
1320.000,0.325,0.001,0.677
1340.000,0.327,0.001,0.675
1360.000,0.321,0.001,0.681
1380.000,0.309,0.000,0.693
1400.000,0.284,0.000,0.719
1420.000,0.154,0.000,0.850
1440.000,0.085,0.000,0.919
1460.000,0.052,0.000,0.950
1480.000,0.035,0.000,0.967
1500.000,0.032,0.000,0.970
1520.000,0.034,0.000,0.968
1540.000,0.038,0.000,0.963
1560.000,0.047,0.000,0.955
1580.000,0.048,0.000,0.954
1600.000,0.055,0.000,0.947
