Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:10:23 2022
Short Description: KEXT_MIN/Fice_min for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_min_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.964,0.036,0.000
400.000,0.961,0.039,0.000
420.000,0.962,0.037,0.000
440.000,0.962,0.038,0.000
460.000,0.960,0.039,0.001
480.000,0.962,0.037,0.001
500.000,0.958,0.039,0.003
520.000,0.959,0.036,0.005
540.000,0.956,0.037,0.007
560.000,0.955,0.034,0.011
580.000,0.952,0.034,0.014
600.000,0.950,0.031,0.019
620.000,0.944,0.030,0.027
640.000,0.939,0.026,0.035
660.000,0.931,0.024,0.045
680.000,0.924,0.024,0.052
700.000,0.917,0.018,0.064
720.000,0.905,0.015,0.080
740.000,0.897,0.012,0.091
760.000,0.878,0.010,0.112
780.000,0.862,0.005,0.133
800.000,0.847,0.004,0.149
820.000,0.842,0.003,0.155
840.000,0.837,0.004,0.160
860.000,0.814,0.002,0.184
880.000,0.777,0.001,0.223
900.000,0.754,0.000,0.247
920.000,0.746,0.000,0.255
940.000,0.733,0.000,0.268
960.000,0.700,0.000,0.301
980.000,0.654,0.000,0.348
1000.000,0.609,0.000,0.393
1020.000,0.559,0.000,0.443
1040.000,0.565,0.000,0.437
1060.000,0.587,0.000,0.414
1080.000,0.603,0.000,0.399
1100.000,0.614,0.000,0.387
1120.000,0.607,0.000,0.394
1140.000,0.579,0.000,0.423
1160.000,0.540,0.000,0.461
1180.000,0.465,0.000,0.537
1200.000,0.421,0.000,0.582
1220.000,0.358,0.000,0.645
1240.000,0.336,0.000,0.667
1260.000,0.323,0.000,0.680
1280.000,0.321,0.000,0.683
1300.000,0.327,0.000,0.676
1320.000,0.330,0.000,0.673
1340.000,0.333,0.000,0.670
1360.000,0.324,0.000,0.679
1380.000,0.306,0.000,0.697
1400.000,0.282,0.000,0.721
1420.000,0.153,0.000,0.851
1440.000,0.082,0.000,0.921
1460.000,0.050,0.000,0.952
1480.000,0.035,0.000,0.967
1500.000,0.032,0.000,0.970
1520.000,0.034,0.000,0.968
1540.000,0.038,0.000,0.964
1560.000,0.043,0.000,0.959
1580.000,0.048,0.000,0.954
1600.000,0.056,0.000,0.946
