Wavelength,0212202100102.asd
350, 2834.35301830595 
351, 2980.12862964738 
352, 3115.91431364288 
353, 3231.01191547514 
354, 3340.93306452619 
355, 3456.18684636813 
356, 3580.74717958336 
357, 3704.24958754765 
358, 3830.98697134057 
359, 3964.94003623318 
360, 4112.6827654741 
361, 4293.29203792654 
362, 4501.80806749881 
363, 4728.89473996169 
364, 4963.05669345263 
365, 5197.59848520566 
366, 5421.77280174297 
367, 5620.3016280384 
368, 5771.54961716285 
369, 5859.39947018265 
370, 5889.31742612563 
371, 5879.97264011405 
372, 5857.16118847988 
373, 5845.41468741776 
374, 5851.91521907017 
375, 5869.19200271839 
376, 5883.09053566762 
377, 5889.25288002873 
378, 5876.79237795115 
379, 5825.00660242344 
380, 5755.66597076472 
381, 5676.53464859621 
382, 5588.51380952083 
383, 5481.48936365844 
384, 5371.04673199737 
385, 5292.19922913992 
386, 5288.44913997357 
387, 5395.84468754221 
388, 5554.0635668578 
389, 5693.5584368286 
390, 5752.61029191566 
391, 5816.52861329817 
392, 5880.9891541224 
393, 5933.6083033765 
394, 5974.203869461 
395, 6094.26635055911 
396, 6335.55240267102 
397, 6713.79410449127 
398, 7242.53244576492 
399, 7846.32991961023 
400, 8468.40144898861 
401, 9074.71901313662 
402, 9651.55022913403 
403, 10126.2388041887 
404, 10467.9786065857 
405, 10734.0570067411 
406, 10943.8468814557 
407, 11130.1654937345 
408, 11333.4521524468 
409, 11610.1954222347 
410, 11945.1104506416 
411, 12317.190541506 
412, 12702.8721229036 
413, 13086.7667388189 
414, 13466.4989699933 
415, 13831.465843605 
416, 14151.4920924252 
417, 14454.8635400058 
418, 14766.1599441973 
419, 15091.8498791852 
420, 15372.1020642984 
421, 15655.8691468282 
422, 15967.4694250994 
423, 16303.9163559486 
424, 16613.5699711654 
425, 16857.4302982518 
426, 17001.1896913548 
427, 17010.0935608296 
428, 16945.4622642527 
429, 16955.8882617574 
430, 17160.9494512595 
431, 17465.4385123254 
432, 17866.6324341033 
433, 18456.8355831978 
434, 19357.7307729068 
435, 20318.3785360107 
436, 21052.810092314 
437, 21501.2796775989 
438, 21977.4409107455 
439, 22467.6110381691 
440, 22929.0365800213 
441, 23344.2995636161 
442, 23882.1539211057 
443, 24453.4253881667 
444, 24979.7916611904 
445, 25404.7445853797 
446, 25746.2673951644 
447, 26052.718699186 
448, 26377.5355439831 
449, 26782.8227256137 
450, 27127.9642450829 
451, 27314.0022411138 
452, 27302.0168727648 
453, 27230.604639602 
454, 27075.6295821275 
455, 26878.0374031466 
456, 26738.2465689112 
457, 26705.8851051551 
458, 26713.6821748818 
459, 26692.5177434988 
460, 26619.430685127 
461, 26511.0277904538 
462, 26394.4937594605 
463, 26284.1729616776 
464, 26108.2955558387 
465, 25837.1724328143 
466, 25503.7094070536 
467, 25199.5742978764 
468, 24942.476257692 
469, 24747.1817798031 
470, 24622.051598374 
471, 24578.3460766983 
472, 24545.8818832643 
473, 24532.9365720387 
474, 24569.7043569955 
475, 24560.736199773 
476, 24530.6490983984 
477, 24509.7551408036 
478, 24520.6989605973 
479, 24600.0564450424 
480, 24713.2714975475 
481, 24796.4642115582 
482, 24776.1477343369 
483, 24595.214560889 
484, 24212.9466549355 
485, 23634.0528871881 
486, 23070.4445713811 
487, 22668.6878686245 
488, 22545.7714153967 
489, 22801.7182737067 
490, 23220.354449564 
491, 23569.4400240364 
492, 23694.6139629612 
493, 23738.4352956778 
494, 23802.2286276648 
495, 23933.23115267 
496, 24116.7958463744 
497, 24175.1467721072 
498, 24109.0286397408 
499, 23957.7359687348 
500, 23755.1347684483 
501, 23599.4955616355 
502, 23534.2270425058 
503, 23580.4125311529 
504, 23795.5317594546 
505, 24100.4454690956 
506, 24412.8568091674 
507, 24661.2334946633 
508, 24846.5168762862 
509, 24992.3525607576 
510, 25132.615697728 
511, 25316.8470469624 
512, 25446.5672120068 
513, 25473.4490224323 
514, 25382.5600678404 
515, 25174.9579370483 
516, 24894.0052820702 
517, 24617.3326761616 
518, 24454.5330314296 
519, 24654.1953348318 
520, 25244.3786914932 
521, 26087.0241526431 
522, 26791.0399485506 
523, 27313.406776572 
524, 27678.6512544495 
525, 27956.0548508223 
526, 28076.701230423 
527, 28121.8453276932 
528, 28262.897016324 
529, 28827.4822722088 
530, 29565.6060035495 
531, 30190.3943946155 
532, 30466.825775558 
533, 30557.933271873 
534, 30692.890869296 
535, 30996.626061453 
536, 31462.8391627182 
537, 31800.9524814248 
538, 31959.4993234005 
539, 31981.2801913116 
540, 31968.2399922148 
541, 31994.1885261646 
542, 32154.6537635426 
543, 32522.5865677633 
544, 32952.7703021113 
545, 33330.8457203776 
546, 33593.781897965 
547, 33745.9176860516 
548, 33844.74116964 
549, 33960.3237701609 
550, 34137.5149722315 
551, 34320.128882638 
552, 34458.6487475444 
553, 34558.7801973175 
554, 34668.3742052849 
555, 34749.50319271 
556, 34718.7346886395 
557, 34530.4146454621 
558, 34214.5155381086 
559, 33939.5278857654 
560, 33811.6743177873 
561, 33873.3849528217 
562, 34026.3714534654 
563, 34115.2752373701 
564, 34063.7501119967 
565, 33895.576160491 
566, 33658.581753146 
567, 33414.2842299886 
568, 33201.2497433101 
569, 32991.1568283566 
570, 32716.3383158706 
571, 32453.5830961848 
572, 32356.5071824088 
573, 32378.1307911784 
574, 32364.7389124489 
575, 32217.0282584904 
576, 31942.3705801549 
577, 31688.2637746541 
578, 31553.9186691349 
579, 31593.5995605335 
580, 31762.6827059898 
581, 32059.4112249087 
582, 32419.8549387019 
583, 32723.5408462006 
584, 32916.4871749227 
585, 32917.0153512302 
586, 32713.4686655723 
587, 32452.2305508453 
588, 32127.7536042939 
589, 31689.4405303712 
590, 31137.8015768367 
591, 30936.7083363161 
592, 31078.4467135802 
593, 31348.4558591632 
594, 31339.3261987888 
595, 31183.6879589243 
596, 30961.3892550094 
597, 30728.7409159786 
598, 30474.753038925 
599, 30163.3673379089 
600, 29822.388202286 
601, 29523.4654750895 
602, 29288.2971415383 
603, 29159.3056343317 
604, 29137.3818686722 
605, 29161.0210770617 
606, 29095.3576436655 
607, 28931.4576398058 
608, 28719.0769000798 
609, 28512.1780248622 
610, 28313.6841385529 
611, 28132.7869964298 
612, 27983.8943806684 
613, 27825.474164353 
614, 27638.6823789145 
615, 27434.2432759371 
616, 27275.094833698 
617, 27172.8004976625 
618, 27166.0695065293 
619, 27278.3458011512 
620, 27399.4393507248 
621, 27410.2149994099 
622, 27271.1043696083 
623, 27040.8980021739 
624, 26777.1228757756 
625, 26523.3247851791 
626, 26303.2116792333 
627, 26105.5030303087 
628, 25908.9488078219 
629, 25722.522437804 
630, 25583.9006827201 
631, 25592.0284002369 
632, 25684.3398863637 
633, 25800.6761512333 
634, 25925.2271376303 
635, 26021.2126840877 
636, 26087.9151569194 
637, 26133.4076546356 
638, 26144.6563831452 
639, 26103.1346703226 
640, 25989.2821069672 
641, 25793.920672704 
642, 25639.1669591304 
643, 25546.2364391657 
644, 25487.2000308645 
645, 25379.3415503564 
646, 25209.6238177743 
647, 24997.1865225603 
648, 24782.3548198604 
649, 24607.3078786396 
650, 24473.04876085 
651, 24401.2480017217 
652, 24427.6991561152 
653, 24371.7135571556 
654, 24102.4642011437 
655, 23594.9048888538 
656, 23001.2396688828 
657, 22568.1872773686 
658, 22564.939010451 
659, 23132.9315458448 
660, 23720.8670722207 
661, 24059.4755951168 
662, 24126.2665304459 
663, 24156.8596238822 
664, 24131.4267751811 
665, 24089.7971728407 
666, 24067.5588637713 
667, 24070.8057676494 
668, 24059.8198536657 
669, 24033.5072316128 
670, 24008.6885338161 
671, 23956.0907950008 
672, 23894.4517904837 
673, 23852.8049542575 
674, 23866.2721658458 
675, 23892.0398921391 
676, 23910.1581420431 
677, 23914.5428772657 
678, 23922.553352059 
679, 23925.6598600122 
680, 23919.2033827392 
681, 23901.2417229095 
682, 23880.6518936513 
683, 23821.784336986 
684, 23617.4886574235 
685, 23072.3089069432 
686, 22105.0465501834 
687, 20803.3201426387 
688, 19483.419988822 
689, 18919.175205812 
690, 19306.7794707355 
691, 20288.6650182219 
692, 21177.2763650496 
693, 21951.6703447955 
694, 22513.028504537 
695, 22854.315889626 
696, 23089.7180538371 
697, 23294.2208682709 
698, 23433.6759335166 
699, 23460.6713231493 
700, 23403.3848564149 
701, 23347.0296993857 
702, 23349.9391169684 
703, 23444.9830367625 
704, 23641.410750084 
705, 23870.6328540539 
706, 24066.7085187394 
707, 24183.2417096176 
708, 24277.1588402502 
709, 24361.0597665135 
710, 24435.9627949299 
711, 24507.8376507112 
