Wavelength,0212202100139.asd
350, 2930.45433892913 
351, 3082.45456523416 
352, 3223.17897747451 
353, 3343.65836542289 
354, 3459.33602935655 
355, 3580.47553519394 
356, 3710.60620117876 
357, 3838.39067311599 
358, 3970.89310446294 
359, 4112.60825237588 
360, 4269.25562022869 
361, 4458.50074857742 
362, 4677.24592405798 
363, 4915.35933903921 
364, 5158.19297662494 
365, 5404.70589128401 
366, 5639.11654288693 
367, 5843.46613662679 
368, 6001.51301911274 
369, 6095.57582882109 
370, 6130.42373786039 
371, 6123.85700615733 
372, 6098.57160544642 
373, 6090.37221096292 
374, 6103.09193704866 
375, 6118.21701181587 
376, 6135.69543314757 
377, 6147.502148829 
378, 6137.47068934328 
379, 6080.55478954463 
380, 6009.93451038543 
381, 5931.75764003827 
382, 5842.6321983147 
383, 5730.06001217386 
384, 5616.15152105053 
385, 5537.50905263866 
386, 5537.01523701484 
387, 5653.6430910093 
388, 5821.20402748867 
389, 5966.90175535755 
390, 6029.50722861624 
391, 6098.09836681916 
392, 6166.90634550354 
393, 6223.02619966178 
394, 6269.96008661046 
395, 6400.7755222394 
396, 6657.9585207738 
397, 7057.91876336687 
398, 7617.84539592608 
399, 8255.95072496641 
400, 8911.25870819148 
401, 9548.30543900135 
402, 10156.0475018714 
403, 10657.3329968412 
404, 11018.8197997102 
405, 11300.8226220005 
406, 11524.7169706158 
407, 11724.3344661853 
408, 11941.6833707666 
409, 12239.2421186023 
410, 12596.4237581363 
411, 12990.4300321167 
412, 13399.0083795047 
413, 13807.6837321365 
414, 14212.5280319581 
415, 14601.3109599493 
416, 14942.7460132825 
417, 15266.3137498931 
418, 15597.622778776 
419, 15944.1026744197 
420, 16246.9293088405 
421, 16552.6185043444 
422, 16885.5602521602 
423, 17244.3725596535 
424, 17574.6553394324 
425, 17836.6336467038 
426, 17993.8587028615 
427, 18006.5129104834 
428, 17941.1526515693 
429, 17956.8389408588 
430, 18180.8684783701 
431, 18508.8343105926 
432, 18939.8277360957 
433, 19574.2978892815 
434, 20542.5097766909 
435, 21562.1760118537 
436, 22340.7349816064 
437, 22821.6156852815 
438, 23330.7808594825 
439, 23855.1199327393 
440, 24349.8246870568 
441, 24797.088716834 
442, 25378.3835117898 
443, 25990.2050415371 
444, 26551.1467501628 
