Wavelength,0212202100070.asd
350, 2976.18240100349 
351, 3132.35716860544 
352, 3276.33462830391 
353, 3397.04968304127 
354, 3516.04144895147 
355, 3641.81805368243 
356, 3775.02290922156 
357, 3904.5950607933 
358, 4040.67233498464 
359, 4186.87459567245 
360, 4346.74174551969 
361, 4540.88244339198 
362, 4764.17022462051 
363, 5006.35651580535 
364, 5254.63373228065 
365, 5504.78034775917 
366, 5744.27823477042 
367, 5955.95856979111 
368, 6117.60602013041 
369, 6212.8846540627 
370, 6247.03200075616 
371, 6238.94560803379 
372, 6215.23638018301 
373, 6207.34530686479 
374, 6219.4604801347 
375, 6236.16352396614 
376, 6254.39040461578 
377, 6265.39706146245 
378, 6254.271116509 
379, 6199.36978576973 
380, 6126.4375099611 
381, 6044.09584536473 
382, 5952.68348364786 
383, 5839.88064799232 
384, 5723.63097570009 
385, 5642.01690962447 
386, 5641.25985639192 
387, 5756.21445268576 
388, 5924.27161512428 
389, 6073.17435262722 
390, 6138.54299717197 
391, 6209.27922128119 
392, 6280.04995115393 
393, 6337.49610330442 
394, 6381.64125870249 
395, 6512.5145549846 
396, 6773.09491003736 
397, 7178.00079940678 
398, 7745.00168767837 
399, 8392.02635613733 
400, 9057.68414336325 
401, 9705.84608564256 
402, 10322.8359711897 
403, 10831.8342847098 
404, 11199.0498527888 
405, 11481.4943885819 
406, 11706.8750263158 
407, 11908.0319224003 
408, 12124.8852401919 
409, 12424.2857862099 
410, 12784.7888801521 
411, 13182.7006064416 
412, 13594.8279203198 
413, 14003.8879886961 
414, 14412.5554071421 
415, 14809.400311556 
416, 15151.6349557149 
417, 15477.0606158561 
418, 15811.530862929 
419, 16160.3817050828 
420, 16463.4101976304 
421, 16769.2879800992 
422, 17103.9255017272 
423, 17466.5355246145 
424, 17800.3784258297 
425, 18063.8757742057 
426, 18221.1571141229 
427, 18237.0480254927 
428, 18165.9651817565 
429, 18175.1850705842 
430, 18401.671739637 
431, 18729.9920072821 
432, 19163.0247090896 
433, 19800.7034838089 
434, 20770.7372204003 
435, 21803.7253069801 
436, 22594.9013226593 
437, 23080.2123102145 
438, 23592.0170604703 
439, 24122.5167683918 
440, 24622.2242866762 
441, 25068.809870213 
442, 25654.612069646 
443, 26273.0349950507 
444, 26840.2390901016 
445, 27303.8827924169 
446, 27674.1367137776 
447, 28005.9089813856 
448, 28358.9840605304 
449, 28798.0729092678 
450, 29170.7141268385 
451, 29371.5407096262 
452, 29360.4251754077 
453, 29286.7323023324 
454, 29123.2931114632 
455, 28915.0411727199 
456, 28772.1169581854 
457, 28738.9613195203 
458, 28749.1079723796 
459, 28731.8311284744 
460, 28655.1508898812 
461, 28542.7689624532 
462, 28421.3107436163 
463, 28302.1986822121 
464, 28115.0199217559 
465, 27825.1040242112 
466, 27467.3304626401 
467, 27142.5051507289 
468, 26867.7438444929 
469, 26661.127349001 
470, 26532.4520034777 
471, 26488.5799908918 
472, 26461.0143670846 
473, 26454.3555721091 
474, 26493.855653981 
475, 26488.2511242138 
476, 26462.3113163566 
477, 26446.2047554955 
478, 26462.4663471442 
479, 26548.5413412094 
480, 26669.8937891188 
481, 26760.3867500584 
482, 26739.5984331355 
483, 26543.6926460218 
484, 26130.751492775 
485, 25509.5177856274 
486, 24901.464278948 
487, 24470.662359607 
488, 24346.0480104443 
489, 24631.0309307875 
490, 25086.1156487078 
491, 25462.8768507978 
492, 25599.4750995722 
493, 25651.7441415169 
494, 25727.2229681552 
495, 25873.7766126902 
496, 26072.4205911466 
497, 26140.4039596148 
498, 26073.2712237098 
499, 25910.4171001505 
500, 25695.1125296817 
501, 25531.7560451492 
502, 25466.7997887751 
503, 25523.037275893 
504, 25763.9474819478 
505, 26099.2674408195 
506, 26438.9601686297 
507, 26708.9639456253 
508, 26912.8905632284 
509, 27072.6573839388 
510, 27222.950186537 
511, 27424.8528972388 
512, 27564.0454137821 
513, 27590.9191911038 
514, 27496.1178025642 
515, 27271.8713330237 
516, 26969.2138452829 
517, 26673.6066481919 
518, 26499.0873120527 
519, 26722.7222631004 
520, 27367.8526281187 
521, 28278.2619938592 
522, 29042.030864903 
523, 29612.1840126201 
524, 30013.0325035722 
525, 30316.4063444064 
526, 30450.5078909634 
527, 30504.0552226426 
528, 30662.2531717762 
529, 31277.7991051049 
530, 32081.2780042224 
531, 32760.9521681485 
532, 33061.2672166526 
533, 33162.5244147088 
534, 33314.197242679 
535, 33649.0355024514 
536, 34154.0503104237 
537, 34521.411129386 
538, 34694.0794730054 
539, 34717.8864170821 
540, 34710.9066483026 
541, 34743.9256157929 
542, 34922.1823244224 
543, 35330.8124968696 
544, 35799.4192698734 
545, 36209.5165833438 
546, 36497.2182514927 
547, 36666.7417532764 
548, 36778.7438853428 
549, 36906.2671426872 
550, 37096.5216863235 
551, 37293.8300883785 
552, 37447.7985827691 
553, 37562.3655025914 
554, 37683.014583212 
555, 37772.1979050182 
556, 37741.1999903759 
557, 37540.9757288345 
558, 37202.022168716 
559, 36910.1455648129 
560, 36777.0616631284 
561, 36844.618111286 
562, 37016.1362715614 
563, 37117.8676653279 
564, 37065.9080186295 
565, 36891.1569341284 
566, 36640.9227346796 
567, 36384.5840099408 
568, 36165.4534814639 
569, 35944.6884899098 
570, 35656.5310762246 
571, 35382.884528984 
572, 35284.3970117168 
573, 35319.3839879429 
574, 35313.9313696688 
575, 35157.4933632406 
576, 34866.3997835858 
577, 34594.2011282934 
578, 34449.2432934479 
579, 34492.7925695876 
580, 34675.6751329814 
581, 34992.125262584 
582, 35375.4013893298 
583, 35703.0287915696 
584, 35913.0473412969 
585, 35914.3462043591 
586, 35694.9821628544 
587, 35422.4042321057 
588, 35083.0601212209 
589, 34624.9444187641 
590, 34052.878189411 
591, 33851.8087322946 
592, 34014.4967889558 
593, 34310.0107695147 
594, 34296.63826701 
595, 34124.9046717764 
596, 33879.2116177076 
597, 33618.1300006152 
598, 33335.0159737962 
599, 32989.1872503754 
600, 32610.7430346788 
601, 32278.8478891902 
602, 32022.7636903637 
603, 31883.9377154952 
604, 31860.9296401922 
605, 31891.6631798057 
606, 31821.6515864044 
607, 31643.6495207926 
608, 31416.4053134707 
609, 31195.1161824723 
610, 30982.5851773004 
611, 30788.4075037394 
612, 30627.9296301308 
613, 30459.3677588172 
614, 30261.8112588588 
615, 30045.4314706298 
616, 29876.0240817779 
617, 29773.1746278901 
618, 29776.507143253 
619, 29905.4561476522 
620, 30042.6037103945 
621, 30061.9460973099 
622, 29919.6510558581 
623, 29673.3650877023 
624, 29393.0355100561 
625, 29128.0907445786 
626, 28903.5914225303 
627, 28702.5488073595 
628, 28504.1164910689 
629, 28316.4361097133 
630, 28176.2026132797 
631, 28186.2258664959 
632, 28285.1154967579 
633, 28412.2533003661 
634, 28549.7671887364 
635, 28654.3268883512 
636, 28727.6932741231 
637, 28781.4491751909 
638, 28796.8257655107 
639, 28754.8339362062 
640, 28633.9644412801 
641, 28423.0857668248 
642, 28259.4610344994 
643, 28163.3560544659 
644, 28103.8099040923 
645, 27997.8097026154 
646, 27826.1910238402 
647, 27609.8710926176 
648, 27392.9703276252 
649, 27213.5862743183 
650, 27070.5970524647 
651, 26991.322687608 
652, 27023.5263194462 
653, 26963.8108383904 
654, 26667.0309232817 
655, 26106.5576718448 
656, 25454.4402935782 
657, 24981.7730972865 
658, 24981.7911052034 
659, 25606.9627785493 
660, 26255.687212432 
661, 26631.406508476 
662, 26708.6371019458 
663, 26745.9144252663 
664, 26721.3620849081 
665, 26680.2150863319 
666, 26662.3617534112 
667, 26672.5629639736 
668, 26664.6487600801 
669, 26638.8014662097 
670, 26616.5945863944 
671, 26562.8004487932 
672, 26501.9106452358 
673, 26464.9544076565 
674, 26482.3534888895 
675, 26518.4403443712 
676, 26547.3562172889 
677, 26557.4760180228 
678, 26573.7699832141 
679, 26582.8229401752 
680, 26582.1037929706 
681, 26574.5979173582 
682, 26559.9601095901 
683, 26502.8666325436 
684, 26287.513801217 
685, 25695.6799242277 
686, 24646.093667145 
687, 23235.8198724156 
688, 21810.3007610649 
689, 21217.9586378508 
690, 21658.9907184242 
691, 22743.8343252448 
692, 23732.5809463927 
693, 24607.4752243568 
694, 25249.619424845 
695, 25642.7156056727 
696, 25909.8522673483 
697, 26129.8355100816 
698, 26277.5944349413 
699, 26313.6762382276 
700, 26266.5276854418 
701, 26219.2835207472 
702, 26231.4785747649 
703, 26339.5215384062 
704, 26556.8364101859 
705, 26810.0963886016 
706, 27027.6720209783 
707, 27157.9536322709 
708, 27264.2710717166 
709, 27360.1122276826 
710, 27445.7560539773 
711, 27526.0902370437 
712, 27584.7884590396 
713, 27609.6261303548 
714, 27583.5391059612 
715, 27459.2402950256 
716, 27125.1791725107 
717, 26531.2758037634 
718, 25715.6609420441 
719, 25028.1424824045 
720, 24770.8135873186 
721, 25065.4609703756 
722, 25691.4108427899 
723, 26136.0732135639 
724, 26218.9707071911 
725, 26027.8509644543 
726, 25985.9705891758 
727, 26059.8238443474 
728, 26167.8899147427 
729, 26231.7905003745 
730, 26399.8235562952 
731, 26703.4824134508 
732, 27118.2772779884 
733, 27569.8597857847 
734, 27957.1513687025 
735, 28205.0214414707 
736, 28282.1077280424 
737, 28261.2690367353 
738, 28221.6574337535 
739, 28182.5852795506 
740, 28116.5585662526 
741, 28096.3408688986 
742, 28134.8887509258 
743, 28224.0499151729 
744, 28342.4464772869 
745, 28426.597813016 
746, 28467.1428797506 
747, 28472.9097060349 
748, 28444.4226344204 
749, 28360.6330100828 
750, 28241.9257387979 
751, 28136.4673175564 
752, 28084.5743257804 
753, 28075.4803788698 
754, 28081.2628854024 
755, 28060.0707716227 
756, 27928.7824874956 
757, 27352.4816470226 
758, 25793.3059654836 
759, 22331.6366985751 
760, 17235.1061191974 
761, 12234.0134328294 
762, 9424.60430236479 
763, 9415.47106747386 
764, 10909.4272375979 
765, 13237.2454759381 
766, 16306.6428268908 
767, 19657.0585521745 
768, 22571.0577182206 
769, 24604.9066226324 
770, 25752.4120191375 
771, 26324.9843024326 
772, 26556.6757245292 
773, 26626.01299202 
774, 26627.0573399403 
775, 26574.3638380315 
776, 26500.9715354069 
777, 26432.2953346985 
778, 26335.72765848 
779, 26217.6934531348 
780, 26097.383706439 
781, 25998.4287678307 
782, 25895.9333590144 
783, 25769.7730023604 
784, 25620.3324124532 
785, 25476.9695063833 
786, 25332.1539508953 
787, 25162.420575604 
788, 24949.1488606318 
789, 24697.5889560344 
790, 24428.9179124755 
791, 24149.871713586 
792, 23864.8234846569 
793, 23593.8924442897 
794, 23375.7745239075 
795, 23232.2160788514 
796, 23161.9602712123 
797, 23114.7992288955 
798, 23029.4704361952 
