Wavelength,0212202100048.asd
350, 2700.53277115307 
351, 2840.28036929827 
352, 2968.80996218437 
353, 3078.08228536317 
354, 3185.67384736994 
355, 3298.71873214548 
356, 3418.30590219309 
357, 3537.38512515582 
358, 3658.97432343531 
359, 3788.94782347908 
360, 3935.78603591932 
361, 4111.91654982489 
362, 4313.38364288656 
363, 4531.33027872535 
364, 4753.97356165668 
365, 4979.04357992075 
366, 5194.82135382129 
367, 5384.4084892533 
368, 5524.8381718813 
369, 5609.50906609789 
370, 5641.63539487393 
371, 5634.46175323891 
372, 5613.033433492 
373, 5605.91607913251 
374, 5616.5388756878 
375, 5630.44016417817 
376, 5645.90680252484 
377, 5654.40095014089 
378, 5642.02781232315 
379, 5589.3829399109 
380, 5522.76625966354 
381, 5448.7615621815 
382, 5366.01052807327 
383, 5263.50901687426 
384, 5159.95482847316 
385, 5089.03425817041 
386, 5090.39940692962 
387, 5196.39989734522 
388, 5345.61827513803 
389, 5474.42737660546 
390, 5533.02165630893 
391, 5598.6090636915 
392, 5661.35565942379 
393, 5708.53792608161 
394, 5750.14730125014 
395, 5873.55264846395 
396, 6114.37679006866 
397, 6482.64502876801 
398, 6993.75416919052 
399, 7574.75756140292 
400, 8171.9501205346 
401, 8754.33785532688 
402, 9304.67815074824 
403, 9756.8648029716 
404, 10083.9615140552 
405, 10339.3370102978 
406, 10541.3677835356 
407, 10721.7300519008 
408, 10919.5874454685 
409, 11189.8882792615 
410, 11513.4083576922 
411, 11870.6764334691 
412, 12243.4068189348 
413, 12612.7653931357 
414, 12977.5300842195 
415, 13328.2069964771 
416, 13634.4554241213 
417, 13927.8459815122 
418, 14229.4359595034 
419, 14542.4333223362 
420, 14813.9888828789 
421, 15088.4789722598 
422, 15388.7111265105 
423, 15712.7965350938 
424, 16010.2571065772 
425, 16243.8638151222 
426, 16380.6585586461 
427, 16386.3610931909 
428, 16325.6064297223 
429, 16342.1617412654 
430, 16548.7963124715 
431, 16846.4441456179 
432, 17241.8182059767 
433, 17823.1667793155 
434, 18698.7006078518 
435, 19613.380885944 
436, 20312.3902933549 
437, 20749.1378013292 
438, 21211.9468824283 
439, 21686.9095351373 
440, 22135.0481962908 
441, 22541.4110023278 
442, 23063.31803242 
443, 23613.9119048617 
444, 24120.10700354 
