Wavelength,0212202100068.asd
350, 3982.3878619227 
351, 4190.93749040745 
352, 4384.53226011251 
353, 4543.90051645671 
354, 4700.55892683392 
355, 4867.36272683424 
356, 5045.90557108272 
357, 5221.23859749436 
358, 5403.46836992813 
359, 5596.86244910633 
360, 5807.54380268276 
361, 6065.7934548316 
362, 6364.27914839976 
363, 6688.6656628969 
364, 7021.36064189613 
365, 7357.47170704703 
366, 7677.70652403101 
367, 7958.75934345804 
368, 8175.84322169614 
369, 8304.3704535598 
370, 8350.1729505748 
371, 8338.19783052593 
372, 8305.04595603727 
373, 8293.11161481572 
374, 8309.31774342526 
375, 8334.17449227559 
376, 8357.54282854363 
377, 8373.10964767366 
378, 8361.92753739016 
379, 8288.46482321689 
380, 8191.74069662889 
381, 8082.77098303958 
382, 7960.88351557688 
383, 7810.34124823668 
384, 7653.81906374117 
385, 7543.76134474442 
386, 7544.42503793625 
387, 7701.65227954332 
388, 7929.42783106413 
389, 8130.04091511366 
390, 8217.82432565434 
391, 8313.06229587278 
392, 8408.19927184473 
393, 8485.35403541108 
394, 8546.42296333751 
395, 8723.74886484539 
396, 9073.98831431188 
397, 9617.36266320464 
398, 10384.582241905 
399, 11257.5923616143 
400, 12152.460153875 
401, 13025.328109266 
402, 13859.4554877008 
403, 14547.668062416 
404, 15042.64477723 
405, 15424.6352009878 
406, 15732.274759158 
407, 16006.9470301956 
408, 16299.7250943641 
409, 16705.0232641282 
410, 17195.2961560007 
411, 17738.1017838806 
412, 18300.053815441 
413, 18854.7149870378 
414, 19406.7538660356 
415, 19943.5950032837 
416, 20412.4076177477 
417, 20854.918010937 
418, 21308.5762287687 
419, 21784.9142553077 
420, 22198.280593828 
421, 22615.3908523951 
422, 23071.0571573559 
423, 23563.3238372769 
424, 24016.8983168077 
425, 24375.3337707064 
426, 24589.3740331729 
427, 24609.9226516592 
428, 24519.4785837807 
429, 24537.3981442979 
430, 24842.1991324428 
431, 25292.5105842927 
432, 25881.2631646513 
433, 26744.3254710945 
434, 28062.9301299506 
435, 29464.9312618525 
436, 30538.6027219332 
437, 31198.7463505653 
438, 31896.145426301 
439, 32615.1196241876 
440, 33294.3354042453 
441, 33908.5677363111 
442, 34705.9437448326 
443, 35545.3423497747 
444, 36315.3075007371 
445, 36945.982753901 
446, 37454.5257270816 
447, 37908.9655407389 
448, 38387.5132060789 
449, 38984.2647649843 
450, 39493.6390115909 
451, 39771.3414842037 
452, 39760.46368614 
453, 39661.6142527116 
454, 39443.9081519106 
455, 39165.7379147416 
456, 38967.7130464752 
457, 38928.1614597276 
458, 38948.084630112 
459, 38925.3439024744 
460, 38826.5002746936 
461, 38678.6880634302 
462, 38518.3328571377 
463, 38362.646446877 
464, 38114.6669185068 
465, 37728.7256616578 
466, 37249.7981972724 
467, 36809.0382850826 
468, 36441.2891983618 
469, 36169.0149036541 
470, 36002.0343621955 
471, 35950.6890060494 
472, 35918.0932897326 
473, 35916.1746549609 
474, 35986.5418300775 
475, 35991.2715480134 
476, 35965.5625291084 
477, 35951.4165926484 
478, 35978.1157590826 
479, 36099.2031452394 
480, 36264.0719041709 
481, 36381.0419255763 
482, 36349.8179059912 
483, 36079.1251242172 
484, 35512.0696199422 
485, 34663.7074498544 
486, 33839.7823394186 
487, 33255.3706596393 
488, 33083.0562433965 
489, 33471.3112276899 
490, 34096.2627245558 
491, 34614.8800723924 
492, 34801.5077491117 
493, 34871.347659996 
494, 34972.3941121195 
495, 35173.0153512531 
496, 35450.7120494549 
497, 35544.7863783765 
498, 35453.6619247505 
499, 35234.2942110409 
500, 34939.8644354947 
501, 34720.5589085851 
502, 34638.7057243791 
503, 34721.0853521322 
504, 35052.9479038964 
505, 35513.6967722188 
506, 35980.8316226472 
507, 36351.0378217202 
508, 36630.8953364044 
509, 36849.4750401091 
510, 37053.5255859193 
511, 37327.3734155963 
512, 37520.6219260407 
513, 37561.024201848 
514, 37427.8536166972 
515, 37123.5860779157 
516, 36713.7878301982 
517, 36313.2356243353 
518, 36081.8950161923 
519, 36387.8156751865 
520, 37267.0311220937 
521, 38512.6488837767 
522, 39559.7698103834 
523, 40340.6305232089 
524, 40888.3641820625 
525, 41303.8496704968 
526, 41489.3968602255 
527, 41568.6856162718 
528, 41793.4530163115 
529, 42635.5913281585 
530, 43736.1590380797 
531, 44668.4720516736 
532, 45080.0019313315 
533, 45221.7556530839 
534, 45429.6111633118 
535, 45884.5646016063 
536, 46574.0124790742 
537, 47075.6032729302 
538, 47311.7505568606 
539, 47345.5339921105 
540, 47337.8966379509 
541, 47386.6622585227 
542, 47634.6378626142 
543, 48196.0956480581 
544, 48838.0498148785 
545, 49401.4208423028 
546, 49797.6896560976 
547, 50024.3347899359 
548, 50176.4807486688 
549, 50352.5415953172 
550, 50612.94063645 
551, 50885.5531165357 
552, 51097.1520670948 
553, 51253.2117331209 
554, 51419.8256657225 
555, 51546.4338615456 
556, 51508.0111176521 
557, 51235.3600230617 
558, 50773.0250162808 
559, 50377.7883511472 
560, 50203.423298994 
561, 50306.0709740263 
562, 50546.5012062185 
563, 50690.4435407763 
564, 50625.2170110316 
565, 50392.586591963 
566, 50058.9939856654 
567, 49719.9371791898 
568, 49434.8085255397 
569, 49150.8953938104 
570, 48774.2940746305 
571, 48413.8190444162 
