Wavelength,0212202100144.asd
350, 2683.84312917471 
351, 2822.45900914082 
352, 2952.59561746992 
353, 3059.93237155682 
354, 3164.15062118582 
355, 3274.74851944635 
356, 3393.57448285685 
357, 3508.88919506395 
358, 3628.67290689925 
359, 3757.11040104641 
360, 3899.04239779563 
361, 4072.13863101233 
362, 4271.25339328092 
363, 4486.87073539042 
364, 4707.5280406537 
365, 4931.47622168989 
366, 5145.4712327813 
367, 5333.01723163476 
368, 5476.2215749247 
369, 5560.43382846093 
370, 5589.97439753117 
371, 5581.25155587391 
372, 5557.71981730555 
373, 5548.39226542137 
374, 5557.96326322324 
375, 5573.07109603446 
376, 5587.05014269448 
377, 5595.96173793215 
378, 5586.78035471736 
379, 5534.55211402996 
380, 5468.9703104811 
381, 5395.72074520125 
382, 5312.62698366282 
383, 5211.15547414724 
384, 5106.77158952562 
385, 5033.55736251912 
386, 5033.02669815163 
387, 5135.99247082731 
388, 5285.85691991718 
389, 5417.94341392091 
390, 5475.24990357933 
391, 5538.69695802167 
392, 5601.30710400021 
393, 5650.31456355122 
394, 5689.79441562347 
395, 5806.23890066333 
396, 6038.67757962909 
397, 6401.56158250902 
398, 6909.68369399703 
399, 7486.82457909642 
400, 8078.76058770099 
401, 8656.62417297551 
402, 9204.90511132403 
403, 9657.16910815856 
404, 9984.93857561452 
405, 10238.6320720554 
406, 10437.5011923159 
407, 10615.2879770615 
408, 10812.3733904029 
409, 11079.0513823029 
410, 11401.040311729 
411, 11757.5542749158 
412, 12125.0207940906 
413, 12493.5988854047 
414, 12857.5736511422 
415, 13205.578636812 
416, 13513.4949910166 
417, 13805.0253570377 
418, 14103.5315583409 
419, 14416.071881712 
420, 14686.4801685477 
421, 14959.1608791565 
422, 15257.5143077515 
423, 15580.6014941414 
424, 15878.2375055408 
425, 16112.75579655 
426, 16251.1390019845 
427, 16260.1044006627 
428, 16198.6609657564 
429, 16212.3321088728 
430, 16416.3117274489 
431, 16706.560791418 
432, 17092.9857704187 
433, 17665.2820618328 
434, 18532.4791439516 
435, 19449.9611799065 
436, 20150.1601253924 
437, 20580.5056167169 
438, 21040.5934178283 
439, 21511.8885346068 
440, 21955.8531799355 
441, 22358.8720689474 
442, 22877.3965677831 
443, 23423.8640718605 
444, 23926.539269584 
445, 24337.7210760169 
446, 24665.7940620828 
447, 24962.1965324961 
448, 25279.8578535915 
449, 25669.9022542929 
450, 25999.3960529959 
451, 26177.5559004456 
452, 26169.8588133947 
453, 26100.9806559116 
454, 25954.6979519311 
455, 25770.5369786026 
456, 25639.0546097608 
457, 25610.5037521264 
458, 25620.1076197292 
459, 25601.4738302303 
460, 25533.8376529131 
461, 25431.8686671826 
462, 25320.8205468388 
463, 25214.4999747569 
464, 25047.6436287245 
465, 24789.3025488628 
466, 24471.1525783527 
467, 24183.9519539723 
468, 23938.6489054584 
469, 23753.2495856808 
470, 23638.4096014274 
471, 23598.9441994694 
472, 23572.459444109 
473, 23563.3437468332 
474, 23595.3544495423 
475, 23588.4528335749 
476, 23563.3801558742 
477, 23546.9500615903 
478, 23561.0077845709 
479, 23637.79377617 
480, 23745.0271153489 
481, 23823.5695650678 
482, 23806.2001613915 
483, 23631.0028508267 
484, 23259.6393019403 
485, 22702.2014299444 
486, 22163.2523569824 
487, 21782.1854836373 
488, 21670.8248495297 
489, 21927.072856103 
490, 22332.7733769435 
491, 22665.4829291663 
492, 22782.2644797939 
493, 22827.8149917567 
494, 22893.201373333 
495, 23021.4490374722 
496, 23199.5611083936 
497, 23254.6128286656 
498, 23189.1440075407 
499, 23042.6052838084 
500, 22847.7274016208 
501, 22696.6562399015 
502, 22634.0290390164 
503, 22683.4076229249 
504, 22893.9257413352 
505, 23186.4635736332 
506, 23483.8926546898 
507, 23724.3386842623 
508, 23906.4115303689 
509, 24049.6018120747 
510, 24185.1664352333 
511, 24366.0978392807 
512, 24491.2905308781 
513, 24515.5563355364 
514, 24429.2691695668 
515, 24229.635555251 
516, 23958.5965660941 
517, 23692.8066673221 
518, 23541.5644253123 
519, 23742.8860457789 
520, 24317.3036707769 
521, 25126.8435324975 
522, 25800.9360462067 
523, 26301.4272541917 
524, 26651.8858741725 
525, 26916.5097572657 
526, 27029.7480108486 
527, 27074.7118886158 
528, 27216.7242187418 
529, 27760.8059068601 
530, 28470.5164794382 
531, 29070.2001428217 
532, 29333.4397191074 
533, 29419.1598208629 
534, 29550.4032592642 
535, 29846.8021904213 
536, 30298.3517973302 
537, 30621.965100695 
538, 30772.2245529347 
539, 30793.9761121509 
540, 30782.1354914148 
541, 30808.0822170352 
542, 30964.9104916033 
543, 31323.6277092213 
544, 31738.1370102453 
545, 32100.5763208541 
546, 32352.5415625068 
547, 32498.8567159358 
548, 32595.7888030695 
549, 32709.170200704 
550, 32879.9833229409 
551, 33052.6282344824 
552, 33187.5483254259 
553, 33288.1159939764 
554, 33390.4565656805 
555, 33468.8914385417 
556, 33439.3410526789 
557, 33255.259580014 
558, 32951.1289692629 
559, 32687.8455679125 
560, 32565.8749190578 
561, 32624.6177172415 
562, 32773.2402880468 
563, 32857.0721842729 
564, 32802.6960716804 
565, 32639.8871482616 
566, 32412.0359236505 
567, 32178.2639491095 
568, 31974.9693340158 
569, 31770.2496717331 
570, 31505.1116695594 
571, 31254.2690510271 
572, 31163.3169376644 
573, 31191.4494317059 
574, 31182.9504093468 
575, 31039.6269820899 
576, 30777.1021795317 
577, 30537.716919561 
578, 30414.1954630267 
579, 30455.8606237645 
580, 30623.4014803105 
581, 30910.7734045374 
582, 31256.7325653777 
583, 31549.9170624272 
584, 31736.0843414661 
585, 31735.0602739466 
586, 31535.0964416729 
587, 31279.0628209658 
588, 30957.7006137909 
589, 30525.7502639315 
590, 29990.2893691376 
591, 29800.1457308426 
592, 29940.248375057 
593, 30199.3690842191 
594, 30185.7064762654 
595, 30034.1867506127 
596, 29822.3532542338 
597, 29602.739370531 
598, 29362.6291926437 
599, 29065.8210259894 
600, 28738.2942568537 
601, 28449.4705735083 
602, 28227.0598737968 
603, 28107.7974433579 
604, 28089.8672416173 
605, 28117.1212177602 
606, 28054.7884197277 
607, 27895.9388939215 
608, 27691.9802262801 
609, 27494.8744221465 
610, 27307.0591496486 
611, 27135.7160893169 
612, 26992.2830415843 
613, 26842.9335173062 
614, 26665.6558189633 
615, 26468.4350319474 
616, 26318.0473269808 
617, 26224.8218407335 
618, 26224.3545730359 
619, 26336.8333383609 
620, 26453.6465026862 
621, 26464.4560143633 
622, 26332.1741196103 
623, 26109.4675140014 
624, 25856.5056035542 
625, 25614.0088228637 
626, 25402.8717974807 
627, 25213.1766978535 
628, 25024.0432396192 
629, 24845.08165344 
630, 24714.2348952094 
631, 24726.6543223596 
632, 24818.148409587 
633, 24929.9812771955 
634, 25052.0224888514 
635, 25146.515093763 
636, 25210.9846854227 
637, 25253.1539149614 
638, 25267.4862401224 
639, 25228.769853298 
640, 25116.9474832645 
641, 24927.6102606505 
642, 24782.6391740222 
643, 24693.9448510145 
644, 24630.8528270255 
645, 24524.3657307767 
646, 24359.5853786691 
647, 24152.8147342467 
648, 23941.6014131703 
649, 23770.8857459835 
650, 23642.075152191 
651, 23575.8021839203 
652, 23605.6643372095 
653, 23552.8415724905 
654, 23290.4918236901 
655, 22796.6484539515 
656, 22224.6593184338 
657, 21810.8942846357 
658, 21815.9554002029 
659, 22375.7478293244 
660, 22942.7146051807 
661, 23266.9984980585 
662, 23332.8655392122 
663, 23365.9121013821 
664, 23340.3851911955 
665, 23299.1712760013 
666, 23280.4256829593 
667, 23283.4990042211 
668, 23272.3045585037 
669, 23246.4386636449 
670, 23222.1767456478 
671, 23173.2955086033 
672, 23114.470521452 
673, 23073.0093050706 
674, 23086.456806111 
675, 23114.0575153782 
676, 23132.4168176717 
677, 23133.2697713471 
678, 23141.3150084767 
679, 23141.9634798289 
680, 23133.2474041178 
681, 23119.522799206 
682, 23097.3742164563 
683, 23038.5497552592 
684, 22840.4603607376 
685, 22304.3506543704 
686, 21362.3905266086 
687, 20099.3487176538 
688, 18821.3315407339 
689, 18289.944378369 
690, 18674.0667278409 
691, 19621.1149961858 
692, 20469.7438443709 
693, 21203.0902399844 
694, 21727.8358433225 
695, 22042.693045454 
696, 22268.813920971 
697, 22464.673223511 
698, 22595.8104791504 
699, 22617.2622656518 
700, 22551.6160036816 
701, 22487.5146511915 
702, 22485.2632729643 
703, 22577.3751483168 
704, 22762.4833719069 
705, 22978.0066623138 
706, 23161.9293861486 
707, 23265.6953188614 
708, 23350.8561558834 
709, 23427.8311363687 
710, 23494.3312019822 
711, 23555.8058482034 
712, 23595.9653145974 
713, 23603.073317582 
714, 23560.2708755227 
715, 23415.4089061517 
716, 23065.9242188257 
717, 22467.1448315099 
718, 21655.99858114 
719, 20988.1012138196 
720, 20744.4706443617 
721, 21027.1275433818 
722, 21616.0423838212 
723, 22018.6076434552 
724, 22065.9072942114 
725, 21850.6558344174 
726, 21792.4378379859 
727, 21854.0212746289 
728, 21954.6505470524 
729, 22020.6198645993 
730, 22176.5885199252 
731, 22455.8671419385 
732, 22842.4377294753 
733, 23270.9885689411 
734, 23645.4978280955 
735, 23887.3694241124 
736, 23959.472930302 
737, 23938.6737532796 
738, 23904.2219603319 
739, 23876.5880178758 
740, 23828.7706706978 
741, 23814.8512289032 
742, 23847.3022186529 
743, 23919.8731943404 
