Wavelength,0212202100086.asd
350, 115.469231615526 
351, 121.683448826368 
352, 124.610542337506 
353, 128.836455070102 
354, 134.052650131503 
355, 139.037062874906 
356, 142.937946634235 
357, 146.925694329866 
358, 151.988709614281 
359, 157.854533431173 
360, 163.71252749086 
361, 169.664302359346 
362, 177.647068165172 
363, 187.072116007786 
364, 194.956542337528 
365, 202.10014019516 
366, 210.647814156128 
367, 220.325576977928 
368, 225.88267447808 
369, 228.305132405463 
370, 229.05810769544 
371, 229.186235484674 
372, 226.221387043852 
373, 226.345676676682 
374, 228.218443754516 
375, 226.3323461038 
376, 226.733578511052 
377, 226.963541355274 
378, 225.761685036239 
379, 224.782058567881 
380, 222.259230338749 
381, 218.946403754436 
382, 215.492180940016 
383, 210.101595624966 
384, 206.442825887678 
385, 204.819661173951 
386, 204.34997658667 
387, 208.028140902326 
388, 213.723705862175 
389, 218.236285151762 
390, 218.243398866776 
391, 221.199362425252 
392, 225.335420700938 
393, 228.021435090378 
394, 228.414952027723 
395, 232.44499724823 
396, 241.875959846343 
397, 256.424334956204 
398, 275.438669173708 
399, 296.702248269956 
400, 318.634126610674 
401, 340.354586074471 
402, 361.792279570995 
403, 379.095442141757 
404, 390.824040972744 
405, 400.997059629472 
406, 408.2577568321 
407, 414.507837700863 
408, 422.271859214198 
409, 432.051086117198 
410, 443.688430419331 
411, 456.518597448472 
412, 469.6812708736 
413, 484.626463159474 
414, 499.292299130329 
415, 512.009531451867 
416, 522.480234381968 
417, 534.676488556436 
418, 546.133507495869 
419, 554.362531871247 
420, 565.326326416043 
421, 576.267682855642 
422, 586.892747190961 
423, 598.629506338403 
424, 610.642058132308 
425, 619.807016808361 
426, 623.894978613616 
427, 622.457423452291 
428, 619.148840754282 
429, 619.397111061298 
430, 626.996077240679 
431, 637.922811177834 
432, 651.669744502541 
433, 672.414859260137 
434, 705.878219819051 
435, 739.290644662862 
436, 764.168504440204 
437, 779.890182859261 
438, 797.463424046859 
439, 815.228026987434 
440, 831.047940318072 
441, 844.35516018027 
442, 862.682389066147 
443, 883.65174313152 
444, 903.344828383424 
445, 917.422551896798 
446, 928.419171020822 
447, 938.678110783199 
448, 950.12177545265 
449, 964.259105111539 
450, 975.865903555886 
451, 981.919502563141 
452, 981.528375414433 
453, 978.731665052961 
454, 973.089995281299 
455, 966.306908823434 
456, 961.884477831275 
457, 959.761614158916 
458, 958.525102616766 
459, 956.91116065632 
460, 954.760630993206 
461, 951.023910876258 
462, 946.603255809493 
463, 942.547734976482 
464, 936.541768099505 
465, 926.153457221999 
466, 912.724463901134 
467, 901.280640433782 
468, 891.457066448166 
469, 883.928382666366 
470, 879.193402433786 
471, 877.393453515675 
472, 876.659807479903 
473, 876.622655858723 
474, 877.326608231189 
475, 876.285140892025 
476, 875.073036809614 
477, 874.864735155312 
478, 875.839523952218 
479, 876.882607547358 
480, 878.79971565147 
481, 881.567129534207 
482, 881.799212375866 
483, 875.984903435767 
484, 862.075924560712 
485, 840.460875540237 
486, 820.406423363171 
487, 806.398319442033 
488, 802.374718771255 
489, 813.076661661521 
490, 827.80196203282 
491, 838.621223518354 
492, 841.746891661897 
493, 844.879313142432 
494, 847.839569422303 
495, 851.716001472104 
496, 858.02666084113 
497, 859.115649203291 
498, 856.379826358131 
499, 851.77610351816 
500, 844.52436155237 
501, 838.711840786957 
502, 836.122540456457 
503, 837.565505082193 
504, 844.60561484289 
505, 854.420472927164 
506, 864.744911803432 
507, 874.25965007347 
508, 880.109322567618 
509, 884.430037871 
510, 889.795669669112 
511, 897.069388768274 
512, 900.53894040852 
513, 899.935878658766 
514, 897.682304182922 
515, 891.127449082469 
516, 881.557949232318 
517, 871.990514726687 
518, 867.004333072898 
519, 872.777842195149 
520, 891.98737705157 
521, 921.637903946151 
522, 945.123648497648 
523, 963.493316146803 
524, 977.504942560057 
525, 987.493193649418 
526, 992.46039458959 
527, 994.468340165702 
528, 998.875331046916 
529, 1017.20829122038 
530, 1043.59724862857 
531, 1066.36652691731 
532, 1074.69169640556 
533, 1077.48532721861 
534, 1081.14078260737 
535, 1090.48144196683 
536, 1108.15043807092 
537, 1119.77541139198 
538, 1124.69144683989 
539, 1125.73136433198 
540, 1124.54970709216 
541, 1126.07873123851 
542, 1132.79739767986 
543, 1144.92471125859 
544, 1159.07913584565 
545, 1172.96141481952 
546, 1183.70079846998 
547, 1187.06966482732 
548, 1189.74870934188 
549, 1194.07123265587 
550, 1200.36989402052 
551, 1207.38168076642 
552, 1212.19110402233 
553, 1215.05985497992 
554, 1218.73648166742 
555, 1221.12058829058 
556, 1219.45113223838 
557, 1212.80468571945 
558, 1204.10291768127 
559, 1195.00701984829 
560, 1189.50314534712 
561, 1191.10308339377 
562, 1195.96406558453 
563, 1199.20461939349 
564, 1197.84813536073 
565, 1191.38020845441 
566, 1181.9357785919 
567, 1173.09607387528 
568, 1166.9173871497 
569, 1160.18345162274 
570, 1150.72494687468 
571, 1140.78674691775 
572, 1135.39427144401 
573, 1136.81056847471 
574, 1138.69452256402 
575, 1135.39615324072 
576, 1123.91201766283 
577, 1114.86220997848 
578, 1110.82996755586 
579, 1111.45648594231 
580, 1116.9162985492 
581, 1129.11369170028 
582, 1143.69083130206 
583, 1151.12079757165 
584, 1156.78950585306 
585, 1157.81754624482 
586, 1151.96520514315 
587, 1141.35216279636 
588, 1131.00590856158 
589, 1117.22299948107 
590, 1096.03456308518 
591, 1090.26565150621 
592, 1096.41971825315 
593, 1105.36662599928 
594, 1104.38781364723 
595, 1099.42020982499 
596, 1091.83607043569 
597, 1082.59721942827 
598, 1074.43180794097 
599, 1064.50943792803 
600, 1053.14048795393 
601, 1042.85653422217 
602, 1034.73562033396 
603, 1029.75780318225 
604, 1027.96900326977 
605, 1028.29683748709 
606, 1026.57372747411 
607, 1021.71820938001 
608, 1014.45582661087 
609, 1007.07845760504 
610, 1000.52631209211 
611, 994.908648192748 
612, 989.558111778629 
613, 983.396795127587 
614, 976.556069754986 
615, 969.781534068791 
616, 964.385527957819 
617, 961.146385356876 
618, 962.012659596212 
619, 967.909798752032 
620, 971.127320888968 
621, 970.331042994111 
622, 965.629830501584 
623, 958.125568217951 
624, 947.896672937918 
625, 938.645986005806 
626, 932.673779767928 
627, 925.009475554742 
628, 918.054579815281 
629, 912.491031461022 
630, 908.30313402746 
631, 909.678787458492 
632, 912.832261517498 
633, 915.783954820826 
634, 921.424278986001 
635, 925.332852544352 
636, 926.713965927383 
637, 926.572568662009 
638, 928.101756879884 
639, 927.472130183361 
640, 923.359125138234 
641, 916.967801355783 
642, 910.977511454272 
643, 907.18445300965 
644, 905.556509021593 
645, 903.160490827146 
646, 898.051227389831 
647, 890.040031881075 
648, 880.900532201597 
649, 877.283026099095 
650, 873.546775673442 
651, 870.176481143951 
652, 873.933569473474 
653, 871.351203171549 
654, 860.404658592969 
655, 842.879929369488 
656, 821.833196312442 
657, 806.460693992654 
658, 806.560481659417 
659, 827.359590921214 
660, 849.714957677074 
661, 861.934812011619 
662, 863.139967316718 
663, 864.266474535492 
664, 863.714466582185 
665, 862.413899045299 
666, 861.447368195588 
667, 861.490996780599 
668, 861.809814971133 
669, 861.474301750096 
670, 859.725952163662 
671, 857.775875677089 
672, 856.136928074476 
673, 855.561082186987 
674, 857.229979306575 
675, 856.640335037789 
676, 856.049148842224 
677, 857.646703408226 
678, 856.870881250511 
