Wavelength,0212202100109.asd
350, 2553.15872403139 
351, 2684.91516065994 
352, 2808.45925731533 
353, 2911.18888220879 
354, 3011.74241812544 
355, 3116.31478451822 
356, 3225.8964766068 
357, 3337.04698285602 
358, 3450.47647720509 
359, 3570.03425089706 
360, 3703.13604467561 
361, 3865.51131591319 
362, 4053.13298431662 
363, 4257.26625442426 
364, 4466.59375665735 
365, 4678.22480029437 
366, 4879.42846634173 
367, 5055.28011623258 
368, 5190.76276010848 
369, 5270.68602019455 
370, 5299.19807659543 
371, 5291.69718086844 
372, 5267.89901506435 
373, 5256.967837535 
374, 5264.06006475291 
375, 5276.50920538716 
376, 5288.30159400971 
377, 5295.52638328285 
378, 5285.79132031511 
379, 5235.6553517893 
380, 5172.71806099353 
381, 5102.20064466209 
382, 5022.26665351949 
383, 4925.97856316941 
384, 4826.04161763569 
385, 4754.89271029702 
386, 4753.01119184366 
387, 4850.04370550063 
388, 4990.95291459044 
389, 5114.29006988832 
390, 5167.20420851881 
391, 5223.375039452 
392, 5281.20559079774 
393, 5330.22660084006 
394, 5364.78235076301 
395, 5471.81546709869 
396, 5688.77302229237 
397, 6028.1474580685 
398, 6502.07059828267 
399, 7043.71692846598 
400, 7601.47973872313 
401, 8143.13254010606 
402, 8659.19874648194 
403, 9085.77345529621 
404, 9394.1339156652 
405, 9630.65516111429 
406, 9816.64143458506 
407, 9982.78155504767 
408, 10165.6922806327 
409, 10417.0618520401 
410, 10716.0165975013 
411, 11045.3347384526 
412, 11391.5463967117 
413, 11733.9632023771 
414, 12073.4717486591 
415, 12402.2840485696 
416, 12690.6847897246 
417, 12960.6178477054 
418, 13237.0924103394 
419, 13529.4408038952 
420, 13780.8014312731 
421, 14035.3093845993 
422, 14313.5883940531 
423, 14611.3261427139 
424, 14886.4844026046 
425, 15105.137806355 
426, 15235.9117109745 
427, 15245.3622349629 
428, 15185.1889167973 
429, 15192.039451728 
430, 15376.6325205967 
431, 15648.2689973991 
432, 16007.2367525416 
433, 16535.7889545092 
434, 17340.5457317429 
435, 18200.1173286913 
436, 18858.847116893 
437, 19261.6406327961 
438, 19685.0107613162 
439, 20120.8446757172 
440, 20533.529323472 
441, 20907.8744394244 
442, 21388.6674402839 
443, 21897.3692247978 
444, 22366.4649260857 
445, 22748.353239514 
446, 23056.3203533769 
447, 23331.3798406183 
448, 23620.4271963017 
449, 23980.0822726301 
450, 24288.6234683695 
451, 24455.8374342312 
452, 24444.2964508928 
453, 24381.8139422786 
454, 24244.097421531 
455, 24066.5261712478 
456, 23939.3532560636 
457, 23908.9208374183 
458, 23915.58504376 
459, 23897.2341758522 
460, 23832.0213190362 
461, 23735.1000171999 
462, 23630.9607157988 
463, 23532.6135516837 
464, 23376.1082900471 
465, 23134.2048331466 
466, 22835.5829696974 
467, 22561.5770704276 
468, 22328.8294789485 
469, 22155.0097582243 
470, 22048.4391815172 
471, 22008.8044944386 
472, 21981.7698278709 
473, 21972.6158284271 
474, 22002.9105107549 
475, 21994.3205078891 
476, 21969.400837099 
477, 21954.467797566 
478, 21968.0724819214 
479, 22037.8138158455 
480, 22135.5092114496 
481, 22207.8556522344 
482, 22189.538667636 
483, 22026.5859406275 
484, 21682.6421719338 
485, 21163.7632964274 
486, 20659.335942633 
487, 20299.7679023221 
488, 20190.313400662 
489, 20423.4776469953 
490, 20798.0041282322 
491, 21108.159948772 
492, 21220.184165645 
493, 21261.7638470594 
494, 21319.0783556815 
495, 21435.352261173 
496, 21602.4204215182 
497, 21656.0696828102 
498, 21597.3609184457 
