Wavelength,0212202100063.asd
350, 3904.52436829836 
351, 4111.96121252829 
352, 4304.7269084467 
353, 4466.24208821673 
354, 4623.1990990572 
355, 4790.15872686679 
356, 4970.5949464259 
357, 5146.61701165568 
358, 5328.25032265935 
359, 5522.17959237557 
360, 5736.64112529014 
361, 5994.58785793135 
362, 6292.59401106319 
363, 6617.9631667179 
364, 6951.65899916056 
365, 7287.48380730062 
366, 7608.4198360284 
367, 7891.8746751332 
368, 8109.37019494653 
369, 8240.64973472878 
370, 8291.15791821763 
371, 8284.11729426924 
372, 8255.93895859697 
373, 8247.53151784226 
374, 8266.82726501858 
375, 8296.65581526587 
376, 8325.3862201962 
377, 8344.11571233901 
378, 8334.56026180369 
379, 8266.23143125472 
380, 8174.21170693501 
381, 8067.92656131089 
382, 7946.99458166491 
383, 7799.33843236912 
384, 7647.56516176172 
385, 7542.718774487 
386, 7546.98195515799 
387, 7704.92554413503 
388, 7933.53008310474 
389, 8136.63108239981 
390, 8228.08650640355 
391, 8326.40707410465 
392, 8424.46791416868 
393, 8504.5595308706 
394, 8566.92949287045 
395, 8745.70426769786 
396, 9099.40770943178 
397, 9648.98627557893 
398, 10420.0786701914 
399, 11300.4100256545 
400, 12203.7514109636 
401, 13077.6223082491 
402, 13914.4454014425 
403, 14607.4930426444 
404, 15108.493141636 
405, 15497.2989925759 
406, 15805.9044784354 
407, 16082.3617416639 
408, 16384.7507681874 
409, 16795.5831577876 
410, 17289.7429434 
411, 17836.8735158493 
412, 18405.0774046338 
413, 18969.4673634088 
414, 19529.1395697873 
415, 20069.3917029431 
416, 20542.6524815293 
417, 20993.7023817684 
418, 21457.1246461428 
419, 21940.7150983497 
420, 22360.3795469794 
421, 22784.5844191565 
422, 23248.2840315569 
423, 23748.5054734592 
424, 24210.3026506176 
425, 24577.6636367514 
426, 24800.2791803531 
427, 24825.4660115789 
428, 24738.7500773682 
429, 24763.4138250258 
430, 25079.6273289117 
431, 25537.5662912336 
432, 26137.9964284753 
433, 27017.3086519766 
434, 28352.1896434252 
435, 29775.9703135981 
436, 30868.2899193493 
437, 31540.3856961942 
438, 32251.0853498006 
439, 32986.5699280162 
440, 33681.3987921225 
441, 34306.8915131726 
442, 35119.5007040617 
443, 35976.8117924556 
444, 36764.7430174521 
445, 37410.2534005003 
446, 37931.2352091329 
447, 38398.6638582086 
448, 38892.3892806907 
449, 39505.4576150743 
450, 40026.766081122 
451, 40313.1653544384 
452, 40310.5464861667 
453, 40217.5427336864 
454, 40002.8378024529 
455, 39727.9834711852 
456, 39538.8696329949 
457, 39503.1693491331 
458, 39527.2151266512 
459, 39512.3274280447 
460, 39418.5348210555 
461, 39273.9926548435 
462, 39115.5965940516 
463, 38961.3204517534 
464, 38716.8056685398 
465, 38329.8666856023 
466, 37845.6445995513 
467, 37402.5599357885 
468, 37032.7054592537 
469, 36758.7873743702 
470, 36591.8019510323 
471, 36544.7842297883 
472, 36516.2473656841 
473, 36516.8636840487 
474, 36588.8205124893 
475, 36595.0101582248 
476, 36571.142938714 
477, 36560.5146155684 
478, 36594.6302254706 
479, 36724.766728381 
480, 36896.1610037744 
481, 37014.9749277373 
482, 36986.5313506918 
483, 36715.2440784062 
484, 36143.2455521506 
485, 35287.0199546664 
486, 34454.1930810131 
487, 33864.1839525305 
488, 33693.3738899879 
489, 34093.0903956825 
490, 34732.9571631754 
491, 35265.2865502824 
492, 35461.5600932102 
493, 35538.0666011681 
494, 35645.7783006075 
495, 35854.8978605155 
496, 36143.0785169545 
497, 36242.124705672 
498, 36152.4155955441 
499, 35933.9647561448 
500, 35642.1368727461 
501, 35420.5651298202 
502, 35337.0994194035 
503, 35426.8547678693 
504, 35770.4887851432 
505, 36243.4364880799 
506, 36721.7056688476 
507, 37103.1238319709 
508, 37390.9962583866 
509, 37616.5804554681 
510, 37828.7668901982 
511, 38110.6364535351 
512, 38309.3847700901 
513, 38352.5947565623 
514, 38220.2974608523 
515, 37911.9920373257 
516, 37494.8138982961 
517, 37086.3211263859 
518, 36849.7382292394 
519, 37167.9865395934 
520, 38072.3010143062 
521, 39344.9972001564 
522, 40414.9648453376 
523, 41213.9884791348 
524, 41775.8255086755 
525, 42202.6250188303 
526, 42395.1025046437 
527, 42477.7916750423 
528, 42707.7318132896 
529, 43571.1133350159 
530, 44698.8119562222 
531, 45654.4550998925 
532, 46077.6625025362 
533, 46221.9599019345 
534, 46434.0236507665 
535, 46901.0022105386 
536, 47610.1982503065 
537, 48125.2165196959 
538, 48368.4171049333 
539, 48405.8009323645 
540, 48398.0704890276 
541, 48450.0891991892 
542, 48707.1443023768 
543, 49282.6935871994 
544, 49942.2445698222 
545, 50517.9204480011 
546, 50919.9559519065 
547, 51157.4637525697 
548, 51313.7374536693 
549, 51492.6906259872 
550, 51762.1679918545 
551, 52042.6370506149 
552, 52261.9706956908 
