Wavelength,0212202100040.asd
350, 3069.12826776982 
351, 3227.15813655429 
352, 3373.0177960897 
353, 3495.32145620552 
354, 3615.93238535638 
355, 3743.49115914191 
356, 3878.89779048961 
357, 4012.14896528199 
358, 4149.82744373381 
359, 4297.93417638954 
360, 4464.1331934165 
361, 4665.28790772757 
362, 4893.43196116273 
363, 5138.25620937152 
364, 5389.51237517817 
365, 5643.38688177546 
366, 5886.08240302875 
367, 6099.00837904951 
368, 6258.77062624671 
369, 6352.89681644463 
370, 6386.10684380676 
371, 6376.32073725031 
372, 6353.61730998811 
373, 6346.54283355619 
374, 6358.02556748364 
375, 6372.9598790277 
376, 6390.96257837844 
377, 6401.37747217545 
378, 6387.57736692438 
379, 6327.31422871396 
380, 6251.91469768694 
381, 6166.10604633252 
382, 6068.39055350383 
383, 5957.7307530221 
384, 5842.67355121327 
385, 5763.37573208387 
386, 5771.42957146371 
387, 5892.82350825176 
388, 6059.91182481053 
389, 6203.3731108507 
390, 6269.23600410151 
391, 6345.12045032312 
392, 6416.68737055646 
393, 6469.14292745688 
394, 6521.63816690293 
395, 6666.19734470988 
396, 6943.51739857341 
397, 7366.78787825405 
398, 7948.60260153442 
399, 8610.20731866725 
400, 9290.24399875173 
401, 9949.43909196096 
402, 10572.6823685046 
403, 11086.3363585474 
404, 11459.8864587499 
405, 11752.6001172399 
406, 11984.0465015884 
407, 12192.3085649945 
408, 12423.5073258488 
409, 12734.5555124255 
410, 13105.7343211755 
411, 13515.112539586 
412, 13940.7987569887 
413, 14364.8739758838 
414, 14782.7971408407 
415, 15182.64211938 
416, 15533.8354141678 
417, 15871.8889872188 
418, 16218.9578635027 
419, 16577.2422856774 
420, 16888.4095082537 
421, 17205.8760243653 
422, 17552.6733891324 
423, 17920.567683322 
424, 18259.5168984228 
425, 18527.5965273076 
426, 18684.8997134989 
427, 18686.5803739183 
428, 18619.5774324417 
429, 18645.4159493489 
430, 18886.1490038442 
431, 19226.831566843 
432, 19681.9789853329 
433, 20350.7816090347 
434, 21349.4734087011 
435, 22389.0199464034 
436, 23182.8843297766 
437, 23680.3621128107 
438, 24209.3895323668 
439, 24751.3009018796 
440, 25263.258942212 
441, 25730.334680861 
442, 26330.584490291 
443, 26957.1892122983 
444, 27530.1042731561 
445, 28003.0865324562 
446, 28382.8785720073 
447, 28725.3326557618 
448, 29090.3545454152 
449, 29541.0731555195 
450, 29912.3180313972 
451, 30105.428599391 
452, 30091.2358516395 
453, 30013.9010302033 
454, 29847.0737219382 
455, 29636.1286029534 
456, 29491.1374899036 
457, 29456.1588208819 
458, 29464.5886537395 
459, 29445.6247115978 
460, 29367.3463854883 
461, 29252.2882381928 
462, 29127.0150211612 
463, 29002.785033716 
464, 28805.3126004176 
465, 28507.2240220372 
466, 28144.0321427816 
467, 27810.1025011439 
468, 27529.399213919 
469, 27321.7536752435 
470, 27195.3793087107 
471, 27150.0022866334 
472, 27120.8501308916 
473, 27114.4433963247 
474, 27156.0535936881 
475, 27146.770371415 
476, 27118.9894387227 
477, 27105.4535853413 
478, 27123.3875703152 
479, 27214.3547341757 
480, 27338.4520742693 
481, 27424.7981370887 
482, 27398.5345115478 
483, 27185.0345998024 
484, 26745.8098237021 
485, 26102.8466794365 
486, 25491.8119220673 
487, 25063.4692871554 
488, 24942.9573551496 
489, 25251.7179899785 
490, 25718.1512667015 
491, 26092.608589137 
492, 26222.7291780577 
493, 26272.2635932482 
494, 26350.0354469539 
495, 26502.9482550513 
496, 26708.3681117403 
497, 26768.0227570568 
498, 26689.3006550996 
499, 26519.9745541758 
500, 26293.1076921481 
501, 26128.3771835113 
502, 26069.461869449 
503, 26131.3745393059 
504, 26386.3942708758 
505, 26732.618477582 
506, 27075.4749070398 
507, 27345.5107270835 
508, 27551.6601550378 
509, 27714.0269625251 
510, 27865.8238075621 
511, 28073.6071292505 
512, 28214.8587538605 
513, 28237.4749461232 
514, 28133.2320140913 
515, 27896.1268155765 
516, 27579.5262422103 
517, 27275.8106540756 
518, 27112.4712810016 
519, 27359.2340080367 
520, 28033.4013890933 
521, 28970.9196831064 
522, 29745.5809130235 
523, 30320.5879271088 
524, 30723.7602152747 
525, 31024.7436259213 
526, 31149.2606597494 
527, 31200.7561896136 
528, 31374.9002671797 
529, 32023.6097651336 
530, 32851.3539154442 
531, 33535.4370452043 
532, 33822.1128513631 
533, 33919.1376892579 
534, 34078.3503188429 
535, 34429.5655144823 
536, 34952.8075693927 
537, 35322.7444080011 
538, 35489.5696753833 
539, 35509.3392377931 
540, 35499.1463404073 
541, 35535.8322087859 
542, 35726.4546825964 
543, 36153.7936419123 
544, 36636.1354423815 
545, 37053.4519095801 
546, 37341.9112566718 
547, 37505.5960871152 
548, 37616.3551648996 
549, 37749.6838266022 
550, 37949.8745335758 
551, 38150.8289568071 
552, 38305.8741616531 
553, 38421.5604907776 
554, 38544.492761199 
555, 38636.7843401328 
556, 38601.261722168 
557, 38385.7365905241 
558, 38030.6324167255 
559, 37731.9124907694 
560, 37604.9764335422 
561, 37688.5746674165 
562, 37868.2074348823 
563, 37968.9101061161 
564, 37909.4668769935 
565, 37726.1787952541 
566, 37461.7730075483 
567, 37196.6699913059 
568, 36980.3176255381 
569, 36753.6172186542 
570, 36454.4742087883 
571, 36171.3399090982 
572, 36072.8833371262 
573, 36120.567321264 
574, 36118.6189112579 
575, 35946.2159034458 
576, 35633.1502733022 
577, 35350.8207015048 
578, 35205.8381780217 
579, 35252.015220184 
580, 35444.0737934209 
581, 35778.228224588 
582, 36180.3490078043 
583, 36513.0926282667 
584, 36723.7232346551 
585, 36718.0741419889 
586, 36484.8358679477 
587, 36206.0376541019 
588, 35865.201662457 
589, 35395.2230021987 
590, 34792.1969023525 
591, 34617.1485897044 
592, 34814.2846053945 
593, 35117.138990456 
594, 35080.4049826677 
595, 34889.7783467592 
596, 34634.6256326689 
597, 34367.4592570796 
598, 34070.1617570822 
599, 33707.6212826086 
600, 33314.7057275587 
601, 32974.0225940197 
602, 32709.8518404553 
603, 32571.4256246443 
604, 32557.7471301959 
605, 32591.827785909 
606, 32513.1423472538 
607, 32323.820921748 
608, 32093.4567976054 
609, 31863.2873866798 
610, 31644.8445040501 
611, 31449.531253819 
612, 31287.0473638753 
613, 31113.8230632714 
614, 30908.1833488599 
615, 30682.2082192686 
616, 30509.4928415581 
617, 30400.3565723641 
618, 30403.6886045239 
619, 30550.3638248123 
620, 30690.883740997 
621, 30701.0913844906 
622, 30543.6879032587 
623, 30284.5090592892 
624, 29992.8583022671 
625, 29719.2259581206 
626, 29489.2544521566 
627, 29285.4708400913 
628, 29080.6538439843 
629, 28883.8438680068 
630, 28737.9899471163 
631, 28754.169838702 
632, 28860.4296037368 
633, 28989.885939173 
634, 29129.6398409875 
635, 29235.457253747 
636, 29307.569837261 
637, 29357.7327742519 
638, 29376.3853169021 
639, 29332.1868923156 
640, 29201.1892848668 
641, 28979.1435983163 
642, 28811.1132178426 
643, 28715.6004008212 
644, 28656.7412292245 
645, 28543.6616041145 
646, 28365.7523206492 
647, 28145.4507999417 
648, 27925.4232870292 
649, 27741.7964926908 
650, 27592.6973045346 
651, 27511.1405830751 
652, 27555.3399154074 
653, 27490.0454381019 
654, 27175.4957524496 
655, 26592.555361252 
656, 25900.2059294084 
657, 25408.9457883533 
658, 25435.5810697301 
659, 26129.1162755311 
660, 26777.514155457 
661, 27134.180924131 
662, 27204.7434673298 
663, 27238.2426671978 
664, 27207.5230157373 
665, 27163.3549769757 
666, 27148.5767576414 
667, 27154.7205473563 
668, 27144.769043056 
669, 27119.5442685404 
670, 27096.3787638641 
671, 27036.9177838526 
672, 26968.7912744661 
673, 26928.1900691511 
674, 26952.325155096 
675, 26988.4338024135 
676, 27013.5304917942 
677, 27022.2244428981 
678, 27037.9376430922 
679, 27043.7523901958 
680, 27038.7907895184 
681, 27030.074642185 
682, 27012.1845819217 
683, 26950.4869625975 
684, 26727.5948350089 
685, 26119.8097430088 
686, 25036.9346937929 
687, 23561.9399563774 
688, 22059.3789092669 
689, 21512.1706091021 
690, 22020.0299190863 
691, 23150.5537774826 
692, 24163.7830080354 
693, 25052.7899205028 
694, 25698.2567716758 
695, 26086.3293485484 
696, 26348.4769605028 
697, 26566.6970025782 
698, 26710.083714451 
699, 26735.5169516573 
700, 26685.5949270516 
701, 26634.4096358057 
702, 26643.2252144824 
703, 26755.7066097898 
704, 26977.4012925519 
705, 27234.4579908298 
706, 27453.9173899726 
707, 27580.4322222486 
708, 27686.6179862467 
709, 27782.5362977409 
710, 27865.8700949436 
711, 27954.2673100934 
712, 28016.7821705642 
713, 28042.4572895983 
714, 28023.5817410291 
715, 27906.8154962149 
716, 27580.5180035711 
717, 26991.4714070477 
718, 26170.4560126082 
719, 25490.9882486535 
720, 25258.4574440638 
721, 25587.8030492638 
722, 26243.3712711265 
723, 26687.0398446816 
724, 26753.5103625991 
725, 26563.8207247621 
726, 26542.5901094068 
727, 26629.4222130861 
728, 26736.7234638511 
729, 26805.3302174691 
730, 26982.2681274883 
731, 27296.905182243 
732, 27721.5639883982 
733, 28177.7193913923 
734, 28567.1231162465 
735, 28812.6287555469 
736, 28881.3830491867 
737, 28855.6394195838 
738, 28813.611745976 
739, 28772.0963867803 
740, 28700.8703384479 
741, 28678.8386363434 
742, 28718.3539469501 
743, 28809.6434115588 
744, 28930.2778475044 
745, 29010.7378018731 
746, 29045.2402110777 
747, 29046.7291425872 
748, 29009.705977319 
749, 28917.2131988546 
750, 28789.5573648971 
751, 28673.2992603538 
752, 28616.7914000476 
753, 28603.2305358539 
754, 28601.0966996562 
755, 28569.8669524204 
756, 28429.4538530544 
757, 27834.4732159815 
758, 26220.3494568609 
759, 22602.7143847951 
760, 17319.7549828246 
761, 12215.794226377 
762, 9469.00793800185 
763, 9549.20959056493 
764, 11108.0002168256 
765, 13483.926400328 
766, 16630.2976279364 
767, 20033.569716019 
768, 22960.8221606032 
769, 24972.931118543 
770, 26088.7095147261 
771, 26633.2412978528 
772, 26842.2887250289 
773, 26891.858971061 
774, 26874.7932540548 
775, 26807.4616325681 
776, 26720.3268990745 
777, 26635.0571734817 
778, 26520.0982643707 
779, 26385.5666278832 
780, 26252.3520356768 
781, 26143.1079219217 
782, 26024.6401095388 
783, 25883.0387678872 
784, 25721.8064735558 
785, 25565.228024577 
786, 25410.3342263048 
787, 25231.066003376 
788, 25006.4567316678 
789, 24745.2677836698 
790, 24467.2810639216 
791, 24179.7546847597 
792, 23887.5004284921 
793, 23606.3363509549 
794, 23381.3779270969 
795, 23235.9982908825 
796, 23165.7825497839 
797, 23114.7297479228 
798, 23022.1870867402 
799, 22861.1866008044 
800, 22649.0966200475 
801, 22416.6068196585 
802, 22199.9549718673 
803, 22014.9275340034 
804, 21833.1849447974 
805, 21673.7989725953 
806, 21525.6066363101 
807, 21363.6148464503 
808, 21155.648114016 
809, 20909.116409606 
810, 20638.9969487758 
811, 20354.6896156156 
812, 20017.9769717861 
813, 19572.7408954495 
814, 19011.8832063344 
815, 18384.3733527175 
816, 17796.0508409923 
817, 17327.3653768779 
818, 17032.1183152639 
819, 16932.8077139007 
820, 16897.174601791 
821, 16831.3578544083 
822, 16698.8552172166 
823, 16554.0124762922 
824, 16458.0813356269 
825, 16467.1258868116 
826, 16564.010380882 
827, 16521.8040663081 
828, 16341.8433951378 
829, 16103.3010637728 
830, 15914.3950931755 
831, 15784.2023311247 
832, 15684.1445603616 
833, 15600.6339690929 
834, 15536.7255930122 
835, 15502.0442026989 
836, 15480.1238146755 
837, 15444.5066040366 
838, 15364.4988674826 
839, 15247.8159711902 
840, 15107.868881549 
841, 14955.7825236573 
842, 14795.2892990159 
843, 14629.4011118362 
844, 14465.2565593074 
845, 14306.4977265569 
846, 14150.5194658049 
847, 13958.5154260662 
848, 13727.4909593073 
849, 13471.1307122602 
850, 13210.5211297243 
851, 12907.7216559303 
852, 12597.3234244989 
853, 12340.5154942566 
854, 12145.0277179245 
855, 11985.6117015019 
856, 11910.2303772872 
857, 11984.6874991934 
858, 12099.165246326 
859, 12121.3557598074 
860, 12028.4754587463 
861, 11894.3560129323 
862, 11731.6523007294 
863, 11525.2312125791 
864, 11278.1942297561 
865, 11019.696650273 
866, 10775.9972808389 
867, 10570.987017948 
868, 10436.7031438165 
869, 10413.3519080447 
870, 10433.4764019123 
871, 10417.2162101644 
872, 10326.9507372176 
873, 10201.4594253503 
874, 10066.7733113582 
875, 9931.54369376743 
876, 9798.2717149307 
877, 9670.57666290727 
878, 9543.16101264706 
879, 9417.07920034236 
880, 9293.09446857879 
881, 9165.40113382213 
882, 9039.09956591403 
883, 8919.51920253602 
884, 8808.53001731317 
885, 8698.49844002532 
886, 8579.69325925111 
887, 8454.40987598531 
888, 8329.81347488535 
889, 8208.67531127923 
890, 8089.43507865267 
891, 7959.27951496962 
892, 7802.03144291205 
893, 7611.80460880474 
894, 7392.80934488373 
895, 7151.31489040968 
896, 6895.94276993179 
897, 6637.41310108723 
898, 6393.99326319463 
899, 6190.35751440867 
900, 6048.0858533014 
901, 5961.51373708496 
902, 5919.77377137378 
903, 5900.80485364646 
904, 5878.18620298095 
905, 5841.52030878807 
906, 5778.6356247908 
907, 5676.75706677084 
908, 5531.84210221933 
909, 5379.96408145469 
910, 5252.05798386003 
911, 5159.38213740495 
912, 5094.41129708257 
913, 5036.92302227237 
914, 4981.51384768328 
915, 4927.05031562893 
916, 4876.1974443353 
917, 4838.24800162617 
918, 4807.44481862101 
919, 4778.2647672204 
920, 4747.2616077121 
921, 4716.70160117751 
922, 4674.86536010082 
923, 4612.2160839189 
924, 4523.73052130685 
925, 4412.53868492753 
926, 4280.51630531603 
927, 4121.90205362577 
928, 3927.85908185537 
929, 3700.53618197147 
930, 3446.67589728459 
931, 3177.38408287362 
932, 2909.91408757825 
933, 2674.28161861835 
934, 2487.07287682106 
935, 2359.38525177235 
936, 2293.30372634553 
937, 2273.70613262229 
938, 2285.33780972653 
939, 2310.0627015212 
940, 2332.40422521766 
941, 2350.9314509859 
942, 2354.09246815903 
943, 2332.43334186947 
944, 2284.34483183347 
945, 2224.33320558697 
946, 2175.15719196411 
947, 2143.7831932758 
948, 2127.9781446207 
949, 2124.25287781023 
950, 2117.51064557187 
951, 2108.00129426924 
952, 2098.70142090856 
953, 2084.63065785295 
954, 2070.75710149916 
955, 2057.95744080001 
956, 2046.76296605361 
957, 2039.17790751765 
958, 2033.77858691411 
959, 2029.11015627421 
960, 2025.62378005303 
961, 2026.15439211247 
962, 2024.63286914283 
963, 2024.48255082628 
964, 2027.18278462793 
965, 2029.53908893083 
966, 2027.83417829825 
967, 2022.80085414485 
968, 2014.54476521094 
969, 2002.05480636764 
970, 1985.37383380648 
971, 1964.14349425639 
972, 1936.81073231052 
973, 1902.01122307545 
974, 1861.92424703508 
975, 1821.79863388301 
976, 1783.14247770376 
977, 1746.30782374378 
978, 1715.21184520657 
979, 1689.72213543183 
980, 1667.72140128441 
981, 1646.74706463075 
982, 1625.73360589297 
983, 1603.62364503183 
984, 1579.00316778982 
985, 1552.08897498624 
986, 1525.3314269272 
987, 1496.58163392562 
988, 1465.5959911834 
989, 1432.97529510672 
990, 1400.13258050772 
991, 1371.11235490552 
992, 1340.02393789977 
993, 1307.60084958459 
994, 1278.47559646753 
995, 1248.62997257756 
996, 1216.5543071756 
997, 1183.68397818138 
998, 1152.47890179129 
999, 1124.15873919768 
1000, 1094.76863793551 
1001, 6862.40213289405 
1002, 6839.07753920032 
1003, 6819.18386872064 
1004, 6800.11974353933 
1005, 6788.96697802467 
1006, 6786.19686758056 
1007, 6793.12560686074 
1008, 6810.94745368588 
1009, 6827.9578334995 
1010, 6852.43084326688 
1011, 6873.41879119987 
1012, 6896.66053043723 
1013, 6913.61656025428 
1014, 6931.49443880244 
1015, 6953.44597106146 
1016, 6975.72597128319 
1017, 7001.34299722056 
1018, 7037.52200959329 
1019, 7073.78330196398 
1020, 7110.20641519402 
1021, 7156.92098932777 
1022, 7198.59496911364 
1023, 7237.92195215264 
1024, 7276.22131474261 
1025, 7318.00788864528 
1026, 7354.59024503165 
1027, 7395.54932709067 
1028, 7436.99657680523 
1029, 7477.47058955446 
1030, 7516.37612745163 
1031, 7546.37658307556 
1032, 7578.59180491806 
1033, 7612.06340111586 
1034, 7638.72208303264 
1035, 7667.59854888136 
1036, 7697.93384625309 
1037, 7728.59700544451 
1038, 7755.16475262541 
1039, 7782.00720399825 
1040, 7809.05576839508 
1041, 7832.65697868187 
1042, 7853.8917424258 
1043, 7875.48757587204 
1044, 7892.61374014949 
1045, 7910.74777660333 
1046, 7932.95500666552 
1047, 7954.29534762526 
1048, 7976.14754596115 
1049, 8004.37399960771 
1050, 8029.80489159194 
1051, 8053.62575635848 
1052, 8087.41076353808 
1053, 8123.78879878906 
1054, 8160.2614780231 
1055, 8195.90829874812 
1056, 8226.08562661501 
1057, 8256.01368368708 
1058, 8296.59811881345 
1059, 8351.26304764274 
1060, 8407.72845698584 
1061, 8474.46607432387 
1062, 8541.55669765796 
1063, 8612.22480091694 
1064, 8680.98596930919 
1065, 8756.8766206991 
1066, 8847.05911883916 
1067, 8938.5925262981 
1068, 9032.74852655209 
1069, 9137.04863758415 
1070, 9245.79703164408 
1071, 9366.09683148479 
1072, 9488.93929581856 
1073, 9612.57456166911 
1074, 9748.96476173678 
1075, 9868.47702471588 
1076, 9982.56891488524 
1077, 10093.1575546344 
1078, 10190.9264542238 
1079, 10280.8921799439 
1080, 10360.6167646029 
1081, 10432.906270398 
1082, 10503.5713719822 
1083, 10563.015698191 
1084, 10619.8564423519 
1085, 10680.3233341522 
1086, 10734.0246811331 
1087, 10785.1111283633 
1088, 10826.2474661413 
1089, 10869.7628517123 
1090, 10891.5408657631 
1091, 10897.5988581419 
1092, 10894.0712713921 
1093, 10880.193785425 
1094, 10864.2208110369 
1095, 10839.0077414381 
1096, 10807.4278829415 
1097, 10775.0024043117 
1098, 10732.9248103625 
1099, 10700.9567061206 
1100, 10678.8390592205 
1101, 10648.3939123818 
1102, 10621.4062939574 
1103, 10584.0382744734 
1104, 10546.6894535302 
1105, 10492.8173269514 
1106, 10430.5842223145 
1107, 10345.9282437837 
1108, 10217.0062666165 
1109, 10050.6027416042 
1110, 9824.70513604966 
1111, 9551.44944221218 
1112, 9229.00736308905 
1113, 8838.14723729753 
1114, 8442.84748158605 
1115, 7974.80568928495 
1116, 7557.07485466074 
1117, 7101.04114831251 
1118, 6722.4360612994 
1119, 6381.24281504416 
1120, 6071.02118774063 
1121, 5809.99278506844 
1122, 5599.87907880784 
1123, 5447.82988171713 
1124, 5344.11708123448 
1125, 5296.51770438264 
1126, 5332.01927047135 
1127, 5362.06010262863 
1128, 5441.40837171893 
1129, 5514.14481120994 
1130, 5609.80439742318 
1131, 5704.21470938043 
1132, 5792.51101614098 
1133, 5911.13976959598 
1134, 6040.82489781098 
1135, 6185.87884291515 
1136, 6392.77001216565 
1137, 6599.38641881371 
1138, 6801.76216534685 
1139, 6990.46455338058 
1140, 7112.60218647943 
1141, 7198.38611105369 
1142, 7231.78733874509 
1143, 7186.63736174428 
1144, 7163.24762755498 
1145, 7050.94702727407 
1146, 7040.68576821137 
1147, 7041.2479227085 
1148, 7109.88733621987 
1149, 7246.92549728081 
1150, 7418.98240020834 
1151, 7644.3265555477 
1152, 7898.91743695188 
1153, 8162.46822707817 
1154, 8469.16750713536 
1155, 8755.24744739861 
1156, 9057.82418546412 
1157, 9338.15892459017 
1158, 9622.72739239237 
1159, 9880.44821500904 
1160, 10127.8291777779 
1161, 10347.0118055953 
1162, 10549.0276919823 
1163, 10725.6447943375 
1164, 10875.7498300986 
1165, 11004.1493210638 
1166, 11115.8580062904 
1167, 11201.9984251831 
1168, 11267.7915414978 
1169, 11314.2166688189 
1170, 11336.7684174617 
1171, 11332.4944060562 
1172, 11314.5800719417 
1173, 11270.9118471894 
1174, 11220.8885652145 
1175, 11146.7372632714 
1176, 11079.0959055121 
1177, 11000.8500561464 
1178, 10925.9808123519 
1179, 10851.9859752028 
1180, 10776.3269148245 
1181, 10691.4955974081 
1182, 10616.6992479131 
1183, 10551.4827751517 
1184, 10485.1992268617 
1185, 10439.9762085524 
1186, 10411.1233268723 
1187, 10387.4704645415 
1188, 10375.8031084471 
1189, 10370.9827188134 
1190, 10391.5602510325 
1191, 10386.3761042892 
1192, 10392.9042197285 
1193, 10369.5644814973 
1194, 10319.4770505706 
1195, 10262.4237694926 
1196, 10191.2758486766 
1197, 10104.2347849569 
1198, 10016.2240934557 
1199, 9910.43656030167 
1200, 9825.70324668392 
1201, 9736.12415874914 
1202, 9666.480052066 
1203, 9607.09792575282 
1204, 9563.44568782792 
1205, 9534.84431422826 
1206, 9512.5095898841 
1207, 9508.49413411982 
1208, 9504.41295082092 
1209, 9507.7048170119 
1210, 9511.80629901452 
1211, 9525.63427074133 
1212, 9534.04418127627 
1213, 9541.10771943132 
1214, 9550.3999040365 
1215, 9548.69017312463 
1216, 9543.70831347192 
1217, 9529.85083681744 
1218, 9504.97026271956 
1219, 9482.23922326049 
1220, 9451.84659356345 
1221, 9426.14732676089 
1222, 9398.70027196063 
1223, 9375.70855057163 
1224, 9354.49908832627 
1225, 9335.70641206791 
1226, 9322.48536006962 
1227, 9307.09049460262 
1228, 9293.81959326566 
1229, 9278.2915103083 
1230, 9261.54522607612 
1231, 9243.33542163897 
1232, 9224.88838301522 
1233, 9207.83880109755 
1234, 9183.57405411856 
1235, 9158.15586783494 
1236, 9126.22560856717 
1237, 9085.66862948124 
1238, 9046.69896190668 
1239, 9005.84189765413 
1240, 8962.11583502022 
1241, 8914.68882062656 
1242, 8868.27235353433 
1243, 8815.0324600122 
1244, 8769.16195071533 
1245, 8729.9294548172 
1246, 8689.83676041234 
1247, 8644.46153842154 
1248, 8603.86067755518 
1249, 8549.63951377956 
1250, 8485.19476312724 
1251, 8420.95093446682 
1252, 8358.79168760022 
1253, 8277.32652840932 
1254, 8189.88698280755 
1255, 8088.62389812791 
1256, 7973.4544814347 
1257, 7845.33744851454 
1258, 7701.28449767469 
1259, 7554.37141933417 
1260, 7383.31776384745 
1261, 7225.21073611114 
1262, 7062.65277810301 
1263, 6908.62909771397 
1264, 6779.83927340222 
1265, 6651.67249846809 
1266, 6574.6541422014 
1267, 6521.01036480907 
1268, 6513.92082718938 
1269, 6546.55105997212 
1270, 6611.9940888135 
1271, 6731.00967251862 
1272, 6849.15216042142 
1273, 7010.81479565245 
1274, 7151.45415722312 
1275, 7312.08204343838 
1276, 7440.9361615557 
1277, 7558.06221258616 
1278, 7660.65009961388 
1279, 7739.59297471451 
1280, 7810.57931679114 
1281, 7876.55947087014 
1282, 7937.35909850013 
1283, 8004.40202641478 
1284, 8070.68573631905 
1285, 8135.0047481436 
