Wavelength,0212202100107.asd
350, 2573.09708632181 
351, 2705.49353113685 
352, 2829.38137885248 
353, 2932.3459712091 
354, 3033.69130877303 
355, 3140.05664291714 
356, 3251.91887475053 
357, 3362.52055540692 
358, 3477.71225086956 
359, 3600.3245433355 
360, 3734.35955379524 
361, 3897.36033517113 
362, 4086.66393422486 
363, 4292.93483807575 
364, 4502.64127808473 
365, 4716.05643342791 
366, 4919.44917669337 
367, 5096.91468776142 
368, 5234.06953007389 
369, 5313.38925834513 
370, 5340.92185047554 
371, 5334.30706999653 
372, 5310.99455201082 
373, 5300.84920293669 
374, 5308.14444379623 
375, 5318.90583770165 
376, 5331.64694922939 
377, 5339.6273453971 
378, 5329.59755223447 
379, 5281.04876453811 
380, 5216.67546914902 
381, 5145.06211082612 
382, 5066.60591990433 
383, 4967.08363839679 
384, 4866.38815053443 
385, 4795.96877109936 
386, 4792.36549981719 
387, 4889.1112480621 
388, 5030.66898253607 
389, 5155.24403151394 
390, 5210.06246612942 
391, 5267.42713027789 
392, 5325.62486582032 
393, 5374.8077365719 
394, 5410.87079683691 
395, 5520.93864635053 
396, 5739.44397006921 
397, 6077.10432966523 
398, 6556.51191441661 
399, 7105.05441848313 
400, 7668.16051882546 
401, 8214.00105181655 
402, 8734.93809273317 
403, 9164.4934338837 
404, 9473.37334925382 
405, 9712.42786758358 
406, 9902.33195298247 
407, 10071.3486025439 
408, 10254.2382970325 
409, 10505.8056530656 
410, 10809.1337171432 
411, 11144.8768106944 
412, 11493.3900168261 
413, 11838.1352751128 
414, 12179.2702440398 
415, 12508.8400268601 
416, 12798.8537640766 
417, 13074.6150712247 
418, 13355.4829138313 
419, 13646.4254661921 
420, 13903.505394737 
421, 14160.9464581246 
422, 14439.9899881234 
423, 14743.834684119 
424, 15022.8183279136 
425, 15241.7527403659 
426, 15370.9264563844 
427, 15381.9478530289 
428, 15320.7562657921 
429, 15326.3682833022 
430, 15512.9777169483 
431, 15787.4393501822 
432, 16150.5507102186 
433, 16684.8078912856 
434, 17496.6389534173 
435, 18362.6841657082 
436, 19026.6763886859 
437, 19434.1873755749 
438, 19864.2521872814 
439, 20305.0449143033 
440, 20720.6329667233 
441, 21097.4108725419 
442, 21584.5023789758 
443, 22100.0145840958 
444, 22574.5203235055 
445, 22959.9589636505 
446, 23269.9132950845 
447, 23546.5407065655 
448, 23837.8129837968 
449, 24201.1751717778 
450, 24513.1837028244 
451, 24681.8834696592 
452, 24669.2179188279 
453, 24607.1855440528 
454, 24468.6404429248 
455, 24289.5172033413 
456, 24163.4111132777 
457, 24131.8579560616 
458, 24137.9842327174 
459, 24121.0275123465 
460, 24054.2826883352 
461, 23958.4534169405 
462, 23855.1234202972 
463, 23753.0082295575 
464, 23595.1649855917 
465, 23351.670025342 
466, 23050.3925279891 
467, 22774.3226546381 
468, 22540.5601047592 
469, 22364.1500659925 
470, 22253.4531066968 
471, 22217.1610316877 
472, 22191.6486305742 
473, 22182.4467386849 
474, 22214.9363494937 
475, 22206.191533012 
476, 22180.7022154287 
477, 22164.9742263732 
478, 22174.9727172273 
479, 22246.070256258 
480, 22346.8154877074 
481, 22419.7016996386 
482, 22402.0427655755 
483, 22236.5639233391 
484, 21888.1470627016 
485, 21366.3891942515 
486, 20857.6790452222 
487, 20493.7279450542 
488, 20381.9131790468 
489, 20617.3902712515 
490, 20996.8860547425 
491, 21311.6168167397 
492, 21425.3134126172 
493, 21466.6355583891 
494, 21523.6479654374 
495, 21640.9011495086 
496, 21810.6851452954 
497, 21865.2266647179 
498, 21805.5154530362 
499, 21668.0561824017 
500, 21482.8956086121 
501, 21341.5872845796 
502, 21284.2197211112 
503, 21329.0447141633 
504, 21523.353632552 
505, 21797.8595106 
506, 22080.0235518575 
507, 22306.020137695 
508, 22476.6573560459 
509, 22609.3117590208 
510, 22733.477361543 
511, 22903.523187857 
512, 23022.4110293998 
513, 23046.3896522289 
514, 22965.6946378038 
515, 22778.6443869327 
516, 22525.8861643552 
517, 22277.5186457532 
518, 22129.6404174853 
519, 22312.2102278945 
520, 22848.4718728234 
521, 23610.3870663875 
522, 24245.3198412694 
523, 24719.4415575949 
524, 25052.697322203 
525, 25300.770322443 
526, 25411.5602738382 
527, 25455.6633860136 
528, 25584.0939653021 
529, 26090.5084188437 
530, 26758.046615882 
531, 27326.4957968798 
532, 27578.7628646421 
533, 27661.3800927168 
534, 27784.4770474597 
535, 28060.6197891639 
536, 28480.028589897 
537, 28785.5240876797 
538, 28928.4595792403 
539, 28946.0487974532 
540, 28936.2081232116 
541, 28960.3945905413 
542, 29105.4027713029 
543, 29440.29457625 
544, 29830.451835232 
545, 30172.6614937348 
546, 30410.0977636469 
547, 30546.0253619642 
548, 30637.2338329425 
549, 30743.5433134878 
550, 30901.545747553 
551, 31066.0272070759 
552, 31193.0512805429 
553, 31285.5915946982 
554, 31382.9290137482 
555, 31458.1612454734 
556, 31432.7890476417 
557, 31262.4672612852 
558, 30974.8928448019 
559, 30727.1591093977 
560, 30614.1892941078 
561, 30670.9557373724 
562, 30808.5815609666 
563, 30891.2489687806 
564, 30849.3941697319 
565, 30697.5513107595 
566, 30482.6639620915 
567, 30263.9173874045 
568, 30077.4416671598 
569, 29891.6940583429 
570, 29648.2543892002 
571, 29415.4425237497 
572, 29329.5560071956 
573, 29356.0775210901 
574, 29348.9570882497 
575, 29215.7566901408 
576, 28971.4552087629 
577, 28744.2861671883 
578, 28623.8517662756 
579, 28660.1546242441 
580, 28811.1065112402 
581, 29075.5741329338 
582, 29397.8799500078 
583, 29672.4370099215 
584, 29849.3210150353 
585, 29851.938197825 
586, 29668.565175787 
587, 29435.0311183559 
588, 29144.4349887997 
589, 28750.8656717619 
590, 28255.2422032208 
591, 28076.3049181779 
592, 28207.8046001041 
593, 28455.4668057261 
594, 28449.2498505939 
595, 28308.830813731 
596, 28107.6468108208 
597, 27897.9610886106 
598, 27670.0345847142 
599, 27390.541901161 
600, 27082.4126385699 
601, 26808.2558248642 
602, 26596.1461156932 
603, 26481.486303017 
604, 26463.6316280339 
605, 26491.5796836844 
606, 26436.9744615791 
607, 26290.9412384375 
608, 26100.0418384553 
609, 25915.3960060545 
610, 25739.0974693388 
611, 25578.3587697954 
612, 25445.0151020268 
613, 25306.2999182935 
614, 25142.8457077279 
615, 24961.5258754452 
616, 24818.0780057653 
617, 24730.4661358383 
618, 24732.7258258083 
619, 24841.0915590257 
620, 24954.3625350055 
621, 24967.8597344177 
622, 24846.9068060934 
623, 24642.7568960848 
624, 24408.0982654595 
625, 24183.8916764787 
626, 23992.2370008737 
627, 23819.7918731879 
628, 23649.9020934035 
629, 23488.7498450187 
630, 23366.3223749131 
631, 23376.0972099406 
632, 23462.527135214 
633, 23571.3325280044 
634, 23687.6326328551 
635, 23775.2061560231 
636, 23835.8672444052 
637, 23880.1598604901 
638, 23894.6255305418 
639, 23862.3839881748 
640, 23764.1362506069 
641, 23589.2032923541 
642, 23452.8018699502 
643, 23370.9492771542 
644, 23317.4363138468 
645, 23224.0616256919 
646, 23075.8272076055 
647, 22888.0614118139 
648, 22696.2667818948 
649, 22541.4418011885 
650, 22421.6604635161 
651, 22358.5409174714 
652, 22391.0808528456 
653, 22345.2487308833 
654, 22101.1606118172 
655, 21637.8546053539 
656, 21097.2047950385 
657, 20702.7833994336 
658, 20702.147941186 
659, 21227.0003294616 
660, 21771.2860026247 
661, 22086.3674004644 
662, 22151.1739709589 
663, 22182.973756946 
664, 22163.6889472188 
665, 22129.4963909226 
666, 22112.7358091853 
667, 22119.2980785932 
668, 22112.5538441793 
669, 22091.5694816395 
670, 22072.0280962947 
671, 22027.4447015857 
672, 21975.0534919171 
673, 21941.0730388942 
674, 21956.7566812019 
675, 21984.7052560267 
676, 22006.4976210841 
677, 22015.7084575243 
678, 22026.897386703 
679, 22033.8671637803 
680, 22033.3388223606 
681, 22023.6206370743 
682, 22009.2064013647 
683, 21959.8396312539 
684, 21778.3983659133 
685, 21283.7269165281 
686, 20406.0287186475 
687, 19220.9216184019 
688, 18014.742422577 
689, 17506.9213792199 
690, 17868.5441107559 
691, 18771.5255193106 
692, 19590.3385637975 
693, 20302.1528835584 
694, 20818.1635272142 
695, 21134.0561004333 
696, 21356.2366321678 
697, 21549.9808142163 
698, 21682.1331027004 
699, 21709.5525718397 
700, 21664.0271730918 
