Wavelength,0212202100059.asd
350, 294.563595180824 
351, 311.282705825974 
352, 326.145355941075 
353, 340.461594199856 
354, 354.260973693281 
355, 369.464189471757 
356, 386.74531604216 
357, 401.500773316982 
358, 418.748981594903 
359, 439.483414886923 
360, 462.61320900736 
361, 487.394883290954 
362, 516.489084231525 
363, 549.373328177851 
364, 582.431233875257 
365, 617.721635922258 
366, 652.751185242391 
367, 684.529888215352 
368, 710.553168364048 
369, 733.433974545176 
370, 750.334861374978 
371, 759.676457943162 
372, 770.486414608319 
373, 784.336286842674 
374, 801.900594797697 
375, 822.52948817051 
376, 841.06831770408 
377, 859.664907126248 
378, 877.432740621543 
379, 888.358961868401 
380, 898.315928335385 
381, 907.708931802494 
382, 916.186416346174 
383, 924.820794874534 
384, 934.713141089514 
385, 951.702664007925 
386, 984.012080518641 
387, 1040.31718034421 
388, 1105.16837667697 
389, 1164.81078977202 
390, 1210.97536075738 
391, 1260.37448788136 
392, 1311.35131674505 
393, 1361.28018244719 
394, 1411.27494813321 
395, 1483.8019641806 
396, 1589.3058958106 
397, 1731.43163721103 
398, 1911.56013927464 
399, 2111.23611884563 
400, 2315.96089212027 
401, 2516.17873572956 
402, 2707.44925725656 
403, 2870.62686069489 
404, 2998.12772562289 
405, 3106.43948642427 
406, 3197.27178453124 
407, 3279.11063508625 
408, 3364.10699117189 
409, 3470.21619133357 
410, 3590.82122716484 
411, 3721.55974425202 
412, 3859.5518130162 
413, 3992.86635371155 
414, 4126.5806833211 
415, 4260.43202877405 
416, 4380.19568100922 
417, 4495.55061821612 
418, 4613.62487958033 
419, 4736.80453888614 
420, 4851.45802839107 
421, 4968.4765410977 
422, 5095.50767525234 
423, 5234.68593711309 
424, 5367.43817848767 
425, 5480.9149632406 
426, 5564.39224162167 
427, 5607.63501672329 
428, 5629.80987487722 
429, 5680.93864590323 
430, 5802.34172535522 
431, 5965.02853142394 
432, 6166.96057962574 
433, 6438.6735325129 
434, 6821.1044486336 
435, 7230.83020901025 
436, 7564.71077090458 
437, 7801.89323422162 
438, 8059.4578251822 
439, 8326.57898293697 
440, 8585.16162191953 
441, 8827.79608888051 
442, 9116.53155567472 
443, 9414.03225723949 
444, 9691.22630377916 
445, 9930.13434081142 
446, 10133.8211985458 
447, 10318.6779889232 
448, 10504.5456953499 
449, 10717.1145076363 
450, 10897.730664504 
451, 11007.8109058747 
452, 11033.5122089598 
453, 11029.0601663317 
454, 10986.0103883923 
455, 10921.8622680298 
456, 10877.7758368893 
457, 10874.8388192222 
458, 10888.2013694766 
459, 10890.4361365766 
460, 10868.3430990364 
461, 10832.2588934982 
462, 10794.3495999523 
463, 10760.1489805802 
