Wavelength,0212202100098.asd
350, 2684.62490069342 
351, 2824.70978732173 
352, 2954.18223799395 
353, 3065.87226025152 
354, 3173.03809218055 
355, 3284.81572919679 
356, 3404.84863614378 
357, 3525.02457768269 
358, 3646.68543705989 
359, 3775.19723142915 
360, 3919.47098767033 
361, 4093.3117929025 
362, 4293.77034902572 
363, 4512.52471228558 
364, 4737.70329921916 
365, 4964.58363605435 
366, 5180.49306064866 
367, 5370.15014253592 
368, 5516.79664365287 
369, 5603.88688822082 
370, 5635.29917638665 
371, 5627.76005874473 
372, 5605.89365066995 
373, 5597.91226636146 
374, 5608.21805141355 
375, 5623.79447728484 
376, 5640.47327569354 
377, 5651.16242388927 
378, 5642.05197889155 
379, 5591.44237039314 
380, 5526.07498181096 
381, 5453.10089970599 
382, 5371.19728553222 
383, 5267.63408783177 
384, 5162.29509170304 
385, 5089.53331271105 
386, 5089.4002386511 
387, 5194.05022286846 
388, 5345.72871151334 
389, 5479.41095564417 
390, 5538.69611271673 
391, 5602.57283339854 
392, 5665.74382538401 
393, 5716.36558207306 
394, 5756.00142889115 
395, 5872.99703457749 
396, 6107.13956487672 
397, 6472.9622653119 
398, 6983.70079961635 
399, 7567.29372088502 
400, 8168.36373530636 
401, 8752.55350264092 
402, 9308.39242840194 
403, 9766.80783765688 
404, 10098.0441393225 
405, 10355.6250340638 
406, 10559.3597408593 
407, 10740.0192211875 
408, 10936.0826821389 
409, 11205.9499041678 
410, 11530.572065233 
411, 11889.5793965513 
412, 12263.334807909 
413, 12635.7079113555 
414, 13003.5195518791 
415, 13356.5113223011 
416, 13666.954464974 
417, 13961.2354071484 
418, 14262.5402580052 
419, 14577.461805968 
420, 14851.6976746975 
421, 15128.8727720409 
422, 15431.3398573987 
423, 15757.2828816836 
424, 16059.0995894205 
425, 16296.7572790888 
426, 16437.0332520643 
427, 16451.3923153966 
428, 16390.3953474598 
429, 16400.6233073644 
430, 16602.1482082142 
431, 16898.1461654477 
432, 17288.8132377381 
433, 17863.6698689303 
434, 18738.6711323966 
435, 19670.3923909353 
436, 20385.3481799149 
437, 20825.3458844333 
438, 21286.1419835892 
439, 21764.9417026669 
440, 22217.2989103416 
441, 22621.4892025122 
442, 23147.567727272 
443, 23704.7835246743 
444, 24217.305726383 
445, 24633.8027872032 
446, 24969.933450329 
447, 25272.0704096203 
448, 25591.0797267708 
449, 25984.8554531705 
450, 26322.0213992408 
451, 26506.2389988106 
452, 26498.0397629298 
453, 26433.5399791263 
454, 26286.8179999136 
455, 26098.0772471039 
456, 25967.5516216355 
457, 25938.4994499919 
458, 25947.5694465379 
459, 25929.5664205661 
460, 25861.0603793642 
461, 25762.0099419511 
462, 25654.4481291128 
463, 25547.0819941804 
464, 25379.0565973063 
465, 25119.2753301039 
466, 24798.1748274749 
467, 24504.7170871407 
468, 24255.6109531323 
469, 24068.7235093243 
470, 23953.2280013406 
471, 23912.448549451 
472, 23885.3365736198 
473, 23878.2327522711 
474, 23915.7814329186 
475, 23910.2974174121 
476, 23884.6767148939 
477, 23868.157096762 
478, 23884.1229158971 
479, 23964.9642087877 
480, 24076.3047248496 
481, 24157.0392245194 
482, 24140.2810220817 
483, 23965.2973211949 
484, 23593.2870580778 
485, 23032.8468761686 
486, 22487.3268984891 
487, 22100.29692304 
488, 21986.0100932396 
489, 22240.8155473183 
490, 22652.0752272142 
491, 22993.6865942302 
492, 23116.8933894406 
493, 23164.6179857726 
494, 23232.2180985702 
495, 23364.4931020673 
496, 23547.8960242334 
497, 23609.5471756293 
498, 23548.9988732743 
499, 23403.7845033077 
500, 23207.2066290286 
501, 23058.0590885579 
502, 22999.4727499562 
503, 23051.1350979455 
504, 23265.2956034347 
505, 23565.2887812922 
506, 23872.1543912678 
507, 24117.8833513824 
508, 24304.3342076612 
509, 24450.3187350173 
510, 24586.8343901327 
511, 24769.736471802 
512, 24898.2899520436 
513, 24925.3635701222 
514, 24838.4536016132 
515, 24635.7319516571 
516, 24362.7208933862 
517, 24095.8809649421 
518, 23938.2183496398 
519, 24138.3250608049 
520, 24718.8064193341 
521, 25540.8608846404 
522, 26234.0802428145 
523, 26750.853323244 
524, 27112.6483614668 
525, 27387.4316583559 
526, 27507.9075391903 
527, 27555.7110371756 
528, 27698.6436390588 
529, 28252.1289232614 
530, 28978.1460402265 
531, 29594.1539750044 
532, 29866.4031910464 
533, 29959.485034395 
534, 30095.0084271301 
535, 30394.4720686867 
536, 30853.5366759571 
537, 31188.4622498485 
538, 31346.3803376124 
539, 31368.4254075814 
540, 31360.9881978646 
541, 31390.8664710083 
542, 31552.7060097873 
543, 31921.3606596022 
544, 32344.4295510242 
545, 32715.63895086 
546, 32976.9114192221 
547, 33130.0542796905 
548, 33232.1860588184 
549, 33348.2252093568 
550, 33520.1397198104 
551, 33703.5786170694 
552, 33844.2783436951 
553, 33945.0999109558 
554, 34053.4454491542 
555, 34135.798763959 
556, 34109.4431289575 
557, 33928.2044450611 
558, 33620.6109522545 
559, 33355.6965035001 
560, 33234.9002041834 
561, 33296.1229830283 
562, 33451.9813640976 
563, 33544.5908128748 
564, 33497.3357980427 
565, 33337.5555962774 
566, 33109.0889430917 
567, 32874.6528664032 
568, 32673.4933355658 
569, 32471.8253259899 
570, 32208.9585221377 
571, 31958.2965795407 
572, 31865.1617222969 
573, 31894.856493969 
574, 31887.8196935922 
575, 31743.4305024386 
576, 31479.7903432862 
577, 31234.9904440608 
578, 31104.813596269 
579, 31143.51115774 
580, 31312.9371112162 
581, 31603.2017061988 
582, 31952.9791825554 
