Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 11:43:25 2022
Short Description: Coarse_Grain for depth 16.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 160.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:160.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:12Feb_UVD_Pit1_3_10redo.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.965,0.035,0.000
400.000,0.964,0.036,0.000
420.000,0.962,0.038,0.000
440.000,0.964,0.035,0.000
460.000,0.963,0.037,0.001
480.000,0.960,0.039,0.001
500.000,0.962,0.035,0.002
520.000,0.962,0.034,0.004
540.000,0.958,0.035,0.007
560.000,0.956,0.034,0.010
580.000,0.955,0.031,0.014
600.000,0.953,0.029,0.017
620.000,0.947,0.028,0.025
640.000,0.943,0.026,0.032
660.000,0.935,0.023,0.041
680.000,0.932,0.022,0.047
700.000,0.924,0.018,0.059
720.000,0.914,0.014,0.073
740.000,0.905,0.013,0.082
760.000,0.889,0.009,0.102
780.000,0.871,0.006,0.123
800.000,0.851,0.004,0.145
820.000,0.856,0.003,0.141
840.000,0.851,0.003,0.146
860.000,0.825,0.002,0.174
880.000,0.795,0.001,0.205
900.000,0.771,0.000,0.229
920.000,0.763,0.000,0.238
940.000,0.752,0.000,0.248
960.000,0.719,0.000,0.282
980.000,0.675,0.000,0.326
1000.000,0.629,0.000,0.372
1020.000,0.584,0.000,0.417
1040.000,0.580,0.000,0.422
1060.000,0.606,0.000,0.395
1080.000,0.632,0.000,0.369
1100.000,0.637,0.000,0.364
1120.000,0.630,0.000,0.372
1140.000,0.603,0.000,0.399
1160.000,0.564,0.000,0.438
1180.000,0.494,0.000,0.507
1200.000,0.444,0.000,0.559
1220.000,0.382,0.000,0.621
1240.000,0.354,0.000,0.648
1260.000,0.340,0.000,0.662
1280.000,0.347,0.000,0.655
1300.000,0.351,0.000,0.652
1320.000,0.353,0.000,0.650
1340.000,0.354,0.000,0.649
1360.000,0.346,0.000,0.657
1380.000,0.335,0.000,0.667
1400.000,0.305,0.000,0.698
1420.000,0.169,0.000,0.835
1440.000,0.091,0.000,0.912
1460.000,0.060,0.000,0.943
1480.000,0.039,0.000,0.963
1500.000,0.037,0.000,0.965
1520.000,0.039,0.000,0.963
1540.000,0.043,0.000,0.959
1560.000,0.051,0.000,0.951
1580.000,0.056,0.000,0.947
1600.000,0.065,0.000,0.938
