Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:54:45 2022
Short Description: Coarse_Grain for depth 5.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 50.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:50.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:12Feb_UVD_Pit1_3_10redo.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.892,0.108,0.000
400.000,0.894,0.106,0.000
420.000,0.892,0.108,0.000
440.000,0.895,0.105,0.000
460.000,0.896,0.103,0.000
480.000,0.895,0.105,0.000
500.000,0.892,0.107,0.001
520.000,0.890,0.108,0.001
540.000,0.892,0.106,0.002
560.000,0.890,0.107,0.003
580.000,0.890,0.106,0.004
600.000,0.884,0.110,0.006
620.000,0.888,0.104,0.008
640.000,0.885,0.103,0.012
660.000,0.885,0.100,0.015
680.000,0.880,0.102,0.018
700.000,0.876,0.099,0.025
720.000,0.873,0.095,0.033
740.000,0.871,0.091,0.038
760.000,0.861,0.088,0.051
780.000,0.849,0.081,0.070
800.000,0.839,0.075,0.086
820.000,0.837,0.074,0.089
840.000,0.834,0.074,0.092
860.000,0.814,0.067,0.119
880.000,0.788,0.051,0.161
900.000,0.768,0.045,0.186
920.000,0.761,0.041,0.198
940.000,0.747,0.037,0.216
960.000,0.718,0.028,0.254
980.000,0.670,0.018,0.313
1000.000,0.626,0.010,0.364
1020.000,0.582,0.006,0.413
1040.000,0.581,0.005,0.415
1060.000,0.611,0.008,0.382
1080.000,0.630,0.010,0.360
1100.000,0.635,0.011,0.355
1120.000,0.625,0.009,0.366
1140.000,0.599,0.007,0.395
1160.000,0.559,0.003,0.439
1180.000,0.491,0.001,0.510
1200.000,0.445,0.000,0.557
1220.000,0.383,0.000,0.619
1240.000,0.349,0.000,0.653
1260.000,0.350,0.000,0.652
1280.000,0.345,0.000,0.657
1300.000,0.348,0.000,0.654
1320.000,0.351,0.000,0.652
1340.000,0.354,0.000,0.649
1360.000,0.344,0.000,0.659
1380.000,0.331,0.000,0.672
1400.000,0.301,0.000,0.702
1420.000,0.167,0.000,0.837
1440.000,0.093,0.000,0.911
1460.000,0.056,0.000,0.946
1480.000,0.037,0.000,0.965
1500.000,0.036,0.000,0.966
1520.000,0.038,0.000,0.964
1540.000,0.041,0.000,0.961
1560.000,0.050,0.000,0.953
1580.000,0.054,0.000,0.949
1600.000,0.064,0.000,0.939
