Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:21:51 2022
Short Description: Coarse_Grain for depth 0.5 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 5.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:5.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:12Feb_UVD_Pit1_3_10redo.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.479,0.521,0.000
400.000,0.489,0.511,0.000
420.000,0.485,0.514,0.000
440.000,0.484,0.516,0.000
460.000,0.487,0.513,0.000
480.000,0.483,0.516,0.000
500.000,0.483,0.517,0.000
520.000,0.488,0.512,0.000
540.000,0.486,0.513,0.000
560.000,0.479,0.521,0.000
580.000,0.484,0.516,0.000
600.000,0.479,0.520,0.001
620.000,0.490,0.509,0.001
640.000,0.485,0.514,0.001
660.000,0.476,0.522,0.001
680.000,0.485,0.513,0.002
700.000,0.486,0.512,0.002
720.000,0.485,0.512,0.003
740.000,0.486,0.511,0.004
760.000,0.479,0.516,0.005
780.000,0.480,0.513,0.007
800.000,0.477,0.515,0.009
820.000,0.477,0.513,0.009
840.000,0.477,0.513,0.009
860.000,0.469,0.517,0.013
880.000,0.476,0.504,0.020
900.000,0.476,0.500,0.024
920.000,0.475,0.498,0.027
940.000,0.472,0.497,0.031
960.000,0.466,0.494,0.040
980.000,0.460,0.482,0.058
1000.000,0.449,0.471,0.080
1020.000,0.436,0.456,0.108
1040.000,0.434,0.458,0.108
1060.000,0.446,0.464,0.090
1080.000,0.445,0.476,0.079
1100.000,0.451,0.474,0.076
1120.000,0.447,0.473,0.081
1140.000,0.442,0.463,0.095
1160.000,0.425,0.451,0.124
1180.000,0.405,0.416,0.180
1200.000,0.380,0.385,0.235
1220.000,0.339,0.343,0.317
1240.000,0.329,0.320,0.351
1260.000,0.323,0.310,0.367
1280.000,0.321,0.310,0.369
1300.000,0.322,0.315,0.363
1320.000,0.322,0.320,0.358
1340.000,0.328,0.314,0.358
1360.000,0.322,0.312,0.366
1380.000,0.312,0.298,0.390
1400.000,0.290,0.266,0.443
1420.000,0.167,0.111,0.722
1440.000,0.094,0.038,0.870
1460.000,0.060,0.022,0.920
1480.000,0.039,0.019,0.944
1500.000,0.037,0.019,0.946
1520.000,0.039,0.020,0.943
1540.000,0.043,0.019,0.940
1560.000,0.048,0.022,0.933
1580.000,0.057,0.023,0.923
1600.000,0.062,0.025,0.915
