Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 11:04:43 2022
Short Description: Coarse_Grain for depth 7.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 70.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:70.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:12Feb_UVD_Pit1_3_10redo.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.922,0.078,0.000
400.000,0.920,0.080,0.000
420.000,0.920,0.080,0.000
440.000,0.918,0.082,0.000
460.000,0.921,0.079,0.000
480.000,0.921,0.078,0.001
500.000,0.919,0.080,0.001
520.000,0.922,0.077,0.002
540.000,0.920,0.077,0.003
560.000,0.921,0.075,0.004
580.000,0.918,0.076,0.006
600.000,0.919,0.073,0.008
620.000,0.915,0.073,0.012
640.000,0.909,0.075,0.016
660.000,0.909,0.071,0.021
680.000,0.904,0.070,0.026
700.000,0.900,0.067,0.033
720.000,0.892,0.064,0.044
740.000,0.888,0.061,0.051
760.000,0.879,0.054,0.067
780.000,0.865,0.048,0.087
800.000,0.851,0.043,0.106
820.000,0.850,0.041,0.109
840.000,0.847,0.040,0.113
860.000,0.826,0.033,0.141
880.000,0.793,0.022,0.185
900.000,0.775,0.018,0.207
920.000,0.762,0.016,0.222
940.000,0.747,0.014,0.239
960.000,0.721,0.008,0.271
980.000,0.672,0.004,0.324
1000.000,0.628,0.002,0.371
1020.000,0.587,0.001,0.413
1040.000,0.580,0.001,0.420
1060.000,0.609,0.001,0.390
1080.000,0.630,0.002,0.369
1100.000,0.634,0.002,0.365
1120.000,0.626,0.002,0.373
1140.000,0.599,0.001,0.402
1160.000,0.564,0.000,0.437
1180.000,0.494,0.000,0.508
1200.000,0.444,0.000,0.558
1220.000,0.387,0.000,0.616
1240.000,0.358,0.000,0.644
1260.000,0.350,0.000,0.653
1280.000,0.352,0.000,0.651
1300.000,0.353,0.000,0.650
1320.000,0.355,0.000,0.647
1340.000,0.350,0.000,0.653
1360.000,0.349,0.000,0.654
1380.000,0.336,0.000,0.667
1400.000,0.303,0.000,0.700
1420.000,0.167,0.000,0.837
1440.000,0.093,0.000,0.911
1460.000,0.057,0.000,0.945
1480.000,0.041,0.000,0.961
1500.000,0.038,0.000,0.964
1520.000,0.040,0.000,0.962
1540.000,0.043,0.000,0.959
1560.000,0.051,0.000,0.951
1580.000,0.055,0.000,0.948
1600.000,0.065,0.000,0.938
