Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 12:14:25 2022
Short Description: Coarse_Grain for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:12Feb_UVD_Pit1_3_10redo.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.976,0.023,0.000
400.000,0.976,0.023,0.000
420.000,0.975,0.025,0.000
440.000,0.976,0.024,0.000
460.000,0.976,0.023,0.001
480.000,0.976,0.022,0.002
500.000,0.972,0.024,0.004
520.000,0.971,0.023,0.006
540.000,0.971,0.019,0.010
560.000,0.967,0.019,0.014
580.000,0.964,0.017,0.019
600.000,0.959,0.017,0.025
620.000,0.955,0.013,0.032
640.000,0.948,0.011,0.041
660.000,0.938,0.009,0.053
680.000,0.934,0.007,0.059
700.000,0.923,0.006,0.071
720.000,0.912,0.004,0.085
740.000,0.907,0.003,0.090
760.000,0.889,0.002,0.109
780.000,0.871,0.001,0.129
800.000,0.856,0.000,0.144
820.000,0.852,0.000,0.148
840.000,0.852,0.000,0.148
860.000,0.826,0.000,0.175
880.000,0.792,0.000,0.208
900.000,0.769,0.000,0.232
920.000,0.763,0.000,0.238
940.000,0.745,0.000,0.256
960.000,0.721,0.000,0.280
980.000,0.671,0.000,0.330
1000.000,0.627,0.000,0.374
1020.000,0.582,0.000,0.419
1040.000,0.581,0.000,0.420
1060.000,0.610,0.000,0.392
1080.000,0.627,0.000,0.375
1100.000,0.633,0.000,0.368
1120.000,0.626,0.000,0.375
1140.000,0.598,0.000,0.403
1160.000,0.562,0.000,0.439
1180.000,0.489,0.000,0.513
1200.000,0.440,0.000,0.562
1220.000,0.380,0.000,0.623
1240.000,0.355,0.000,0.647
1260.000,0.348,0.000,0.655
1280.000,0.346,0.000,0.657
1300.000,0.350,0.000,0.653
1320.000,0.349,0.000,0.653
1340.000,0.350,0.000,0.653
1360.000,0.341,0.000,0.662
1380.000,0.334,0.000,0.669
1400.000,0.300,0.000,0.703
1420.000,0.168,0.000,0.836
1440.000,0.092,0.000,0.912
1460.000,0.058,0.000,0.945
1480.000,0.041,0.000,0.961
1500.000,0.037,0.000,0.965
1520.000,0.038,0.000,0.964
1540.000,0.042,0.000,0.960
1560.000,0.049,0.000,0.953
1580.000,0.056,0.000,0.947
1600.000,0.062,0.000,0.940
