Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 12:51:27 2022
Short Description: KEXT_MAX/Fice_mean for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.986,0.013,0.000
400.000,0.989,0.011,0.000
420.000,0.987,0.013,0.000
440.000,0.987,0.012,0.001
460.000,0.988,0.011,0.001
480.000,0.986,0.012,0.002
500.000,0.986,0.010,0.004
520.000,0.984,0.010,0.006
540.000,0.982,0.009,0.009
560.000,0.978,0.008,0.014
580.000,0.976,0.007,0.018
600.000,0.970,0.006,0.023
620.000,0.967,0.004,0.029
640.000,0.963,0.003,0.034
660.000,0.956,0.002,0.042
680.000,0.953,0.002,0.045
700.000,0.946,0.001,0.054
720.000,0.936,0.001,0.064
740.000,0.931,0.000,0.069
760.000,0.918,0.000,0.082
780.000,0.903,0.000,0.097
800.000,0.891,0.000,0.109
820.000,0.892,0.000,0.109
840.000,0.885,0.000,0.115
860.000,0.866,0.000,0.135
880.000,0.845,0.000,0.155
900.000,0.829,0.000,0.171
920.000,0.821,0.000,0.179
940.000,0.811,0.000,0.189
960.000,0.786,0.000,0.214
980.000,0.746,0.000,0.255
1000.000,0.712,0.000,0.289
1020.000,0.675,0.000,0.326
1040.000,0.673,0.000,0.328
1060.000,0.693,0.000,0.308
1080.000,0.713,0.000,0.288
1100.000,0.717,0.000,0.284
1120.000,0.711,0.000,0.290
1140.000,0.689,0.000,0.312
1160.000,0.651,0.000,0.351
1180.000,0.593,0.000,0.409
1200.000,0.542,0.000,0.460
1220.000,0.480,0.000,0.522
1240.000,0.453,0.000,0.550
1260.000,0.445,0.000,0.557
1280.000,0.450,0.000,0.552
1300.000,0.453,0.000,0.549
1320.000,0.455,0.000,0.547
1340.000,0.452,0.000,0.550
1360.000,0.452,0.000,0.550
1380.000,0.429,0.000,0.573
1400.000,0.400,0.000,0.603
1420.000,0.245,0.000,0.759
1440.000,0.142,0.000,0.862
1460.000,0.094,0.000,0.909
1480.000,0.063,0.000,0.940
1500.000,0.062,0.000,0.940
1520.000,0.064,0.000,0.939
1540.000,0.069,0.000,0.934
1560.000,0.080,0.000,0.923
1580.000,0.090,0.000,0.914
1600.000,0.100,0.000,0.904
