Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:52:29 2022
Short Description: KEXT_MAX/Fice_mean for depth 5.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 50.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:50.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.943,0.057,0.000
400.000,0.944,0.056,0.000
420.000,0.944,0.056,0.000
440.000,0.943,0.057,0.000
460.000,0.941,0.058,0.000
480.000,0.944,0.055,0.000
500.000,0.942,0.057,0.001
520.000,0.941,0.058,0.001
540.000,0.942,0.056,0.002
560.000,0.941,0.056,0.003
580.000,0.940,0.056,0.005
600.000,0.938,0.056,0.006
620.000,0.934,0.057,0.009
640.000,0.933,0.055,0.012
660.000,0.932,0.052,0.015
680.000,0.928,0.053,0.019
700.000,0.924,0.052,0.024
720.000,0.922,0.046,0.032
740.000,0.918,0.045,0.037
760.000,0.909,0.040,0.051
780.000,0.898,0.036,0.066
800.000,0.888,0.031,0.080
820.000,0.886,0.031,0.083
840.000,0.888,0.029,0.082
860.000,0.868,0.025,0.107
880.000,0.844,0.016,0.139
900.000,0.829,0.013,0.158
920.000,0.822,0.012,0.166
940.000,0.808,0.011,0.181
960.000,0.786,0.007,0.208
980.000,0.748,0.003,0.249
1000.000,0.707,0.001,0.292
1020.000,0.672,0.001,0.328
1040.000,0.670,0.001,0.331
1060.000,0.693,0.001,0.307
1080.000,0.709,0.001,0.290
1100.000,0.713,0.002,0.286
1120.000,0.710,0.001,0.290
1140.000,0.684,0.001,0.316
1160.000,0.647,0.000,0.353
1180.000,0.589,0.000,0.413
1200.000,0.540,0.000,0.461
1220.000,0.486,0.000,0.516
1240.000,0.457,0.000,0.545
1260.000,0.443,0.000,0.560
1280.000,0.445,0.000,0.557
1300.000,0.453,0.000,0.549
1320.000,0.450,0.000,0.552
1340.000,0.453,0.000,0.549
1360.000,0.448,0.000,0.554
1380.000,0.429,0.000,0.574
1400.000,0.400,0.000,0.602
1420.000,0.243,0.000,0.761
1440.000,0.142,0.000,0.862
1460.000,0.093,0.000,0.910
1480.000,0.065,0.000,0.937
1500.000,0.060,0.000,0.942
1520.000,0.064,0.000,0.939
1540.000,0.069,0.000,0.934
1560.000,0.082,0.000,0.921
1580.000,0.088,0.000,0.916
1600.000,0.100,0.000,0.903
