Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 11:15:24 2022
Short Description: KEXT_MAX/Fice_mean for depth 13.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 130.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:130.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.976,0.024,0.000
400.000,0.978,0.022,0.000
420.000,0.975,0.025,0.000
440.000,0.977,0.023,0.000
460.000,0.976,0.023,0.001
480.000,0.977,0.022,0.001
500.000,0.974,0.024,0.002
520.000,0.973,0.023,0.004
540.000,0.974,0.021,0.005
560.000,0.971,0.021,0.008
580.000,0.968,0.021,0.011
600.000,0.968,0.018,0.014
620.000,0.962,0.018,0.020
640.000,0.959,0.015,0.026
660.000,0.957,0.012,0.031
680.000,0.952,0.011,0.037
700.000,0.945,0.009,0.046
720.000,0.935,0.008,0.057
740.000,0.931,0.006,0.063
760.000,0.918,0.004,0.078
780.000,0.900,0.003,0.097
800.000,0.889,0.002,0.110
820.000,0.891,0.001,0.108
840.000,0.888,0.001,0.110
860.000,0.870,0.001,0.129
880.000,0.839,0.000,0.161
900.000,0.830,0.000,0.170
920.000,0.817,0.000,0.183
940.000,0.807,0.000,0.193
960.000,0.783,0.000,0.217
980.000,0.747,0.000,0.253
1000.000,0.711,0.000,0.290
1020.000,0.673,0.000,0.328
1040.000,0.668,0.000,0.333
1060.000,0.690,0.000,0.311
1080.000,0.708,0.000,0.293
1100.000,0.716,0.000,0.285
1120.000,0.710,0.000,0.291
1140.000,0.688,0.000,0.313
1160.000,0.645,0.000,0.356
1180.000,0.585,0.000,0.416
1200.000,0.539,0.000,0.462
1220.000,0.477,0.000,0.525
1240.000,0.460,0.000,0.542
1260.000,0.443,0.000,0.560
1280.000,0.447,0.000,0.555
1300.000,0.451,0.000,0.551
1320.000,0.452,0.000,0.550
1340.000,0.453,0.000,0.549
1360.000,0.442,0.000,0.560
1380.000,0.431,0.000,0.571
1400.000,0.394,0.000,0.608
1420.000,0.240,0.000,0.764
1440.000,0.140,0.000,0.864
1460.000,0.090,0.000,0.913
1480.000,0.064,0.000,0.939
1500.000,0.061,0.000,0.942
1520.000,0.065,0.000,0.938
1540.000,0.071,0.000,0.932
1560.000,0.080,0.000,0.923
1580.000,0.091,0.000,0.913
1600.000,0.099,0.000,0.905
