Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:09:51 2022
Short Description: KEXT_MAX/Fice_mean for depth 2.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 20.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:20.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.870,0.130,0.000
400.000,0.873,0.127,0.000
420.000,0.873,0.127,0.000
440.000,0.871,0.129,0.000
460.000,0.871,0.129,0.000
480.000,0.865,0.135,0.000
500.000,0.873,0.127,0.000
520.000,0.869,0.130,0.001
540.000,0.871,0.128,0.001
560.000,0.868,0.131,0.001
580.000,0.872,0.126,0.002
600.000,0.873,0.125,0.002
620.000,0.870,0.126,0.004
640.000,0.869,0.127,0.005
660.000,0.866,0.128,0.006
680.000,0.869,0.123,0.008
700.000,0.865,0.125,0.010
720.000,0.861,0.125,0.014
740.000,0.863,0.121,0.016
760.000,0.858,0.120,0.023
780.000,0.852,0.117,0.031
800.000,0.848,0.113,0.039
820.000,0.844,0.115,0.041
840.000,0.843,0.114,0.043
860.000,0.834,0.108,0.058
880.000,0.820,0.097,0.083
900.000,0.807,0.094,0.099
920.000,0.803,0.089,0.108
940.000,0.796,0.084,0.119
960.000,0.774,0.076,0.150
980.000,0.744,0.061,0.195
1000.000,0.710,0.047,0.244
1020.000,0.672,0.034,0.294
1040.000,0.669,0.034,0.297
1060.000,0.692,0.042,0.266
1080.000,0.710,0.048,0.242
1100.000,0.713,0.050,0.238
1120.000,0.708,0.047,0.244
1140.000,0.691,0.038,0.271
1160.000,0.652,0.028,0.320
1180.000,0.595,0.015,0.390
1200.000,0.543,0.009,0.449
1220.000,0.484,0.003,0.514
1240.000,0.461,0.002,0.539
1260.000,0.450,0.002,0.550
1280.000,0.445,0.002,0.555
1300.000,0.458,0.002,0.542
1320.000,0.458,0.002,0.542
1340.000,0.456,0.002,0.544
1360.000,0.446,0.002,0.554
1380.000,0.434,0.001,0.567
1400.000,0.399,0.001,0.602
1420.000,0.245,0.000,0.758
1440.000,0.146,0.000,0.857
1460.000,0.093,0.000,0.911
1480.000,0.065,0.000,0.938
1500.000,0.062,0.000,0.940
1520.000,0.065,0.000,0.938
1540.000,0.068,0.000,0.935
1560.000,0.081,0.000,0.922
1580.000,0.090,0.000,0.914
1600.000,0.101,0.000,0.902
