Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 12:11:15 2022
Short Description: KEXT_MAX/Fice_mean for depth 20.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 200.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:200.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.984,0.015,0.000
400.000,0.984,0.016,0.000
420.000,0.986,0.014,0.000
440.000,0.985,0.014,0.000
460.000,0.983,0.016,0.001
480.000,0.983,0.015,0.002
500.000,0.983,0.014,0.003
520.000,0.982,0.013,0.005
540.000,0.980,0.012,0.008
560.000,0.977,0.011,0.011
580.000,0.974,0.010,0.016
600.000,0.970,0.010,0.020
620.000,0.968,0.007,0.025
640.000,0.962,0.006,0.032
660.000,0.956,0.005,0.039
680.000,0.952,0.004,0.044
700.000,0.945,0.002,0.053
720.000,0.936,0.001,0.063
740.000,0.932,0.001,0.067
760.000,0.920,0.001,0.080
780.000,0.905,0.000,0.095
800.000,0.894,0.000,0.107
820.000,0.888,0.000,0.112
840.000,0.891,0.000,0.109
860.000,0.870,0.000,0.130
880.000,0.843,0.000,0.158
900.000,0.831,0.000,0.169
920.000,0.820,0.000,0.180
940.000,0.809,0.000,0.191
960.000,0.787,0.000,0.213
980.000,0.752,0.000,0.249
1000.000,0.713,0.000,0.288
1020.000,0.675,0.000,0.326
1040.000,0.668,0.000,0.333
1060.000,0.697,0.000,0.304
1080.000,0.715,0.000,0.286
1100.000,0.717,0.000,0.284
1120.000,0.711,0.000,0.290
1140.000,0.684,0.000,0.318
1160.000,0.649,0.000,0.352
1180.000,0.590,0.000,0.411
1200.000,0.539,0.000,0.462
1220.000,0.477,0.000,0.525
1240.000,0.457,0.000,0.545
1260.000,0.444,0.000,0.558
1280.000,0.448,0.000,0.554
1300.000,0.451,0.000,0.551
1320.000,0.451,0.000,0.551
1340.000,0.456,0.000,0.546
1360.000,0.447,0.000,0.555
1380.000,0.431,0.000,0.571
1400.000,0.401,0.000,0.602
1420.000,0.243,0.000,0.760
1440.000,0.143,0.000,0.861
1460.000,0.095,0.000,0.909
1480.000,0.063,0.000,0.940
1500.000,0.061,0.000,0.941
1520.000,0.064,0.000,0.939
1540.000,0.069,0.000,0.934
1560.000,0.083,0.000,0.921
1580.000,0.089,0.000,0.914
1600.000,0.100,0.000,0.903
