Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 11:44:45 2022
Short Description: KEXT_MAX/Fice_mean for depth 16.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 160.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:160.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_mean.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.982,0.018,0.000
400.000,0.981,0.019,0.000
420.000,0.980,0.020,0.000
440.000,0.981,0.018,0.000
460.000,0.979,0.020,0.001
480.000,0.981,0.018,0.001
500.000,0.981,0.017,0.002
520.000,0.979,0.017,0.004
540.000,0.976,0.017,0.007
560.000,0.975,0.015,0.010
580.000,0.971,0.016,0.014
600.000,0.970,0.013,0.016
620.000,0.965,0.012,0.023
640.000,0.961,0.010,0.029
660.000,0.956,0.009,0.035
680.000,0.951,0.007,0.042
700.000,0.943,0.006,0.051
720.000,0.938,0.004,0.059
740.000,0.929,0.003,0.068
760.000,0.918,0.002,0.080
780.000,0.906,0.001,0.093
800.000,0.893,0.000,0.107
820.000,0.889,0.000,0.111
840.000,0.888,0.000,0.112
860.000,0.867,0.000,0.133
880.000,0.843,0.000,0.157
900.000,0.831,0.000,0.169
920.000,0.821,0.000,0.180
940.000,0.809,0.000,0.191
960.000,0.781,0.000,0.220
980.000,0.747,0.000,0.253
1000.000,0.712,0.000,0.289
1020.000,0.668,0.000,0.333
1040.000,0.667,0.000,0.334
1060.000,0.693,0.000,0.308
1080.000,0.710,0.000,0.291
1100.000,0.710,0.000,0.291
1120.000,0.706,0.000,0.295
1140.000,0.689,0.000,0.312
1160.000,0.651,0.000,0.351
1180.000,0.587,0.000,0.414
1200.000,0.540,0.000,0.461
1220.000,0.477,0.000,0.524
1240.000,0.455,0.000,0.547
1260.000,0.447,0.000,0.555
1280.000,0.448,0.000,0.554
1300.000,0.452,0.000,0.550
1320.000,0.455,0.000,0.547
1340.000,0.448,0.000,0.554
1360.000,0.444,0.000,0.558
1380.000,0.433,0.000,0.570
1400.000,0.398,0.000,0.604
1420.000,0.243,0.000,0.761
1440.000,0.137,0.000,0.867
1460.000,0.093,0.000,0.910
1480.000,0.063,0.000,0.940
1500.000,0.060,0.000,0.943
1520.000,0.064,0.000,0.939
1540.000,0.071,0.000,0.932
1560.000,0.077,0.000,0.926
1580.000,0.091,0.000,0.913
1600.000,0.101,0.000,0.902
