Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:42:28 2022
Short Description: Fine_Grain for depth 6.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 60.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:60.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.948,0.052,0.000
400.000,0.949,0.051,0.000
420.000,0.950,0.050,0.000
440.000,0.947,0.053,0.000
460.000,0.947,0.053,0.000
480.000,0.947,0.053,0.001
500.000,0.945,0.054,0.001
520.000,0.945,0.054,0.002
540.000,0.946,0.051,0.003
560.000,0.948,0.048,0.004
580.000,0.945,0.050,0.006
600.000,0.943,0.050,0.007
620.000,0.942,0.048,0.011
640.000,0.938,0.047,0.015
660.000,0.936,0.045,0.019
680.000,0.931,0.046,0.023
700.000,0.929,0.041,0.030
720.000,0.920,0.041,0.040
740.000,0.916,0.038,0.046
760.000,0.906,0.034,0.060
780.000,0.894,0.028,0.078
800.000,0.884,0.024,0.091
820.000,0.882,0.023,0.095
840.000,0.882,0.022,0.096
860.000,0.863,0.017,0.121
880.000,0.836,0.010,0.154
900.000,0.820,0.008,0.172
920.000,0.809,0.007,0.184
940.000,0.798,0.006,0.197
960.000,0.775,0.003,0.222
980.000,0.733,0.001,0.266
1000.000,0.690,0.001,0.310
1020.000,0.655,0.000,0.346
1040.000,0.653,0.000,0.348
1060.000,0.674,0.000,0.327
1080.000,0.689,0.001,0.311
1100.000,0.698,0.001,0.302
1120.000,0.693,0.000,0.307
1140.000,0.671,0.000,0.330
1160.000,0.632,0.000,0.369
1180.000,0.564,0.000,0.437
1200.000,0.525,0.000,0.477
1220.000,0.460,0.000,0.542
1240.000,0.433,0.000,0.569
1260.000,0.425,0.000,0.577
1280.000,0.429,0.000,0.573
1300.000,0.432,0.000,0.571
1320.000,0.434,0.000,0.568
1340.000,0.431,0.000,0.571
1360.000,0.427,0.000,0.575
1380.000,0.412,0.000,0.590
1400.000,0.380,0.000,0.623
1420.000,0.225,0.000,0.778
1440.000,0.132,0.000,0.872
1460.000,0.084,0.000,0.919
1480.000,0.059,0.000,0.943
1500.000,0.056,0.000,0.946
1520.000,0.059,0.000,0.943
1540.000,0.064,0.000,0.939
1560.000,0.072,0.000,0.931
1580.000,0.082,0.000,0.922
1600.000,0.093,0.000,0.911
