Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 11:21:20 2022
Short Description: Fine_Grain for depth 20.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 200.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:200.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.982,0.017,0.000
400.000,0.984,0.016,0.000
420.000,0.983,0.016,0.000
440.000,0.984,0.016,0.000
460.000,0.982,0.017,0.001
480.000,0.982,0.016,0.002
500.000,0.982,0.015,0.003
520.000,0.981,0.014,0.005
540.000,0.977,0.014,0.008
560.000,0.976,0.013,0.012
580.000,0.971,0.013,0.017
600.000,0.970,0.009,0.020
620.000,0.965,0.008,0.027
640.000,0.960,0.006,0.034
660.000,0.953,0.005,0.042
680.000,0.948,0.004,0.048
700.000,0.942,0.003,0.055
720.000,0.932,0.002,0.066
740.000,0.925,0.001,0.073
760.000,0.911,0.001,0.088
780.000,0.896,0.000,0.104
800.000,0.885,0.000,0.115
820.000,0.882,0.000,0.118
840.000,0.880,0.000,0.120
860.000,0.859,0.000,0.141
880.000,0.836,0.000,0.165
900.000,0.818,0.000,0.182
920.000,0.808,0.000,0.192
940.000,0.795,0.000,0.206
960.000,0.775,0.000,0.226
980.000,0.732,0.000,0.268
1000.000,0.694,0.000,0.307
1020.000,0.655,0.000,0.346
1040.000,0.653,0.000,0.348
1060.000,0.679,0.000,0.322
1080.000,0.697,0.000,0.304
1100.000,0.699,0.000,0.302
1120.000,0.694,0.000,0.307
1140.000,0.667,0.000,0.334
1160.000,0.629,0.000,0.372
1180.000,0.575,0.000,0.426
1200.000,0.521,0.000,0.480
1220.000,0.461,0.000,0.541
1240.000,0.432,0.000,0.571
1260.000,0.426,0.000,0.576
1280.000,0.428,0.000,0.574
1300.000,0.433,0.000,0.570
1320.000,0.432,0.000,0.570
1340.000,0.433,0.000,0.569
1360.000,0.427,0.000,0.576
1380.000,0.410,0.000,0.592
1400.000,0.378,0.000,0.624
1420.000,0.230,0.000,0.774
1440.000,0.130,0.000,0.874
1460.000,0.084,0.000,0.919
1480.000,0.060,0.000,0.943
1500.000,0.055,0.000,0.948
1520.000,0.059,0.000,0.944
1540.000,0.063,0.000,0.939
1560.000,0.071,0.000,0.932
1580.000,0.082,0.000,0.921
1600.000,0.094,0.000,0.909
