Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 11:33:38 2022
Short Description: Fine_Grain for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.987,0.013,0.000
400.000,0.987,0.013,0.000
420.000,0.985,0.014,0.000
440.000,0.987,0.012,0.001
460.000,0.986,0.013,0.001
480.000,0.985,0.013,0.002
500.000,0.985,0.012,0.004
520.000,0.982,0.012,0.007
540.000,0.980,0.010,0.010
560.000,0.977,0.009,0.014
580.000,0.974,0.007,0.019
600.000,0.970,0.006,0.024
620.000,0.965,0.005,0.031
640.000,0.960,0.003,0.037
660.000,0.954,0.002,0.044
680.000,0.948,0.002,0.050
700.000,0.942,0.001,0.057
720.000,0.932,0.001,0.067
740.000,0.928,0.000,0.072
760.000,0.915,0.000,0.085
780.000,0.900,0.000,0.101
800.000,0.886,0.000,0.114
820.000,0.885,0.000,0.115
840.000,0.881,0.000,0.119
860.000,0.862,0.000,0.138
880.000,0.831,0.000,0.170
900.000,0.818,0.000,0.182
920.000,0.812,0.000,0.189
940.000,0.801,0.000,0.200
960.000,0.773,0.000,0.228
980.000,0.734,0.000,0.267
1000.000,0.696,0.000,0.305
1020.000,0.655,0.000,0.346
1040.000,0.659,0.000,0.342
1060.000,0.676,0.000,0.325
1080.000,0.698,0.000,0.303
1100.000,0.700,0.000,0.301
1120.000,0.699,0.000,0.302
1140.000,0.675,0.000,0.326
1160.000,0.630,0.000,0.371
1180.000,0.574,0.000,0.427
1200.000,0.525,0.000,0.477
1220.000,0.461,0.000,0.542
1240.000,0.440,0.000,0.562
1260.000,0.427,0.000,0.575
1280.000,0.429,0.000,0.573
1300.000,0.435,0.000,0.567
1320.000,0.436,0.000,0.566
1340.000,0.436,0.000,0.566
1360.000,0.422,0.000,0.580
1380.000,0.410,0.000,0.592
1400.000,0.384,0.000,0.619
1420.000,0.229,0.000,0.775
1440.000,0.132,0.000,0.872
1460.000,0.086,0.000,0.917
1480.000,0.058,0.000,0.944
1500.000,0.057,0.000,0.945
1520.000,0.057,0.000,0.945
1540.000,0.066,0.000,0.936
1560.000,0.073,0.000,0.929
1580.000,0.082,0.000,0.921
1600.000,0.095,0.000,0.909
