Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:45:59 2022
Short Description: Fine_Grain for depth 7.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 70.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:70.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.956,0.044,0.000
400.000,0.952,0.048,0.000
420.000,0.954,0.046,0.000
440.000,0.953,0.047,0.000
460.000,0.955,0.045,0.000
480.000,0.952,0.047,0.001
500.000,0.954,0.045,0.001
520.000,0.954,0.044,0.002
540.000,0.953,0.043,0.003
560.000,0.951,0.044,0.005
580.000,0.948,0.045,0.007
600.000,0.949,0.042,0.009
620.000,0.946,0.042,0.012
640.000,0.943,0.040,0.017
660.000,0.942,0.037,0.022
680.000,0.937,0.037,0.026
700.000,0.932,0.034,0.034
720.000,0.925,0.031,0.044
740.000,0.920,0.030,0.050
760.000,0.909,0.025,0.066
780.000,0.895,0.020,0.085
800.000,0.883,0.017,0.099
820.000,0.882,0.016,0.102
840.000,0.881,0.016,0.104
860.000,0.860,0.012,0.128
880.000,0.833,0.006,0.161
900.000,0.815,0.004,0.181
920.000,0.811,0.004,0.185
940.000,0.797,0.003,0.200
960.000,0.771,0.001,0.228
980.000,0.733,0.001,0.267
1000.000,0.694,0.000,0.307
1020.000,0.653,0.000,0.348
1040.000,0.651,0.000,0.350
1060.000,0.675,0.000,0.326
1080.000,0.691,0.000,0.310
1100.000,0.697,0.000,0.304
1120.000,0.691,0.000,0.310
1140.000,0.667,0.000,0.334
1160.000,0.630,0.000,0.371
1180.000,0.569,0.000,0.433
1200.000,0.517,0.000,0.485
1220.000,0.459,0.000,0.543
1240.000,0.432,0.000,0.570
1260.000,0.421,0.000,0.581
1280.000,0.425,0.000,0.577
1300.000,0.433,0.000,0.570
1320.000,0.430,0.000,0.573
1340.000,0.437,0.000,0.565
1360.000,0.423,0.000,0.579
1380.000,0.410,0.000,0.593
1400.000,0.374,0.000,0.629
1420.000,0.224,0.000,0.780
1440.000,0.128,0.000,0.875
1460.000,0.088,0.000,0.915
1480.000,0.061,0.000,0.942
1500.000,0.055,0.000,0.947
1520.000,0.057,0.000,0.945
1540.000,0.065,0.000,0.937
1560.000,0.071,0.000,0.932
1580.000,0.082,0.000,0.921
1600.000,0.093,0.000,0.910
