Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:39:37 2022
Short Description: Fine_Grain for depth 5.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 50.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:50.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.936,0.063,0.000
400.000,0.935,0.065,0.000
420.000,0.936,0.064,0.000
440.000,0.939,0.061,0.000
460.000,0.939,0.060,0.000
480.000,0.937,0.062,0.000
500.000,0.940,0.059,0.001
520.000,0.935,0.063,0.001
540.000,0.934,0.064,0.002
560.000,0.936,0.061,0.003
580.000,0.935,0.060,0.005
600.000,0.934,0.060,0.006
620.000,0.934,0.057,0.009
640.000,0.931,0.057,0.012
660.000,0.922,0.061,0.017
680.000,0.923,0.057,0.020
700.000,0.922,0.052,0.026
720.000,0.917,0.050,0.033
740.000,0.912,0.049,0.039
760.000,0.902,0.045,0.054
780.000,0.888,0.041,0.071
800.000,0.881,0.034,0.084
820.000,0.879,0.033,0.088
840.000,0.876,0.034,0.090
860.000,0.859,0.027,0.114
880.000,0.834,0.019,0.147
900.000,0.819,0.015,0.166
920.000,0.811,0.013,0.175
940.000,0.801,0.011,0.188
960.000,0.772,0.007,0.221
980.000,0.732,0.004,0.265
1000.000,0.693,0.002,0.306
1020.000,0.655,0.001,0.345
1040.000,0.654,0.001,0.346
1060.000,0.680,0.001,0.320
1080.000,0.695,0.002,0.304
1100.000,0.700,0.002,0.299
1120.000,0.691,0.002,0.309
1140.000,0.672,0.001,0.328
1160.000,0.631,0.000,0.370
1180.000,0.574,0.000,0.427
1200.000,0.520,0.000,0.481
1220.000,0.461,0.000,0.541
1240.000,0.431,0.000,0.572
1260.000,0.425,0.000,0.577
1280.000,0.425,0.000,0.577
1300.000,0.430,0.000,0.572
1320.000,0.431,0.000,0.571
1340.000,0.432,0.000,0.570
1360.000,0.426,0.000,0.576
1380.000,0.412,0.000,0.590
1400.000,0.383,0.000,0.620
1420.000,0.226,0.000,0.777
1440.000,0.134,0.000,0.870
1460.000,0.086,0.000,0.917
1480.000,0.060,0.000,0.942
1500.000,0.055,0.000,0.947
1520.000,0.059,0.000,0.944
1540.000,0.063,0.000,0.939
1560.000,0.074,0.000,0.929
1580.000,0.081,0.000,0.922
1600.000,0.092,0.000,0.911
