Simulated Spectral Output From CRREL Snow RTM
File Created: Tue Jul 19 10:18:53 2022
Short Description: Fine_Grain for depth 0.5 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 5.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:5.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Pit1_6_1.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.618,0.382,0.000
400.000,0.617,0.383,0.000
420.000,0.617,0.383,0.000
440.000,0.616,0.384,0.000
460.000,0.611,0.389,0.000
480.000,0.616,0.384,0.000
500.000,0.616,0.384,0.000
520.000,0.614,0.386,0.000
540.000,0.623,0.377,0.000
560.000,0.615,0.384,0.000
580.000,0.616,0.384,0.000
600.000,0.616,0.383,0.001
620.000,0.614,0.385,0.001
640.000,0.618,0.381,0.001
660.000,0.618,0.381,0.002
680.000,0.615,0.383,0.002
700.000,0.616,0.381,0.003
720.000,0.613,0.383,0.003
740.000,0.616,0.380,0.004
760.000,0.612,0.382,0.006
780.000,0.611,0.381,0.008
800.000,0.615,0.375,0.010
820.000,0.611,0.379,0.011
840.000,0.608,0.381,0.011
860.000,0.607,0.377,0.015
880.000,0.604,0.373,0.023
900.000,0.602,0.370,0.028
920.000,0.600,0.369,0.031
940.000,0.595,0.369,0.035
960.000,0.592,0.362,0.046
980.000,0.584,0.349,0.066
1000.000,0.571,0.337,0.092
1020.000,0.556,0.323,0.121
1040.000,0.560,0.318,0.122
1060.000,0.565,0.333,0.102
1080.000,0.570,0.339,0.091
1100.000,0.572,0.341,0.087
1120.000,0.571,0.338,0.091
1140.000,0.558,0.332,0.110
1160.000,0.547,0.314,0.140
1180.000,0.512,0.286,0.203
1200.000,0.487,0.254,0.260
1220.000,0.438,0.215,0.347
1240.000,0.420,0.195,0.385
1260.000,0.412,0.188,0.399
1280.000,0.414,0.189,0.397
1300.000,0.418,0.191,0.391
1320.000,0.417,0.195,0.388
1340.000,0.420,0.192,0.388
1360.000,0.415,0.189,0.396
1380.000,0.401,0.180,0.420
1400.000,0.374,0.152,0.474
1420.000,0.225,0.043,0.733
1440.000,0.130,0.007,0.866
1460.000,0.084,0.002,0.917
1480.000,0.060,0.002,0.940
1500.000,0.055,0.002,0.945
1520.000,0.058,0.002,0.942
1540.000,0.066,0.002,0.934
1560.000,0.074,0.003,0.926
1580.000,0.083,0.002,0.918
1600.000,0.092,0.003,0.909
