Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 09:32:58 2022
Short Description: KEXT_MAX/Fice_max for depth 6.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 60.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:60.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.952,0.048,0.000
400.000,0.954,0.046,0.000
420.000,0.953,0.047,0.000
440.000,0.954,0.045,0.000
460.000,0.953,0.047,0.000
480.000,0.954,0.045,0.001
500.000,0.951,0.048,0.001
520.000,0.950,0.047,0.003
540.000,0.951,0.045,0.004
560.000,0.947,0.047,0.006
580.000,0.946,0.045,0.008
600.000,0.943,0.045,0.011
620.000,0.941,0.043,0.016
640.000,0.938,0.041,0.021
660.000,0.932,0.040,0.028
680.000,0.931,0.036,0.032
700.000,0.923,0.034,0.043
720.000,0.915,0.031,0.054
740.000,0.909,0.028,0.063
760.000,0.895,0.023,0.081
780.000,0.881,0.018,0.101
800.000,0.868,0.014,0.118
820.000,0.865,0.014,0.121
840.000,0.864,0.013,0.123
860.000,0.843,0.009,0.148
880.000,0.809,0.005,0.187
900.000,0.792,0.003,0.205
920.000,0.783,0.002,0.215
940.000,0.773,0.002,0.226
960.000,0.735,0.001,0.265
980.000,0.701,0.000,0.299
1000.000,0.657,0.000,0.344
1020.000,0.613,0.000,0.388
1040.000,0.610,0.000,0.391
1060.000,0.639,0.000,0.362
1080.000,0.649,0.000,0.353
1100.000,0.661,0.000,0.340
1120.000,0.656,0.000,0.345
1140.000,0.627,0.000,0.375
1160.000,0.588,0.000,0.414
1180.000,0.528,0.000,0.474
1200.000,0.474,0.000,0.528
1220.000,0.417,0.000,0.586
1240.000,0.383,0.000,0.619
1260.000,0.377,0.000,0.626
1280.000,0.380,0.000,0.623
1300.000,0.382,0.000,0.620
1320.000,0.381,0.000,0.622
1340.000,0.385,0.000,0.618
1360.000,0.379,0.000,0.624
1380.000,0.365,0.000,0.637
1400.000,0.334,0.000,0.669
1420.000,0.190,0.000,0.814
1440.000,0.105,0.000,0.898
1460.000,0.067,0.000,0.936
1480.000,0.046,0.000,0.956
1500.000,0.043,0.000,0.959
1520.000,0.046,0.000,0.956
1540.000,0.052,0.000,0.951
1560.000,0.059,0.000,0.943
1580.000,0.065,0.000,0.938
1600.000,0.076,0.000,0.927
