Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:56:29 2022
Short Description: KEXT_MAX/Fice_max for depth 2.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 20.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:20.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.869,0.131,0.000
400.000,0.871,0.129,0.000
420.000,0.868,0.132,0.000
440.000,0.867,0.132,0.000
460.000,0.869,0.131,0.000
480.000,0.867,0.133,0.000
500.000,0.867,0.133,0.001
520.000,0.869,0.130,0.001
540.000,0.868,0.130,0.001
560.000,0.868,0.130,0.002
580.000,0.866,0.132,0.003
600.000,0.867,0.129,0.004
620.000,0.867,0.127,0.006
640.000,0.861,0.131,0.008
660.000,0.867,0.124,0.010
680.000,0.863,0.125,0.012
700.000,0.857,0.127,0.016
720.000,0.858,0.121,0.022
740.000,0.853,0.122,0.026
760.000,0.846,0.118,0.035
780.000,0.842,0.111,0.047
800.000,0.833,0.107,0.060
820.000,0.830,0.107,0.063
840.000,0.831,0.106,0.064
860.000,0.819,0.097,0.085
880.000,0.794,0.084,0.121
900.000,0.776,0.081,0.143
920.000,0.769,0.076,0.155
940.000,0.756,0.073,0.171
960.000,0.736,0.058,0.206
980.000,0.698,0.043,0.259
1000.000,0.652,0.030,0.318
1020.000,0.612,0.020,0.369
1040.000,0.608,0.019,0.373
1060.000,0.633,0.026,0.342
1080.000,0.652,0.030,0.318
1100.000,0.655,0.031,0.314
1120.000,0.652,0.030,0.319
1140.000,0.628,0.023,0.349
1160.000,0.582,0.016,0.402
1180.000,0.522,0.006,0.472
1200.000,0.472,0.003,0.526
1220.000,0.407,0.001,0.594
1240.000,0.384,0.000,0.618
1260.000,0.370,0.000,0.632
1280.000,0.371,0.000,0.631
1300.000,0.377,0.000,0.625
1320.000,0.380,0.000,0.622
1340.000,0.386,0.000,0.616
1360.000,0.375,0.000,0.628
1380.000,0.359,0.000,0.643
1400.000,0.326,0.000,0.676
1420.000,0.189,0.000,0.815
1440.000,0.105,0.000,0.898
1460.000,0.066,0.000,0.936
1480.000,0.045,0.000,0.957
1500.000,0.045,0.000,0.957
1520.000,0.045,0.000,0.957
1540.000,0.049,0.000,0.954
1560.000,0.056,0.000,0.947
1580.000,0.067,0.000,0.935
1600.000,0.072,0.000,0.931
