Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 11:33:53 2022
Short Description: KEXT_MAX/Fice_max for depth 25.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 250.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:250.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.989,0.011,0.000
400.000,0.986,0.013,0.000
420.000,0.987,0.012,0.000
440.000,0.987,0.012,0.001
460.000,0.987,0.011,0.001
480.000,0.987,0.010,0.003
500.000,0.983,0.011,0.006
520.000,0.982,0.009,0.009
540.000,0.980,0.007,0.014
560.000,0.973,0.007,0.020
580.000,0.972,0.005,0.023
600.000,0.966,0.004,0.030
620.000,0.960,0.003,0.037
640.000,0.954,0.002,0.045
660.000,0.946,0.001,0.053
680.000,0.939,0.001,0.060
700.000,0.930,0.000,0.070
720.000,0.922,0.000,0.078
740.000,0.916,0.000,0.084
760.000,0.897,0.000,0.103
780.000,0.880,0.000,0.120
800.000,0.866,0.000,0.135
820.000,0.864,0.000,0.136
840.000,0.861,0.000,0.139
860.000,0.840,0.000,0.160
880.000,0.810,0.000,0.191
900.000,0.792,0.000,0.208
920.000,0.781,0.000,0.220
940.000,0.767,0.000,0.234
960.000,0.738,0.000,0.263
980.000,0.697,0.000,0.304
1000.000,0.652,0.000,0.349
1020.000,0.612,0.000,0.389
1040.000,0.610,0.000,0.391
1060.000,0.633,0.000,0.368
1080.000,0.654,0.000,0.347
1100.000,0.657,0.000,0.344
1120.000,0.655,0.000,0.347
1140.000,0.628,0.000,0.373
1160.000,0.592,0.000,0.410
1180.000,0.526,0.000,0.476
1200.000,0.471,0.000,0.531
1220.000,0.408,0.000,0.594
1240.000,0.385,0.000,0.618
1260.000,0.373,0.000,0.629
1280.000,0.372,0.000,0.631
1300.000,0.377,0.000,0.625
1320.000,0.387,0.000,0.615
1340.000,0.383,0.000,0.619
1360.000,0.369,0.000,0.634
1380.000,0.362,0.000,0.641
1400.000,0.327,0.000,0.676
1420.000,0.193,0.000,0.811
1440.000,0.104,0.000,0.900
1460.000,0.067,0.000,0.936
1480.000,0.044,0.000,0.958
1500.000,0.042,0.000,0.960
1520.000,0.046,0.000,0.956
1540.000,0.049,0.000,0.953
1560.000,0.058,0.000,0.944
1580.000,0.065,0.000,0.938
1600.000,0.073,0.000,0.930
