Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:39:52 2022
Short Description: KEXT_MIN/Fice_max for depth 0.5 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 5.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:5.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.373,0.627,0.000
400.000,0.371,0.629,0.000
420.000,0.374,0.626,0.000
440.000,0.369,0.631,0.000
460.000,0.375,0.625,0.000
480.000,0.371,0.629,0.000
500.000,0.371,0.629,0.000
520.000,0.370,0.630,0.000
540.000,0.368,0.632,0.000
560.000,0.367,0.633,0.000
580.000,0.376,0.623,0.001
600.000,0.369,0.630,0.001
620.000,0.371,0.628,0.001
640.000,0.372,0.627,0.002
660.000,0.372,0.626,0.002
680.000,0.366,0.632,0.002
700.000,0.368,0.629,0.003
720.000,0.371,0.625,0.004
740.000,0.367,0.628,0.005
760.000,0.368,0.624,0.007
780.000,0.369,0.621,0.010
800.000,0.369,0.617,0.013
820.000,0.369,0.617,0.014
840.000,0.366,0.620,0.014
860.000,0.366,0.614,0.020
880.000,0.357,0.614,0.030
900.000,0.354,0.610,0.036
920.000,0.355,0.605,0.040
940.000,0.351,0.604,0.045
960.000,0.351,0.590,0.059
980.000,0.338,0.578,0.084
1000.000,0.325,0.561,0.114
1020.000,0.306,0.544,0.150
1040.000,0.310,0.539,0.151
1060.000,0.321,0.550,0.128
1080.000,0.323,0.564,0.113
1100.000,0.322,0.568,0.110
1120.000,0.325,0.561,0.114
1140.000,0.317,0.547,0.136
1160.000,0.308,0.521,0.171
1180.000,0.271,0.486,0.243
1200.000,0.246,0.445,0.308
1220.000,0.212,0.387,0.401
1240.000,0.203,0.356,0.441
1260.000,0.192,0.351,0.457
1280.000,0.195,0.349,0.457
1300.000,0.197,0.356,0.448
1320.000,0.201,0.352,0.447
1340.000,0.197,0.357,0.446
1360.000,0.193,0.348,0.459
1380.000,0.183,0.334,0.483
1400.000,0.169,0.296,0.535
1420.000,0.086,0.144,0.771
1440.000,0.045,0.090,0.867
1460.000,0.026,0.078,0.897
1480.000,0.017,0.072,0.912
1500.000,0.015,0.070,0.916
1520.000,0.016,0.070,0.914
1540.000,0.018,0.072,0.910
1560.000,0.020,0.074,0.907
1580.000,0.024,0.080,0.897
1600.000,0.028,0.078,0.896
