Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:55:07 2022
Short Description: KEXT_MIN/Fice_max for depth 5.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 50.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:50.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.835,0.164,0.000
400.000,0.836,0.164,0.000
420.000,0.834,0.166,0.000
440.000,0.838,0.162,0.000
460.000,0.836,0.163,0.000
480.000,0.833,0.166,0.001
500.000,0.835,0.164,0.001
520.000,0.833,0.165,0.002
540.000,0.833,0.163,0.003
560.000,0.835,0.160,0.005
580.000,0.828,0.165,0.007
600.000,0.831,0.160,0.009
620.000,0.827,0.159,0.013
640.000,0.818,0.163,0.019
660.000,0.822,0.154,0.024
680.000,0.816,0.155,0.030
700.000,0.813,0.148,0.039
720.000,0.804,0.145,0.051
740.000,0.798,0.142,0.060
760.000,0.783,0.134,0.082
780.000,0.766,0.122,0.111
800.000,0.751,0.112,0.137
820.000,0.747,0.114,0.139
840.000,0.749,0.109,0.143
860.000,0.720,0.096,0.184
880.000,0.679,0.075,0.246
900.000,0.653,0.063,0.283
920.000,0.644,0.058,0.297
940.000,0.629,0.052,0.320
960.000,0.588,0.037,0.375
980.000,0.535,0.023,0.443
1000.000,0.480,0.012,0.509
1020.000,0.433,0.006,0.562
1040.000,0.432,0.006,0.563
1060.000,0.463,0.009,0.529
1080.000,0.481,0.013,0.508
1100.000,0.486,0.014,0.501
1120.000,0.483,0.012,0.506
1140.000,0.446,0.008,0.547
1160.000,0.408,0.004,0.589
1180.000,0.338,0.001,0.663
1200.000,0.295,0.000,0.708
1220.000,0.239,0.000,0.764
1240.000,0.215,0.000,0.789
1260.000,0.212,0.000,0.792
1280.000,0.213,0.000,0.791
1300.000,0.212,0.000,0.791
1320.000,0.214,0.000,0.789
1340.000,0.216,0.000,0.788
1360.000,0.212,0.000,0.791
1380.000,0.201,0.000,0.803
1400.000,0.176,0.000,0.828
1420.000,0.087,0.000,0.916
1440.000,0.044,0.000,0.958
1460.000,0.027,0.000,0.975
1480.000,0.017,0.000,0.984
1500.000,0.016,0.000,0.985
1520.000,0.016,0.000,0.985
1540.000,0.018,0.000,0.982
1560.000,0.022,0.000,0.979
1580.000,0.025,0.000,0.977
1600.000,0.029,0.000,0.973
