Simulated Spectral Output From CRREL Snow RTM
File Created: Wed Jul 20 08:58:19 2022
Short Description: KEXT_MIN/Fice_max for depth 6.0 cm on HPC
25000 photons used in simulation
Incident Zenith Angle = 60.00 Degrees
Incident Azimuth Angle = 180.00 Degrees
Slab Depth = 60.00 mm
Surface Boundary = False
Namelist Options:
- MasterPath:/p/work/tletcher/VTKFILES/OUTPUT/
- LayerTops:60.0,0
- DepthUnits:mm
- WaveUnits:nm
- PropFileNames:Fice_max_min.txt
- Fsoot:0.0,0.0,0.0,0.0,0.0
- Contaminate:diesel
- PhaseFunc:2.0
- MaterialPath:/p/work/tletcher/CRREL_RTM/CRREL-GOSRT/Materials/
- Asymmetry:0.87
- PhaseSamples:10000.0
- RussianRouletteThresh:0.01
- RussianRouletteWeight:6.0
- xSize:10.0
- ySize:10.0
- DiffuseFraction:1.0
------------------------------------------------------  
CSV Header Below this line
WaveLength,Albedo,Transmissivty,Absorption
380.000,0.860,0.140,0.000
400.000,0.863,0.137,0.000
420.000,0.861,0.139,0.000
440.000,0.861,0.139,0.000
460.000,0.858,0.141,0.000
480.000,0.860,0.140,0.001
500.000,0.860,0.138,0.001
520.000,0.859,0.138,0.002
540.000,0.862,0.134,0.004
560.000,0.857,0.137,0.006
580.000,0.856,0.135,0.009
600.000,0.851,0.138,0.011
620.000,0.852,0.132,0.016
640.000,0.848,0.131,0.022
660.000,0.844,0.127,0.029
680.000,0.839,0.126,0.035
700.000,0.833,0.120,0.046
720.000,0.822,0.117,0.061
740.000,0.821,0.109,0.070
760.000,0.802,0.104,0.095
780.000,0.781,0.093,0.126
800.000,0.764,0.084,0.152
820.000,0.762,0.081,0.157
840.000,0.763,0.079,0.158
860.000,0.734,0.065,0.201
880.000,0.680,0.049,0.270
900.000,0.658,0.041,0.301
920.000,0.651,0.035,0.314
940.000,0.634,0.030,0.336
960.000,0.591,0.021,0.388
980.000,0.539,0.011,0.451
1000.000,0.487,0.005,0.509
1020.000,0.434,0.002,0.565
1040.000,0.432,0.002,0.567
1060.000,0.468,0.004,0.530
1080.000,0.484,0.005,0.512
1100.000,0.489,0.006,0.506
1120.000,0.481,0.005,0.516
1140.000,0.452,0.003,0.547
1160.000,0.408,0.001,0.593
1180.000,0.342,0.000,0.661
1200.000,0.293,0.000,0.710
1220.000,0.242,0.000,0.761
1240.000,0.217,0.000,0.786
1260.000,0.211,0.000,0.792
1280.000,0.216,0.000,0.788
1300.000,0.219,0.000,0.785
1320.000,0.218,0.000,0.786
1340.000,0.217,0.000,0.786
1360.000,0.211,0.000,0.793
1380.000,0.204,0.000,0.800
1400.000,0.178,0.000,0.826
1420.000,0.090,0.000,0.914
1440.000,0.045,0.000,0.957
1460.000,0.029,0.000,0.973
1480.000,0.017,0.000,0.984
1500.000,0.017,0.000,0.984
1520.000,0.017,0.000,0.984
1540.000,0.020,0.000,0.981
1560.000,0.022,0.000,0.979
1580.000,0.026,0.000,0.975
1600.000,0.031,0.000,0.971
